timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q,v_d,i_d,accel
1.0016391277313232,0.0011635528346628863,-1780.5710491848508,24.7,0.0,0.184,0.04,1,1
1.002457857131958,0.0011635528346628863,-1780.5710491848508,24.7,0.0,0.184,0.04,1,1
1.0031774044036865,0.0011635528346628863,-1780.5710491848508,24.7,0.0,0.184,0.04,1,1
1.0041718482971191,0.0011635528346628863,-1780.5710491848508,24.7,0.0,0.184,0.04,1,1
1.0067634582519531,1.0058914255660651,-1780.5710491848508,24.7,0.11,0.902,1.91,1,1
1.0082361698150635,1.002982543479408,-1780.5710491848508,24.8,0.12,0.964,2.05,1,1
1.010741949081421,0.9861110273767961,-1780.5710491848508,24.7,0.15,0.995,2.5,1,1
1.0135865211486816,0.9994918849754193,-1780.5710491848508,24.7,0.15,0.981,2.35,1,1
1.0158286094665527,0.9994918849754193,-1780.5710491848508,24.7,0.15,0.981,2.35,1,1
1.018136978149414,1.0105456369047168,-1780.5710491848508,24.7,0.15,0.951,2.48,1,1
1.0203649997711182,1.0111274133220483,-1780.5710491848508,24.7,0.13,0.963,2.14,1,1
1.0225849151611328,1.0111274133220483,-1780.5710491848508,24.7,0.13,0.963,2.14,1,1
1.023620843887329,1.0111274133220483,-1780.5710491848508,24.7,0.13,0.963,2.14,1,1
1.0247557163238525,1.0111274133220483,-1780.5710491848508,24.7,0.13,0.963,2.14,1,1
1.0265147686004639,1.0111274133220483,-1780.5710491848508,24.7,0.13,0.963,2.14,1,1
1.0275583267211914,1.0111274133220483,-1780.5710491848508,24.7,0.13,0.963,2.14,1,1
1.029480218887329,1.0111274133220483,-1780.5710491848508,24.7,0.13,0.963,2.14,1,1
1.0308763980865479,1.0111274133220483,-1780.5710491848508,24.7,0.13,0.963,2.14,1,1
1.0315840244293213,1.0111274133220483,-1780.5710491848508,24.7,0.13,0.963,2.14,1,1
1.0327153205871582,1.0111274133220483,-1780.5710491848508,24.7,0.13,0.963,2.14,1,1
1.0349197387695312,0.9890199094634534,-1780.5710491848508,24.7,0.18,1.008,2.81,1,1
1.0363612174987793,0.9890199094634534,-1780.5710491848508,24.7,0.18,1.008,2.81,1,1
1.038442611694336,1.012290966156711,-1780.5710491848508,24.7,0.11,0.952,1.83,1,1
1.0394392013549805,1.012290966156711,-1780.5710491848508,24.7,0.11,0.952,1.83,1,1
1.0421626567840576,0.9925105679674421,-1780.5710491848508,24.7,0.15,0.999,2.51,1,1
1.0431413650512695,0.9925105679674421,-1780.5710491848508,24.7,0.15,0.999,2.51,1,1
1.045884132385254,0.9919287915501106,-1780.5710491848508,24.7,0.17,1.003,2.7,1,1
1.0475339889526367,1.0035643198967394,-1780.5710491848508,24.7,0.16,0.975,2.5,1,1
1.0496740341186523,1.0035643198967394,-1780.5710491848508,24.7,0.16,0.975,2.5,1,1
1.051494836807251,1.0035643198967394,-1780.5710491848508,24.7,0.16,0.975,2.5,1,1
1.055490493774414,0.997746555723425,-1780.5710491848508,24.7,0.14,0.989,2.28,1,1
1.056626796722412,0.997746555723425,-1780.5710491848508,24.7,0.14,0.989,2.28,1,1
1.058518409729004,0.997746555723425,-1780.5710491848508,24.7,0.14,0.989,2.28,1,1
1.0601906776428223,0.997746555723425,-1780.5710491848508,24.7,0.14,0.989,2.28,1,1
1.0617702007293701,0.997746555723425,-1780.5710491848508,24.7,0.14,0.989,2.28,1,1
1.0625669956207275,0.997746555723425,-1780.5710491848508,24.7,0.14,0.989,2.28,1,1
1.065429925918579,0.997746555723425,-1780.5710491848508,24.7,0.14,0.989,2.28,1,1
1.0664732456207275,0.997746555723425,-1780.5710491848508,24.7,0.14,0.989,2.28,1,1
1.067762851715088,0.997746555723425,-1780.5710491848508,24.7,0.14,0.989,2.28,1,1
1.0696003437042236,0.997746555723425,-1780.5710491848508,24.7,0.14,0.989,2.28,1,1
1.071700096130371,1.004146096314071,-1780.5710491848508,24.6,0.16,0.975,2.52,1,1
1.0730762481689453,1.004146096314071,-1780.5710491848508,24.6,0.16,0.975,2.52,1,1
1.0776805877685547,0.9942558972194364,-1780.5710491848508,24.7,0.15,0.993,2.41,1,1
1.0800671577453613,0.9919287915501106,-1780.5710491848508,24.7,0.16,1.012,2.55,1,1
1.0815269947052002,0.9919287915501106,-1780.5710491848508,24.7,0.16,1.012,2.55,1,1
1.0824131965637207,0.9919287915501106,-1780.5710491848508,24.7,0.16,1.012,2.55,1,1
1.0839331150054932,0.9919287915501106,-1780.5710491848508,24.7,0.16,1.012,2.55,1,1
1.0854301452636719,0.9733119461955044,-1780.5710491848508,24.6,0.19,1.059,2.9,1,1
1.0898911952972412,0.9942558972194364,-1780.5710491848508,24.7,0.16,0.994,2.57,1,1
1.0912330150604248,0.9942558972194364,-1780.5710491848508,24.7,0.16,0.994,2.57,1,1
1.0921826362609863,0.9942558972194364,-1780.5710491848508,24.7,0.16,0.994,2.57,1,1
1.0935182571411133,0.9942558972194364,-1780.5710491848508,24.7,0.16,0.994,2.57,1,1
1.096867561340332,0.9936741208021049,-1780.5710491848508,24.7,0.15,1.009,2.37,1,1
1.0991783142089844,1.0035643198967394,-1780.5710491848508,24.7,0.16,0.995,2.5,1,1
1.1011080741882324,1.0035643198967394,-1780.5710491848508,24.7,0.16,0.995,2.5,1,1
1.1034226417541504,1.0035643198967394,-1780.5710491848508,24.7,0.16,0.995,2.5,1,1
1.105137586593628,1.0035643198967394,-1780.5710491848508,24.7,0.16,0.995,2.5,1,1
