timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q,v_d,i_d,accel
1678924707.1332757,3.399996757507324,-11.052631578947368,-10.94554151567377,-0.47944463148898114,24.3,-0.14,-4.78,0.48,-0.233,0.0,-36.47108664397523
1678924707.1829753,3.4499967098236084,-11.052631578947368,-10.958340596855063,-0.8044545500045608,24.3,-0.13,-4.792,0.46,-0.225,0.05,-109.57959160021358
1678924707.233036,3.4999966621398926,-11.052631578947368,-10.958340596855063,-1.0694626374095861,24.3,-0.13,-4.792,0.46,-0.225,0.05,-109.57959160021358
1678924707.2832448,3.5499966144561768,-11.052631578947368,-10.958340596855063,-0.3944420374156721,24.3,-0.13,-4.792,0.46,-0.225,0.05,-109.57959160021358
1678924707.3330572,3.599996566772461,-11.052631578947368,-10.958340596855063,-1.1644655366679757,24.3,-0.13,-4.792,0.46,-0.225,0.05,-109.57959160021358
1678924707.382935,3.649996519088745,-11.052631578947368,-11.004300933824247,-1.2194672151859898,24.3,-0.14,-4.794,0.46,-0.222,0.05,-54.97319362831114
1678924707.4332016,3.6999964714050293,-11.052631578947368,-11.004300933824247,-0.8694565337076733,24.3,-0.14,-4.794,0.46,-0.222,0.05,-54.97319362831114
1678924707.48292,3.7499964237213135,-11.052631578947368,-11.05375192929742,-0.8594562285225926,24.3,-0.14,-4.776,0.49,-0.233,0.02,-110.37368125465092
1678924707.5329657,3.7999963760375977,-11.052631578947368,-11.05375192929742,-0.8744566863002312,24.3,-0.14,-4.776,0.49,-0.233,0.02,-110.37368125465092
1678924707.583141,3.849996328353882,-11.052631578947368,-11.05375192929742,-0.7894540922269221,24.3,-0.14,-4.776,0.49,-0.233,0.02,-110.37368125465092
1678924707.6333354,3.899996280670166,-11.052631578947368,-11.05375192929742,-0.3594409692678546,24.3,-0.14,-4.776,0.49,-0.233,0.02,-110.37368125465092
1678924707.6834557,3.94999623298645,-11.052631578947368,-11.002555604572253,-0.7844539396343642,24.3,-0.15,-4.768,0.51,-0.231,0.02,-54.984186744954194
1678924707.7333944,3.9999961853027344,-11.052631578947368,-11.002555604572253,-1.0194611114840946,24.3,-0.15,-4.768,0.51,-0.231,0.02,-54.984186744954194
1678924707.7831857,4.0499961376190186,-11.052631578947368,-11.002555604572253,-0.8994574492629682,24.3,-0.15,-4.768,0.51,-0.231,0.02,-54.984186744954194
1678924707.8337553,4.099996089935303,-11.052631578947368,-11.100875819101267,-0.6544499722281394,24.2,-0.1,-4.828,0.35,-0.262,-0.05,-73.9732228589672
1678924707.8833148,4.149996042251587,-11.052631578947368,-11.083422526581323,-1.1444649262977968,24.3,-0.13,-4.793,0.45,-0.251,0.02,-221.38363900721552
1678924707.9337006,4.199995994567871,-11.052631578947368,-11.05375192929742,-0.6444496670430588,24.3,-0.13,-4.792,0.44,-0.283,-0.03,-221.08790018292484
1678924707.982989,4.249995946884155,-11.052631578947368,-11.084004302998656,-0.7144518033387115,24.3,-0.14,-4.785,0.48,-0.246,0.05,-221.53874254385045
1678924708.0330353,4.2999958992004395,-11.052631578947368,-11.092730949258627,-1.0394617218542912,24.3,-0.13,-4.789,0.46,-0.231,-0.05,-226.16536127805665
1678924708.0829074,4.349995851516724,-11.052631578947368,-11.092730949258627,-0.8494559233374943,24.3,-0.13,-4.789,0.46,-0.231,-0.05,-226.16536127805665
1678924708.1330974,4.399995803833008,-11.052631578947368,-11.092730949258627,-0.5044453944517358,24.3,-0.13,-4.789,0.46,-0.231,-0.05,-226.16536127805665
1678924708.1830072,4.449995756149292,-11.052631578947368,-11.092730949258627,-0.919458059633147,24.3,-0.13,-4.789,0.46,-0.231,-0.05,-226.16536127805665
1678924708.2333987,4.499995708465576,-11.052631578947368,-11.092730949258627,-0.9144579070406066,24.3,-0.13,-4.789,0.46,-0.231,-0.05,-226.16536127805665
1678924708.283613,4.54999566078186,-9.578947368421053,-11.11367490028256,-0.7144518033387115,24.3,-0.14,-4.787,0.46,-0.257,0.03,-44.266123120285435
1678924708.3326488,4.5999956130981445,-9.578947368421053,-11.109602465361238,0.07057215369123071,24.3,-0.13,-4.768,0.47,-0.265,-0.06,-222.06096130306807
1678924708.3832855,4.649995565414429,-9.578947368421053,-11.109602465361238,-0.5594470729697498,24.3,-0.13,-4.768,0.47,-0.265,-0.06,-222.06096130306807
1678924708.4333472,4.699995517730713,-9.578947368421053,-9.631890365339373,-0.4094424951933284,24.3,-0.12,-4.117,0.55,-0.149,-0.1,-97.18207932765878
1678924708.482806,4.749995470046997,-9.578947368421053,-9.616764178488756,-1.0194611114840946,24.3,-0.09,-4.167,0.37,-0.163,0.02,-188.60147877368692
1678924708.5331895,4.799995422363281,-9.578947368421053,-9.616764178488756,-1.034461569261751,24.3,-0.09,-4.167,0.37,-0.163,0.02,-188.60147877368692
1678924708.583289,4.849995374679565,-9.578947368421053,-9.616764178488756,-1.1844661470381723,24.3,-0.09,-4.167,0.37,-0.163,0.02,-188.60147877368692
1678924708.6333907,4.89999532699585,-9.578947368421053,-9.603965097307464,-1.5144762181462923,24.3,-0.12,-4.112,0.47,-0.147,0.0,-63.97687100818586
1678924708.6835487,4.949995279312134,-9.578947368421053,-9.587093581204853,-0.7644533292641853,24.3,-0.13,-4.076,0.54,-0.084,-0.05,-195.26153862151568
1678924708.733227,4.999995231628418,-9.578947368421053,-9.61443707281943,-1.4044728611102641,24.3,-0.11,-4.123,0.45,-0.142,0.08,-188.93571345303215
1678924708.7836444,5.049995183944702,-9.578947368421053,-9.525425280967719,-1.1844661470381723,24.3,-0.13,-4.071,0.54,-0.137,-0.04,-194.06207338270323
1678924708.8335388,5.099995136260986,-9.578947368421053,-9.525425280967719,-0.3044392907498228,24.3,-0.13,-4.071,0.54,-0.137,-0.04,-194.06207338270323
1678924708.8829703,5.1499950885772705,-9.578947368421053,-9.545787455574319,-0.7644533292641853,24.3,-0.11,-4.128,0.45,-0.123,0.08,-95.38223832987946
1678924708.9332962,5.199995040893555,-9.578947368421053,-9.545787455574319,-0.8794568388927892,24.3,-0.11,-4.128,0.45,-0.123,0.08,-95.38223832987946
1678924708.9830136,5.249994993209839,-9.578947368421053,-9.631890365339373,-1.5594775914792258,24.3,-0.13,-4.084,0.54,-0.102,0.01,-96.25496781556839
1678924709.0330503,5.299994945526123,-9.578947368421053,-9.631890365339373,-0.4694443263039005,24.3,-0.13,-4.084,0.54,-0.102,0.01,-96.25496781556839
1678924709.0833547,5.349994897842407,-9.578947368421053,-9.607455755811452,-1.1394647737052388,24.3,-0.12,-4.107,0.47,-0.181,0.03,-96.07396200685925
1678924709.1334672,5.399994850158691,-9.578947368421053,-9.607455755811452,-0.6444496670430588,24.3,-0.12,-4.107,0.47,-0.181,0.03,-96.07396200685925
1678924709.1837862,5.449994802474976,-9.578947368421053,-9.607455755811452,-0.1644350181584997,24.3,-0.12,-4.107,0.47,-0.181,0.03,-96.07396200685925
1678924709.2329292,5.49999475479126,-9.578947368421053,-9.607455755811452,-0.6644502774132555,24.3,-0.11,-4.13,0.45,-0.17,0.1,-63.56751205427673
1678924709.2835114,5.549994707107544,-9.578947368421053,-9.57836693494488,-0.6844508877834343,24.3,-0.11,-4.127,0.45,-0.102,-0.04,-195.38266097027065
1678924709.333551,5.599994659423828,-9.578947368421053,-9.575458052858224,-0.5594470729697498,24.3,-0.11,-4.104,0.45,-0.141,-0.06,-191.38340654141447
1678924709.383724,5.649994611740112,-9.578947368421053,-9.571967394354234,-0.839455618152396,24.3,-0.14,-4.095,0.54,-0.138,0.13,-191.43222789112087
1678924709.4335997,5.6999945640563965,-9.578947368421053,-9.571967394354234,-0.7944542448194803,24.3,-0.14,-4.095,0.54,-0.138,0.13,-191.43222789112087
1678924709.4835515,5.749994516372681,-9.578947368421053,-9.571967394354234,-0.9994605011138978,24.3,-0.14,-4.095,0.54,-0.138,0.13,-191.43222789112087
1678924709.533409,5.799994468688965,-9.578947368421053,-9.505063106361119,-0.6294492092654025,24.3,-0.14,-4.09,0.55,-0.091,0.09,-63.36261575559507
1678924709.5835264,5.849994421005249,-9.578947368421053,-9.505063106361119,-0.34444051149021604,24.3,-0.14,-4.09,0.55,-0.091,0.09,-63.36261575559507
1678924709.633806,5.899994373321533,-9.578947368421053,-9.615600625654093,-1.3094699618518568,24.3,-0.13,-4.082,0.53,-0.148,0.01,-96.09950549251798
1678924709.682788,5.949994325637817,-9.578947368421053,-9.615600625654093,-0.8644563811151329,24.3,-0.13,-4.082,0.53,-0.148,0.01,-96.09950549251798
1678924709.7337868,5.999994277954102,-9.578947368421053,-9.615600625654093,-0.7794537870418417,24.3,-0.13,-4.082,0.53,-0.148,0.01,-96.09950549251798
1678924709.784002,6.049994230270386,-8.105263157894736,-9.59407489821283,-1.6294797277748785,24.3,-0.11,-4.126,0.44,-0.16,0.0,-63.911393410839814
1678924709.8336577,6.09999418258667,-8.105263157894736,-9.544623902739657,0.14057428998688337,24.3,-0.11,-4.114,0.44,-0.093,-0.04,-190.95639873956713
1678924709.8840725,6.149994134902954,-8.105263157894736,-7.952883624920828,-1.1294644685201582,24.2,-0.24,-3.416,1.76,0.2,0.05,-159.0965144208826
1678924709.9337256,6.199994087219238,-8.105263157894736,-7.952883624920828,-1.4344737766655413,24.2,-0.24,-3.416,1.76,0.2,0.05,-159.0965144208826
1678924709.9836361,6.2499940395355225,-8.105263157894736,-7.952883624920828,-0.8594562285225926,24.2,-0.24,-3.416,1.76,0.2,0.05,-159.0965144208826
1678924710.0333962,6.299993991851807,-8.105263157894736,-7.952883624920828,-0.6144487514877639,24.2,-0.24,-3.416,1.76,0.2,0.05,-159.0965144208826
1678924710.0834417,6.349993944168091,-8.105263157894736,-8.120435233112284,-0.7494528714865467,24.3,-0.11,-3.406,0.52,0.004,-0.03,-40.55609215848245
1678924710.133608,6.399993896484375,-8.105263157894736,-8.120435233112284,-1.2444679781487444,24.3,-0.11,-3.406,0.52,0.004,-0.03,-40.55609215848245
1678924710.1831043,6.449993848800659,-8.105263157894736,-8.120435233112284,-0.7294522611163501,24.3,-0.11,-3.406,0.52,0.004,-0.03,-40.55609215848245
1678924710.2338302,6.499993801116943,-8.105263157894736,-8.120435233112284,-1.28446919888912,24.3,-0.11,-3.406,0.52,0.004,-0.03,-40.55609215848245
1678924710.2826955,6.5499937534332275,-8.105263157894736,-8.120435233112284,-1.1394647737052388,24.3,-0.11,-3.406,0.52,0.004,-0.03,-40.55609215848245
1678924710.3331602,6.599993705749512,-8.105263157894736,-8.051785615867173,-0.4144426477858687,24.2,-0.1,-3.43,0.47,-0.033,0.01,-32.32425351608443
1678924710.3827846,6.649993658065796,-8.105263157894736,-8.077965554647088,-0.7294522611163501,24.3,-0.11,-3.4,0.54,-0.037,0.08,-158.5371186484608
1678924710.4337118,6.69999361038208,-8.105263157894736,-8.077965554647088,-1.0494620270393895,24.3,-0.11,-3.4,0.54,-0.037,0.08,-158.5371186484608
1678924710.4833207,6.749993562698364,-8.105263157894736,-8.136724972797564,-0.4544438685262442,24.3,-0.11,-3.395,0.52,-0.054,-0.01,-81.25922193087592
1678924710.533055,6.799993515014648,-8.105263157894736,-8.114035692521638,-0.5694473781548304,24.3,-0.1,-3.428,0.47,-0.006,-0.04,-165.53932087771247
1678924710.5833652,6.849993467330933,-8.105263157894736,-8.075638448977763,-0.6644502774132555,24.3,-0.1,-3.431,0.47,-0.062,0.02,-161.39825148239444
1678924710.6334655,6.899993419647217,-8.105263157894736,-8.075638448977763,-0.8494559233374943,24.3,-0.1,-3.431,0.47,-0.062,0.02,-161.39825148239444
1678924710.6833603,6.949993371963501,-8.105263157894736,-8.129743655789587,-1.6244795751823204,24.3,-0.08,-3.45,0.41,-0.07,-0.03,-81.33940263076349
1678924710.7328062,6.999993324279785,-8.105263157894736,-8.129743655789587,-0.9794598907437191,24.3,-0.08,-3.45,0.41,-0.07,-0.03,-81.33940263076349
1678924710.7831168,7.049993276596069,-8.105263157894736,-8.08261976598574,-0.5544469203771918,24.3,-0.08,-3.468,0.39,-0.046,-0.02,-80.75388254325343
1678924710.8330646,7.0999932289123535,-8.105263157894736,-8.037241205433887,-0.5144456996368163,24.3,-0.11,-3.417,0.51,-0.026,0.07,-160.4847917779447
1678924710.882913,7.149993181228638,-8.105263157894736,-8.124507668033603,-0.5244460048219146,24.2,-0.09,-3.435,0.45,-0.047,0.01,-162.62989481501427
1678924710.9333622,7.199993133544922,-8.105263157894736,-8.124507668033603,-0.9394586700033436,24.2,-0.09,-3.435,0.45,-0.047,0.01,-162.62989481501427
1678924710.983409,7.249993085861206,-8.105263157894736,-8.150687606813518,-1.3294705722220357,24.3,-0.12,-3.374,0.57,-0.002,-0.07,-81.47995116895758
1678924711.0331721,7.29999303817749,-8.105263157894736,-8.070984237639111,-0.5844478359324867,24.3,-0.11,-3.403,0.52,-0.051,0.01,-161.35828533504932
1678924711.0838697,7.349992990493774,-8.105263157894736,-8.070984237639111,-0.5594470729697498,24.3,-0.11,-3.403,0.52,-0.051,0.01,-161.35828533504932
1678924711.1327126,7.399992942810059,-8.105263157894736,-8.070984237639111,-1.1194641633350422,24.3,-0.11,-3.403,0.52,-0.051,0.01,-161.35828533504932
1678924711.1833696,7.449992895126343,-8.105263157894736,-8.139633854884222,-0.919458059633147,24.3,-0.12,-3.378,0.57,-0.004,-0.02,-54.23324490842219
1678924711.2332528,7.499992847442627,-8.105263157894736,-8.108217928348322,-1.0844630951872247,24.2,-0.09,-3.431,0.44,-0.046,-0.04,-162.03162125211702
1678924711.2838438,7.549992799758911,-6.631578947368421,-8.03840475826855,-0.34444051149021604,24.3,-0.11,-3.395,0.55,-0.009,0.04,-160.56764898643573
1678924711.332746,7.599992752075195,-6.631578947368421,-8.03840475826855,0.2155765788750941,24.3,-0.11,-3.395,0.55,-0.009,0.04,-160.56764898643573
1678924711.3825974,7.6499927043914795,-6.631578947368421,-6.512405215608175,-1.3794720981475095,24.3,-0.15,-2.784,1.75,0.238,0.0,-65.13451889042722
1678924711.4335008,7.699992656707764,-6.631578947368421,-6.512405215608175,-1.1094638581499616,24.3,-0.15,-2.784,1.75,0.238,0.0,-65.13451889042722
1678924711.4833088,7.749992609024048,-6.631578947368421,-6.680538600216962,-0.9944603485213754,24.2,-0.05,-2.851,0.29,0.028,0.06,-66.76692696449705
1678924711.533168,7.799992561340332,-6.631578947368421,-6.71602696167418,-1.1194641633350422,24.3,-0.08,-2.731,0.49,0.003,0.01,-134.1275170555615
1678924711.5833104,7.849992513656616,-6.631578947368421,-6.656103990689041,-0.22443684926907181,24.2,-0.07,-2.748,0.46,0.059,0.03,-135.74169823483967
1678924711.6340225,7.8999924659729,-6.631578947368421,-6.606071218798537,-1.2094669100009092,24.3,-0.07,-2.748,0.44,0.002,-0.01,-129.63595714943472
1678924711.6839507,7.949992418289185,-6.631578947368421,-6.61537964147584,-1.2244673677785478,24.3,-0.08,-2.709,0.52,0.067,-0.02,-132.24024788516306
1678924711.7327137,7.999992370605469,-6.631578947368421,-6.652031555767721,-0.5694473781548304,24.3,-0.07,-2.74,0.45,-0.002,0.01,-130.1973567394609
1678924711.7830234,8.049992322921753,-6.631578947368421,-6.652031555767721,-0.9294583648182453,24.3,-0.07,-2.74,0.45,-0.002,0.01,-130.1973567394609
1678924711.8332036,8.099992275238037,-6.631578947368421,-6.652031555767721,-0.6244490566728622,24.3,-0.07,-2.74,0.45,-0.002,0.01,-130.1973567394609
1678924711.8831306,8.149992227554321,-6.631578947368421,-6.652031555767721,-1.4044728611102641,24.3,-0.07,-2.74,0.45,-0.002,0.01,-130.1973567394609
1678924711.933763,8.199992179870605,-6.631578947368421,-6.652031555767721,-0.6294492092654025,24.3,-0.07,-2.74,0.45,-0.002,0.01,-130.1973567394609
1678924711.9832215,8.24999213218689,-6.631578947368421,-6.613052535806514,-1.094463400372323,24.2,-0.07,-2.732,0.45,0.014,-0.03,-26.54750587009281
1678924712.0329785,8.299992084503174,-6.631578947368421,-6.64330490950775,-0.8344554655598557,24.3,-0.1,-2.663,0.63,0.055,0.03,-135.86912597604834
1678924712.0831,8.349992036819458,-6.631578947368421,-6.642141356673086,-0.9394586700033436,24.3,-0.07,-2.739,0.46,0.008,0.01,-129.79602894575683
1678924712.1331515,8.399991989135742,-6.631578947368421,-6.642141356673086,-0.4744444788964408,24.3,-0.07,-2.739,0.46,0.008,0.01,-129.79602894575683
1678924712.1827972,8.449991941452026,-6.631578947368421,-6.642141356673086,-1.1644655366679757,24.3,-0.07,-2.739,0.46,0.008,0.01,-129.79602894575683
1678924712.2331269,8.49999189376831,-6.631578947368421,-6.66773951903567,-1.1594653840754177,24.3,-0.09,-2.694,0.53,0.063,-0.01,-44.748876795936724
1678924712.2832482,8.549991846084595,-6.631578947368421,-6.66773951903567,-0.5494467677846337,24.3,-0.09,-2.694,0.53,0.063,-0.01,-44.748876795936724
1678924712.3332846,8.599991798400879,-6.631578947368421,-6.66773951903567,-0.8594562285225926,24.3,-0.09,-2.694,0.53,0.063,-0.01,-44.748876795936724
