timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q,v_d,i_d,accel
1679068104.9928842,1.8499982357025146,-12.526315789473685,-12.336568929513252,-20.17777577684864,25.4,-3.21,-2.381,22.26,2.623,-1.85,-241.9347949826914
1679068105.0429716,1.8999981880187988,-12.526315789473685,-12.336568929513252,-12.152530865810114,25.4,-3.21,-2.381,22.26,2.623,-1.85,-241.9347949826914
1679068105.0927908,1.949998140335083,-12.526315789473685,-12.336568929513252,-10.607483714712966,25.4,-3.21,-2.381,22.26,2.623,-1.85,-241.9347949826914
1679068105.1428607,1.9999980926513672,-12.526315789473685,-12.336568929513252,-17.18768452650531,25.4,-3.21,-2.381,22.26,2.623,-1.85,-241.9347949826914
1679068105.194144,2.0499980449676514,-11.052631578947368,-12.929399098773994,-18.54772603167822,25.5,-3.23,-2.382,21.84,2.566,-1.72,-64.99338481715284
1679068105.242399,2.0999979972839355,-11.052631578947368,-12.606513187155041,-18.032710314645826,25.4,-3.32,-2.537,21.62,2.653,-0.94,-241.36040811481624
1679068105.2928836,2.1499979496002197,-11.052631578947368,-11.81995147092293,-13.832582136906026,25.2,-1.07,-0.227,19.91,0.842,-19.55,-247.44190208577697
1679068105.342723,2.199997901916504,-11.052631578947368,-11.190469387370308,-16.522664231696513,25.2,-0.26,0.089,18.37,0.311,-23.35,-223.4345733186309
1679068105.392597,2.249997854232788,-11.052631578947368,-11.095058054927952,-14.367598464308601,25.2,-0.18,0.079,18.15,0.255,-23.15,-222.4210604852027
1679068105.442161,2.2999978065490723,-11.052631578947368,-11.095058054927952,-16.332658433179716,25.2,-0.18,0.079,18.15,0.255,-23.15,-222.4210604852027
1679068105.4925575,2.3499977588653564,-11.052631578947368,-11.095058054927952,-15.217624405041654,25.2,-0.18,0.079,18.15,0.255,-23.15,-222.4210604852027
1679068105.5425699,2.3999977111816406,-11.052631578947368,-11.095058054927952,-15.24762532059693,25.2,-0.18,0.079,18.15,0.255,-23.15,-222.4210604852027
1679068105.5930562,2.449997663497925,-11.052631578947368,-11.095058054927952,-15.937646378368466,25.2,-0.18,0.079,18.15,0.255,-23.15,-222.4210604852027
1679068105.6427982,2.499997615814209,-11.052631578947368,-11.127637534298513,-14.837612808008044,25.2,-0.16,0.079,18.28,0.233,-22.74,-44.5225663251194
1679068105.6927106,2.549997568130493,-11.052631578947368,-11.01710001500554,-16.29265721243934,25.1,-0.2,0.082,18.57,0.273,-22.61,-220.31384587415872
1679068105.7424984,2.5999975204467773,-11.052631578947368,-11.127637534298513,-14.477601821344646,25.2,-0.15,0.066,18.28,0.221,-22.62,-222.57949649796552
1679068105.7937095,2.6499974727630615,-11.052631578947368,-10.98975652339096,-16.86767476058229,25.2,-0.2,0.082,18.41,0.274,-22.69,-215.6088992552625
1679068105.8430865,2.6999974250793457,-11.052631578947368,-10.98975652339096,-14.342597701345863,25.2,-0.2,0.082,18.41,0.274,-22.69,-215.6088992552625
1679068105.8928015,2.74999737739563,-11.052631578947368,-11.018263567840203,-17.007679033173613,25.1,-0.19,0.073,18.38,0.248,-22.53,-110.2650261278985
1679068105.942602,2.799997329711914,-11.052631578947368,-11.018263567840203,-13.892583968016597,25.1,-0.19,0.073,18.38,0.248,-22.53,-110.2650261278985
1679068105.9925332,2.8499972820281982,-11.052631578947368,-11.080513644494667,-17.472693224280533,25.2,-0.19,0.081,18.32,0.264,-22.62,-111.88102634626287
1679068106.0431652,2.8999972343444824,-11.052631578947368,-11.080513644494667,-14.277595717642733,25.2,-0.19,0.081,18.32,0.264,-22.62,-111.88102634626287
1679068106.0925064,2.9499971866607666,-11.052631578947368,-11.121237993707867,-17.067680864284167,25.1,-0.19,0.08,18.39,0.255,-22.42,-110.17360795011841
1679068106.142883,2.999997138977051,-11.052631578947368,-11.044443506620118,-14.707608840601818,25.2,-0.15,0.05,18.33,0.209,-22.32,-225.24654318135342
1679068106.1939085,3.049997091293335,-9.578947368421053,-11.044443506620118,-16.71267003021331,25.2,-0.15,0.05,18.33,0.209,-22.32,-225.24654318135342
1679068106.2421486,3.099997043609619,-9.578947368421053,-11.044443506620118,-14.972616928006843,25.2,-0.15,0.05,18.33,0.209,-22.32,-225.24654318135342
1679068106.2929332,3.1499969959259033,-9.578947368421053,-9.353801237854944,-16.38265995910519,25.2,-0.82,-0.139,21.13,0.95,-14.31,-62.385110565211974
1679068106.3427546,3.1999969482421875,-9.578947368421053,-9.353801237854944,-15.742640427259131,25.2,-0.82,-0.139,21.13,0.95,-14.31,-62.385110565211974
1679068106.3929005,3.2499969005584717,-9.578947368421053,-9.64643477577266,-16.21765492355113,25.2,-0.05,0.056,18.73,0.174,-19.61,-95.50603217777959
1679068106.4426248,3.299996852874756,-9.578947368421053,-9.569640288684909,-16.54266484206671,25.1,-0.07,0.058,18.79,0.19,-19.58,-195.1951589816285
1679068106.4927545,3.34999680519104,-9.578947368421053,-9.552186996164965,-14.877614028748418,25.1,-0.05,0.059,18.39,0.172,-19.87,-187.6684581579333
1679068106.5424144,3.399996757507324,-9.578947368421053,-9.552768772582297,-16.78267216650898,25.1,-0.03,0.029,18.34,0.114,-19.59,-191.16311909959123
1679068106.59275,3.4499967098236084,-9.578947368421053,-9.552768772582297,-15.572635239112511,25.1,-0.03,0.029,18.34,0.114,-19.59,-191.16311909959123
1679068106.6427584,3.4999966621398926,-9.578947368421053,-9.569640288684909,-15.717639664296373,25.1,-0.04,0.049,18.43,0.149,-19.71,-96.68191528800632
1679068106.692942,3.5499966144561768,-9.578947368421053,-9.569640288684909,-16.742670945768605,25.1,-0.04,0.049,18.43,0.149,-19.71,-96.68191528800632
1679068106.7430022,3.599996566772461,-9.578947368421053,-9.605710426559458,-15.872644394665352,25.1,-0.05,0.052,18.67,0.163,-19.44,-95.05190240538293
1679068106.7945087,3.649996519088745,-9.578947368421053,-9.63887168234735,-15.972647446516303,25.1,-0.06,0.063,18.62,0.187,-19.61,-192.87510580536247
1679068106.8425863,3.6999964714050293,-9.578947368421053,-9.63887168234735,-15.777641495406947,25.1,-0.06,0.063,18.62,0.187,-19.61,-192.87510580536247
1679068106.8928673,3.7499964237213135,-9.578947368421053,-9.63887168234735,-15.872644394665352,25.1,-0.06,0.063,18.62,0.187,-19.61,-192.87510580536247
1679068106.943135,3.7999963760375977,-9.578947368421053,-9.63887168234735,-15.892645005035533,25.1,-0.06,0.063,18.62,0.187,-19.61,-192.87510580536247
1679068106.992772,3.849996328353882,-9.578947368421053,-9.63887168234735,-15.447631424298827,25.1,-0.06,0.063,18.62,0.187,-19.61,-192.87510580536247
1679068107.0427494,3.899996280670166,-9.578947368421053,-9.63479924742603,-16.162653245033116,25.1,-0.03,0.046,18.65,0.133,-19.23,-38.54632855454976
1679068107.0928352,3.94999623298645,-9.578947368421053,-9.63479924742603,-16.242655686513867,25.1,-0.03,0.046,18.65,0.133,-19.23,-38.54632855454976
1679068107.1430578,3.9999961853027344,-9.578947368421053,-9.592329568960835,-15.322627609485142,25.0,-0.04,0.052,18.47,0.153,-19.47,-96.01632908952878
1679068107.1936414,4.0499961376190186,-8.105263157894736,-9.538806138566342,-16.762671556138784,25.1,-0.03,0.026,18.42,0.116,-19.31,-190.49471606815075
1679068107.2424471,4.099996089935303,-8.105263157894736,-9.572549170771566,-15.532634018372136,25.1,-0.05,0.054,18.29,0.153,-19.56,-187.79317716166446
1679068107.2934456,4.149996042251587,-8.105263157894736,-8.000589291142006,-15.89764515762809,25.1,-0.18,0.084,21.05,0.792,-12.2,-163.44505219518817
1679068107.3428314,4.199995994567871,-8.105263157894736,-8.000589291142006,-16.017648819849235,25.1,-0.18,0.084,21.05,0.792,-12.2,-163.44505219518817
1679068107.392983,4.249995946884155,-8.105263157894736,-8.000589291142006,-16.037649430219414,25.1,-0.18,0.084,21.05,0.792,-12.2,-163.44505219518817
1679068107.4428885,4.2999958992004395,-8.105263157894736,-8.072729566891105,-15.88264469985045,25.2,-0.02,0.099,18.98,0.24,-15.72,-53.80054709181766
1679068107.4929318,4.349995851516724,-8.105263157894736,-8.059348709292482,-15.57763539170507,25.1,-0.02,0.085,18.9,0.214,-15.67,-161.51753356067914
1679068107.5430403,4.399995803833008,-8.105263157894736,-8.076802001812425,-15.89764515762809,25.1,-0.02,0.101,19.31,0.247,-15.36,-161.32541677616382
1679068107.592345,4.449995756149292,-8.105263157894736,-8.144288066222872,-16.657668351695296,25.1,-0.02,0.109,19.14,0.254,-15.55,-159.76399944489276
1679068107.6430078,4.499995708465576,-8.105263157894736,-8.20711991929467,-16.437661637623222,25.1,-0.02,0.092,19.1,0.231,-15.44,-167.48074977973243
1679068107.6927845,4.54999566078186,-8.105263157894736,-8.115781021773632,-16.13265232947782,25.1,-0.03,0.096,18.85,0.234,-15.77,-162.37384469924265
1679068107.7427878,4.5999956130981445,-8.105263157894736,-8.077383778229757,-15.82264286873988,25.1,0.0,0.081,18.98,0.197,-15.48,-161.7197940282406
1679068107.7932012,4.649995565414429,-8.105263157894736,-8.077383778229757,-15.927646073183386,25.1,0.0,0.081,18.98,0.197,-15.48,-161.7197940282406
1679068107.8423567,4.699995517730713,-8.105263157894736,-8.126252997285597,-16.492663316141236,25.1,-0.01,0.092,18.99,0.219,-15.5,-80.29299626974868
1679068107.8925521,4.749995470046997,-8.105263157894736,-8.117526351025626,-16.192654160588393,25.1,-0.02,0.109,19.02,0.254,-15.62,-166.25262213167534
1679068107.9427688,4.799995422363281,-8.105263157894736,-8.068075355552454,-15.792641953184603,25.0,-0.02,0.097,19.03,0.24,-15.49,-161.6993780305293
1679068107.9927557,4.849995374679565,-8.105263157894736,-8.043640746024533,-15.507633255409397,25.2,0.0,0.069,18.75,0.173,-15.54,-160.6064588033765
1679068108.0427723,4.89999532699585,-8.105263157894736,-8.043640746024533,-15.732640122074033,25.2,0.0,0.069,18.75,0.173,-15.54,-160.6064588033765
1679068108.0928137,4.949995279312134,-8.105263157894736,-8.158250700238828,-16.522664231696513,25.1,0.0,0.083,18.96,0.2,-15.39,-81.6041809338821
1679068108.143185,4.999995231628418,-8.105263157894736,-8.158250700238828,-16.407660722067927,25.1,0.0,0.083,18.96,0.2,-15.39,-81.6041809338821
1679068108.1934988,5.049995183944702,-6.631578947368421,-8.158250700238828,-16.23265538132877,25.1,0.0,0.083,18.96,0.2,-15.39,-81.6041809338821
1679068108.242561,5.099995136260986,-6.631578947368421,-8.158250700238828,-15.432630966521188,25.1,0.0,0.083,18.96,0.2,-15.39,-81.6041809338821
1679068108.292793,5.1499950885772705,-6.631578947368421,-8.158250700238828,-15.88264469985045,25.1,0.0,0.083,18.96,0.2,-15.39,-81.6041809338821
1679068108.3428257,5.199995040893555,-6.631578947368421,-8.158250700238828,-16.537664689474152,25.1,0.0,0.083,18.96,0.2,-15.39,-81.6041809338821
1679068108.3928993,5.249994993209839,-6.631578947368421,-8.158250700238828,-16.052649887997053,25.1,0.0,0.083,18.96,0.2,-15.39,-81.6041809338821
1679068108.4428575,5.299994945526123,-6.631578947368421,-8.158250700238828,-15.327627762077684,25.1,0.0,0.083,18.96,0.2,-15.39,-81.6041809338821
1679068108.4933345,5.349994897842407,-6.631578947368421,-6.590363255530588,-16.317657975402078,25.1,0.02,0.227,20.15,0.624,-9.03,-16.43671603518594
1679068108.5428624,5.399994850158691,-6.631578947368421,-6.5996716782078915,-15.887644852443012,25.1,-0.01,0.236,20.43,0.756,-8.72,-134.81699234179354
1679068108.592922,5.449994802474976,-6.631578947368421,-6.5996716782078915,-16.092651108737428,25.1,-0.01,0.236,20.43,0.756,-8.72,-134.81699234179354
1679068108.6428366,5.49999475479126,-6.631578947368421,-6.5996716782078915,-16.022648972441775,25.1,-0.01,0.236,20.43,0.756,-8.72,-134.81699234179354
1679068108.6927853,5.549994707107544,-6.631578947368421,-6.657267543523704,-15.82264286873988,25.0,0.01,0.231,20.36,0.683,-8.67,-44.38662339724969
1679068108.7428696,5.599994659423828,-6.631578947368421,-6.657267543523704,-16.37765980651265,25.0,0.01,0.231,20.36,0.683,-8.67,-44.38662339724969
1679068108.7930963,5.649994611740112,-6.631578947368421,-6.589199702695925,-16.127652176885263,25.0,-0.01,0.232,20.41,0.75,-8.53,-65.90400155910359
1679068108.8427866,5.6999945640563965,-6.631578947368421,-6.600253454625222,-15.83764332651752,25.1,0.02,0.233,20.31,0.668,-8.71,-132.26187945873255
1679068108.891238,5.749994516372681,-6.631578947368421,-6.650868002933058,-16.187654007995835,25.1,0.0,0.229,20.34,0.728,-8.63,-132.5283614258899
1679068108.941445,5.799994468688965,-6.631578947368421,-6.635160039665109,-16.207654618366032,25.0,0.02,0.212,19.95,0.574,-9.05,-137.01807531353558
1679068108.99134,5.849994421005249,-6.631578947368421,-6.618288523562497,-16.037649430219414,25.1,0.0,0.218,19.76,0.594,-9.43,-132.46253627820062
1679068109.0412846,5.899994373321533,-6.631578947368421,-6.618288523562497,-16.282656907254225,25.1,0.0,0.218,19.76,0.594,-9.43,-132.46253627820062
1679068109.0912843,5.949994325637817,-6.631578947368421,-6.605489442381206,-15.73764027466657,25.1,0.0,0.231,20.22,0.694,-8.92,-66.06236015798747
1679068109.1414747,5.999994277954102,-6.631578947368421,-6.605489442381206,-16.032649277626874,25.1,0.0,0.231,20.22,0.694,-8.92,-66.06236015798747
1679068109.1917493,6.049994230270386,-5.157894736842106,-6.67588438887831,-16.507663773918875,25.1,0.02,0.22,19.97,0.593,-9.11,-66.79601379735507
1679068109.241132,6.09999418258667,-5.157894736842106,-6.67588438887831,-16.247655839106407,25.1,0.02,0.22,19.97,0.593,-9.11,-66.79601379735507
1679068109.2913997,6.149994134902954,-5.157894736842106,-6.67588438887831,-17.132682847987297,25.1,0.02,0.22,19.97,0.593,-9.11,-66.79601379735507
1679068109.3412218,6.199994087219238,-5.157894736842106,-5.147557740548609,-14.702608688009262,25.0,1.09,0.71,23.11,1.595,0.03,-34.31713887665462
1679068109.3913257,6.2499940395355225,-5.157894736842106,-5.153957281139255,-16.962677659840697,25.0,0.92,0.615,22.17,1.501,-0.06,-103.18108921908232
1679068109.441285,6.299993991851807,-5.157894736842106,-5.153957281139255,-15.847643631702619,25.0,0.92,0.615,22.17,1.501,-0.06,-103.18108921908232
1679068109.4912739,6.349993944168091,-5.157894736842106,-5.153957281139255,-15.477632339854122,25.0,0.92,0.615,22.17,1.501,-0.06,-103.18108921908232
1679068109.5413375,6.399993896484375,-5.157894736842106,-5.153957281139255,-17.1226825428022,25.0,0.92,0.615,22.17,1.501,-0.06,-103.18108921908232
1679068109.5912747,6.449993848800659,-5.157894736842106,-5.153957281139255,-15.077620132450315,25.0,0.92,0.615,22.17,1.501,-0.06,-103.18108921908232
1679068109.6433792,6.499993801116943,-5.157894736842106,-5.145812411296615,-16.54766499465925,25.0,1.01,0.669,22.54,1.546,0.0,-20.535405715739714
1679068109.6931117,6.5499937534332275,-5.157894736842106,-5.107996944170071,-16.372659653920092,25.0,1.01,0.671,22.55,1.509,0.03,-98.26982306389091
1679068109.742422,6.599993705749512,-5.157894736842106,-5.107996944170071,-15.217624405041654,25.0,1.01,0.671,22.55,1.509,0.03,-98.26982306389091
1679068109.7929544,6.649993658065796,-5.157894736842106,-5.18013721991917,-16.972677965025778,25.0,0.93,0.629,22.16,1.513,-0.01,-52.34215198388775
1679068109.8426435,6.69999361038208,-5.157894736842106,-5.114396484760717,-15.327627762077684,25.0,0.96,0.64,22.33,1.455,0.02,-102.14774852558207
1679068109.8925605,6.749993562698364,-5.157894736842106,-5.223188674801697,-16.507663773918875,24.9,0.93,0.628,22.17,1.544,-0.11,-104.08122702448361
1679068109.9422567,6.799993515014648,-5.157894736842106,-5.143485305627289,-16.022648972441775,25.0,1.04,0.688,22.67,1.509,0.04,-103.97392134163788
1679068109.9928353,6.849993467330933,-5.157894736842106,-5.143485305627289,-15.987647904293958,25.0,1.04,0.688,22.67,1.509,0.04,-103.97392134163788
1679068110.043178,6.899993419647217,-5.157894736842106,-5.143485305627289,-16.362659348734994,25.0,1.04,0.688,22.67,1.509,0.04,-103.97392134163788
1679068110.092732,6.949993371963501,-5.157894736842106,-5.143485305627289,-15.832643173924978,25.0,1.04,0.688,22.67,1.509,0.04,-103.97392134163788
1679068110.1430516,6.999993324279785,-5.157894736842106,-5.143485305627289,-16.38265995910519,25.0,1.04,0.688,22.67,1.509,0.04,-103.97392134163788
1679068110.1934292,7.049993276596069,-3.6842105263157894,-5.143485305627289,-15.572635239112511,25.0,1.04,0.688,22.67,1.509,0.04,-103.97392134163788
1679068110.242948,7.0999932289123535,-3.6842105263157894,-5.182464325588495,-11.077498058412427,25.0,0.95,0.648,22.2,1.498,-0.06,-17.21680082839074
1679068110.2923572,7.149993181228638,-3.6842105263157894,-5.182464325588495,-10.612483867305524,25.0,0.95,0.648,22.2,1.498,-0.06,-17.21680082839074
1679068110.3421724,7.199993133544922,-3.6842105263157894,-3.654719453676126,-11.267503856929206,25.0,0.25,0.284,12.9,0.41,-1.93,-36.513799976731576
1679068110.3926563,7.249993085861206,-3.6842105263157894,-3.654719453676126,-10.962494548783823,25.0,0.25,0.284,12.9,0.41,-1.93,-36.513799976731576
1679068110.4417057,7.29999303817749,-3.6842105263157894,-3.654719453676126,-10.50248051026946,25.0,0.25,0.284,12.9,0.41,-1.93,-36.513799976731576
1679068110.492391,7.349992990493774,-3.6842105263157894,-3.6529741244241314,-10.602483562120408,25.0,0.41,0.4,14.94,0.687,-0.36,-24.53337899259057
1679068110.5421505,7.399992942810059,-3.6842105263157894,-3.7367499285198593,-11.232502788781389,25.0,0.23,0.285,13.21,0.409,-2.23,-73.29684876860385
1679068110.5927777,7.449992895126343,-3.6842105263157894,-3.728605058677219,-10.947494091006185,25.1,0.48,0.455,15.61,0.783,-0.32,-75.8669185005535
1679068110.642581,7.499992847442627,-3.6842105263157894,-3.6832264981253666,-10.452478984344005,25.1,0.34,0.356,14.31,0.65,-0.75,-72.52441944112641
1679068110.6926343,7.549992799758911,-3.6842105263157894,-3.666936758440086,-11.037496837672034,25.0,0.36,0.364,14.58,0.64,-0.57,-74.74702821519939
1679068110.7420723,7.599992752075195,-3.6842105263157894,-3.666936758440086,-16.977678117618336,25.0,0.36,0.364,14.58,0.64,-0.57,-74.74702821519939
1679068110.793583,7.6499927043914795,-3.6842105263157894,-4.024729255098924,-15.297626846522405,24.9,1.11,0.833,18.88,0.987,-0.4,-40.22412268051821
1679068110.8420725,7.699992656707764,-3.6842105263157894,-3.7390770341891852,-6.842368812524794,24.8,1.77,1.25,22.1,1.164,0.0,-73.63900737106262
1679068110.8925245,7.749992609024048,-3.6842105263157894,-3.7390770341891852,-10.81248997100742,24.8,1.77,1.25,22.1,1.164,0.0,-73.63900737106262
1679068110.942859,7.799992561340332,-3.6842105263157894,-3.7390770341891852,-16.502663621326317,24.8,1.77,1.25,22.1,1.164,0.0,-73.63900737106262
1679068110.9927485,7.849992513656616,-3.6842105263157894,-3.7390770341891852,-15.66263798577836,24.8,1.77,1.25,22.1,1.164,0.0,-73.63900737106262
1679068111.0441778,7.8999924659729,-3.6842105263157894,-3.730932164346545,-7.76739704214604,24.9,1.77,1.257,22.06,1.161,-0.01,-18.730640798995726
1679068111.093204,7.949992418289185,-3.6842105263157894,-3.730932164346545,-10.672485698416079,24.9,1.77,1.257,22.06,1.161,-0.01,-18.730640798995726
1679068111.1429508,7.999992370605469,-3.6842105263157894,-3.730932164346545,-15.462631882076467,24.9,1.77,1.257,22.06,1.161,-0.01,-18.730640798995726
1679068111.1939297,8.049992322921753,-2.2105263157894743,-3.819943956198256,-15.517633560594495,24.9,1.28,0.939,19.77,1.039,-0.28,-25.314505536670104
1679068111.242304,8.099992275238037,-2.2105263157894743,-3.7803831598197175,-11.687516674703211,24.8,1.72,1.246,21.86,1.153,0.0,-74.162778512563
1679068111.292788,8.149992227554321,-2.2105263157894743,-3.7803831598197175,-9.542451212500378,24.8,1.72,1.246,21.86,1.153,0.0,-74.162778512563
1679068111.3427956,8.199992179870605,-2.2105263157894743,-3.7803831598197175,-10.707486766563914,24.8,1.72,1.246,21.86,1.153,0.0,-74.162778512563
1679068111.3929467,8.24999213218689,-2.2105263157894743,-2.2642738162539766,-12.622545209509555,25.0,0.74,0.867,13.22,0.444,-0.01,-15.183113575532765
1679068111.442893,8.299992084503174,-2.2105263157894743,-2.2415845359780504,-11.722517742851029,25.0,1.23,1.196,16.2,0.588,0.03,-45.81191155978171
1679068111.4926364,8.349992036819458,-2.2105263157894743,-2.2415845359780504,-11.367506908780172,25.0,1.23,1.196,16.2,0.588,0.03,-45.81191155978171
1679068111.5427945,8.399991989135742,-2.2105263157894743,-2.1799162357409174,-11.022496379894395,25.0,1.12,1.131,15.44,0.499,0.03,-21.591978810577444
1679068111.5925393,8.449991941452026,-2.2105263157894743,-2.1799162357409174,-10.03246616657,25.0,1.12,1.131,15.44,0.499,0.03,-21.591978810577444
1679068111.642558,8.49999189376831,-2.2105263157894743,-2.1758438008195973,-9.36244571916868,25.0,0.86,0.956,14.01,0.396,0.0,-22.01008201708211
1679068111.6929567,8.549991846084595,-2.2105263157894743,-2.1834068942449063,-10.967494701376381,25.0,0.64,0.785,12.5,0.435,0.0,-42.693048041579395
1679068111.742445,8.599991798400879,-2.2105263157894743,-2.2927808607032176,-12.372537579882188,24.8,0.79,0.905,13.62,0.492,-0.05,-45.91389758447617
1679068111.7925205,8.649991750717163,-2.2105263157894743,-2.2927808607032176,-11.597513928037344,24.8,0.79,0.905,13.62,0.492,-0.05,-45.91389758447617
1679068111.8431478,8.699991703033447,-2.2105263157894743,-2.2927808607032176,-11.172500957670817,24.8,0.79,0.905,13.62,0.492,-0.05,-45.91389758447617
1679068111.8932257,8.749991655349731,-2.2105263157894743,-2.2927808607032176,-10.802489665822304,24.8,0.79,0.905,13.62,0.492,-0.05,-45.91389758447617
1679068111.9412532,8.799991607666016,-2.2105263157894743,-2.1589722847169854,-9.587452585833294,25.0,1.06,1.093,15.2,0.507,0.04,-10.81219473977523
