timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1680728532.0233066,1680728532,-4.0,-0.0005817764173314432,0.0110403369243528,22.6,0.0,-0.004,0.0,-0.004,0.0,-0.0029209816232483444,0.0,22.7,0.0,0.002,0.0,0.01,0.0,0.0
1680728532.0300045,1680728532,-4.0,-0.005235987755982988,-0.2589679030732128,22.6,0.0,-0.002,0.0,-0.003,0.0,-0.0470210541177778,0.0,22.7,0.0,-0.015,0.0,0.01,0.0,0.0
1680728532.0374846,1680728532,-4.0,-0.29321531433504733,-2.2190277193517893,22.6,0.17,-0.87,-2.35,-0.004,0.14,-38.516572683267974,0.0,22.7,0.0,-0.015,0.0,0.01,0.0,0.0
1680728532.0443566,1680728532,-4.0,-1.345648853287628,-8.219210830408628,22.6,0.0,-0.374,1.12,-0.009,-0.29,-228.9401033521158,-2.025745485148085,22.5,2.08,-2.972,-12.6,-2.323,2.83,-147.34401094838384
1680728532.0516891,1680728532,-4.0,-1.345648853287628,-9.364245774102002,22.6,0.0,-0.374,1.12,-0.009,-0.29,-228.9401033521158,-2.915863403665193,22.4,2.93,-3.186,-14.01,-3.074,0.64,-403.0589439886146
1680728532.0584006,1680728532,-4.0,-1.345648853287628,-8.459218154850916,22.6,0.0,-0.374,1.12,-0.009,-0.29,-228.9401033521158,-2.915863403665193,22.4,2.93,-3.186,-14.01,-3.074,0.64,-403.0589439886146
1680728532.0643616,1680728532,-4.0,-1.345648853287628,-5.629131787469088,22.6,0.0,-0.374,1.12,-0.009,-0.29,-228.9401033521158,-3.4074644763102624,22.3,2.88,-3.236,-13.66,-3.267,0.5,-240.8808380443275
1680728532.0713918,1680728532,-4.0,-3.917682394309938,-7.639193129673139,22.7,-0.33,-0.622,6.75,0.231,-0.26,-140.88715735976191,-3.4074644763102624,22.3,2.88,-3.236,-13.66,-3.267,0.5,-240.8808380443275
1680728532.0784307,1680728532,-4.0,-3.917682394309938,-11.859321917783134,22.7,-0.33,-0.622,6.75,0.231,-0.26,-140.88715735976191,-4.862487296056202,22.1,4.35,-4.737,-11.41,-0.593,-7.04,-373.2977617563735
1680728532.0851617,1680728532,-4.0,-4.486077954042758,-16.634467643665882,22.6,0.15,0.241,16.05,0.51,-5.69,-323.3152002157045,-5.090543651650128,22.0,5.09,-5.717,-13.13,-0.169,-0.18,-717.5697395493443
1680728532.0914683,1680728532,-4.0,-4.486077954042758,-18.414521966612742,22.6,0.15,0.241,16.05,0.51,-5.69,-323.3152002157045,-5.105669838500745,22.0,5.69,-5.686,-14.42,-0.286,0.18,-772.5929513782751
1680728532.0993676,1680728532,-4.0,-4.597779026170396,-18.284517999206518,22.4,2.04,1.103,26.16,1.437,0.09,-339.83264244070335,-4.736241813495279,22.0,5.51,-5.208,-15.07,-0.29,-0.1,-725.5912770586056
1680728532.106178,1680728532,-4.0,-4.597779026170396,-14.739409811090438,22.4,2.04,1.103,26.16,1.437,0.09,-339.83264244070335,-4.160864936754481,22.1,4.87,-4.748,-14.73,-0.204,-0.15,-527.1372352580744
1680728532.1130736,1680728532,-4.0,-4.597779026170396,-15.014418203680524,22.4,2.04,1.103,26.16,1.437,0.09,-339.83264244070335,-4.102105518604006,22.2,4.43,-4.829,-13.5,-0.11,-0.1,-634.9119002584175
