timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1680545856.801767,1680545856,-4.0,0.0023271056693257726,0.007280222174745886,24.8,0.0,0.002,0.0,0.009,0.0,0.5113468470911444,-0.015126186850617522,24.7,0.0,0.012,0.0,0.0,0.0,-6.36474980059114
1680545856.8104482,1680545856,-4.0,-0.0011635528346628863,-0.13772420300911747,24.8,0.0,-0.003,0.0,0.007,0.0,-0.003691373152354419,0.0023271056693257726,24.7,0.0,0.006,0.0,0.005,0.0,0.00437931196780133
1680545856.81974,1680545856,-4.0,-0.0011635528346628863,-0.037721151158169874,24.8,0.0,-0.003,0.0,0.007,0.0,-0.003691373152354419,0.0023271056693257726,24.7,0.0,0.006,0.0,0.005,0.0,0.00437931196780133
1680545856.8284168,1680545856,-4.0,-1.5102915793924265,-0.032720998565611836,24.7,0.08,-1.134,-1.03,-0.032,-0.1,-93.97712388529169,0.0023271056693257726,24.7,0.0,0.006,0.0,0.005,0.0,0.00437931196780133
1680545856.8357415,1680545856,-4.0,-1.5102915793924265,-0.21772664448986845,24.7,0.08,-1.134,-1.03,-0.032,-0.1,-93.97712388529169,-8.125671220868266,24.1,3.63,-7.891,-7.51,-0.392,-5.44,-305.71883121970444
1680545856.843406,1680545856,-4.0,-1.5102915793924265,-0.12772389782401916,24.7,0.08,-1.134,-1.03,-0.032,-0.1,-93.97712388529169,-8.125671220868266,24.1,3.63,-7.891,-7.51,-0.392,-5.44,-305.71883121970444
1680545856.8521142,1680545856,-4.0,-3.86997672808876,-0.002720083010334662,24.8,0.12,-1.842,-0.73,-0.112,0.04,-161.2511063810534,-8.125671220868266,24.1,3.63,-7.891,-7.51,-0.392,-5.44,-305.71883121970444
1680545856.8607824,1680545856,-4.0,-3.7222055180865734,-0.012720388195432974,24.7,-0.05,-1.432,0.66,-0.092,0.0,-371.1325415616552,-16.09251747980505,24.6,-0.06,-13.385,0.0,1.392,-0.76,-674.2813373920226
1680545856.8688257,1680545856,-4.0,-3.6803176160387094,0.0022800695822233763,24.8,0.12,-2.022,-0.95,-0.162,0.14,-579.6391760813196,-16.059356224017158,24.6,0.1,-13.351,-0.16,1.62,-0.23,-1909.4518099506763
1680545856.8763545,1680545856,-4.0,-3.6803176160387094,0.017280527359861964,24.8,0.12,-2.022,-0.95,-0.162,0.14,-579.6391760813196,-16.059356224017158,24.6,0.1,-13.351,-0.16,1.62,-0.23,-1909.4518099506763
1680545856.8840578,1680545856,-4.0,-3.6803176160387094,-0.012720388195432974,24.8,0.12,-2.022,-0.95,-0.162,0.14,-579.6391760813196,-16.059356224017158,24.6,0.1,-13.351,-0.16,1.62,-0.23,-1909.4518099506763
1680545856.8927765,1680545856,-4.0,-3.6803176160387094,0.07228220587787604,24.8,0.12,-2.022,-0.95,-0.162,0.14,-579.6391760813196,-15.876096652557752,24.6,0.3,-13.331,-0.36,1.694,0.0,-689.4145824968898
1680545856.901749,1680545856,-4.0,-3.843796789308845,-0.04272130375071015,24.7,0.04,-1.984,-0.32,0.026,-0.01,-113.17215314613105,-15.876096652557752,24.6,0.3,-13.331,-0.36,1.694,0.0,-689.4145824968898
1680545856.9101074,1680545856,-4.0,-3.843796789308845,0.04728144291513914,24.7,0.04,-1.984,-0.32,0.026,-0.01,-113.17215314613105,-15.876096652557752,24.6,0.3,-13.331,-0.36,1.694,0.0,-689.4145824968898
1680545856.919776,1680545856,-4.0,-3.843796789308845,0.017280527359861964,24.7,0.04,-1.984,-0.32,0.026,-0.01,-113.17215314613105,-15.866206453463118,24.6,0.31,-13.332,-0.38,1.693,0.01,-609.2660464778181
1680545856.9268448,1680545856,-4.0,-3.843796789308845,0.017280527359861964,24.7,0.04,-1.984,-0.32,0.026,-0.01,-113.17215314613105,-15.866206453463118,24.6,0.33,-13.335,-0.4,1.69,0.0,-1591.4789714835863
1680545856.9339983,1680545856,-4.0,-3.843796789308845,-0.07272221930598732,24.7,0.04,-1.984,-0.32,0.026,-0.01,-113.17215314613105,-15.866206453463118,24.6,0.33,-13.335,-0.4,1.69,0.0,-1591.4789714835863
1680545856.9398649,1680545856,-4.0,-3.918845947144601,0.04228129032259886,24.7,0.04,-2.046,-0.38,0.132,-0.01,-99.13829099134718,-15.866206453463118,24.6,0.33,-13.335,-0.4,1.69,0.0,-1591.4789714835863
1680545856.945308,1680545856,-4.0,-3.9281543698219044,-0.032720998565611836,24.7,0.05,-2.066,-0.41,0.094,0.18,-724.1823913657198,-15.866206453463118,24.6,0.33,-13.335,-0.4,1.69,0.0,-1591.4789714835863
1680545856.95088,1680545856,-4.0,-3.9281543698219044,0.017280527359861964,24.7,0.05,-2.066,-0.41,0.094,0.18,-724.1823913657198,-15.866206453463118,24.6,0.33,-13.335,-0.4,1.69,0.0,-1591.4789714835863
