timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1682008504.0821033,1682008504,-12.0,0.0005817764173314432,-0.03867118015076443,24.5,0.0,-0.004,0.0,0.004,0.0,0.22711719604606678,0.0005817764173314432,25.2,0.0,0.005,0.0,0.008,0.0,0.0014270650868053222
1682008504.086391,1682008504,-12.0,0.0005817764173314432,-0.02367072237312584,24.5,0.0,-0.004,0.0,0.004,0.0,0.22711719604606678,0.0005817764173314432,25.2,0.0,0.005,0.0,0.008,0.0,0.0014270650868053222
1682008504.090696,1682008504,-12.0,0.0005817764173314432,0.6413495724356899,24.5,0.0,-0.004,0.0,0.004,0.0,0.22711719604606678,0.0005817764173314432,25.2,0.0,0.005,0.0,0.008,0.0,0.0014270650868053222
1682008504.0945995,1682008504,-12.0,0.0005817764173314432,3.5414380761131703,24.5,0.0,-0.004,0.0,0.004,0.0,0.22711719604606678,0.0005817764173314432,25.2,0.0,0.005,0.0,0.008,0.0,0.0014270650868053222
1682008504.099561,1682008504,-12.0,0.0005817764173314432,2.9314194598223864,24.5,0.0,-0.004,0.0,0.004,0.0,0.22711719604606678,0.0005817764173314432,25.2,0.0,0.005,0.0,0.008,0.0,0.0014270650868053222
1682008504.104634,1682008504,-12.0,0.0005817764173314432,2.3514017590868974,24.5,0.0,-0.004,0.0,0.004,0.0,0.22711719604606678,0.0005817764173314432,25.2,0.0,0.005,0.0,0.008,0.0,0.0014270650868053222
1682008504.109528,1682008504,-12.0,0.0005817764173314432,0.6413495724356899,24.5,0.0,-0.004,0.0,0.004,0.0,0.22711719604606678,-2.0734511513692633,25.2,0.0,-1.581,0.0,-1.704,0.0,-15.778988994028383
1682008504.1136067,1682008504,-12.0,-1.82212373908208,1.1613654420606245,24.5,0.56,-1.919,-4.63,-0.109,0.08,-5.4994019498590525,-2.0734511513692633,25.2,0.0,-1.581,0.0,-1.704,0.0,-15.778988994028383
1682008504.118289,1682008504,-12.0,-2.396918839405546,1.6813813116855414,24.5,0.37,-2.009,-2.98,-0.131,0.0,-519.5290308404753,-2.8617581968533687,25.2,0.0,-1.885,0.0,-1.945,0.0,-305.3675897955802
1682008504.1243439,1682008504,-12.0,-2.7593655474030347,2.3564019116794377,24.5,0.42,-2.287,-3.08,-0.16,0.09,-711.2597070387623,-2.8617581968533687,25.2,0.0,-1.885,0.0,-1.945,0.0,-305.3675897955802
1682008504.1289146,1682008504,-12.0,-2.7593655474030347,2.1363951976073636,24.5,0.42,-2.287,-3.08,-0.16,0.09,-711.2597070387623,-4.215551919983637,25.2,0.0,-2.676,0.0,-2.198,0.0,-402.598166587619
1682008504.1333203,1682008504,-12.0,-3.790273358914352,1.841386194647061,24.4,1.11,-3.027,-6.06,-0.561,0.6,-370.5206430426491,-4.215551919983637,25.2,0.0,-2.676,0.0,-2.198,0.0,-402.598166587619
1682008504.1379173,1682008504,-12.0,-4.3074725939220055,1.086363153172396,24.5,0.89,-3.043,-4.69,-0.713,0.17,-641.4190197954146,-4.215551919983637,25.2,0.0,-2.676,0.0,-2.198,0.0,-402.598166587619
1682008504.1423597,1682008504,-12.0,-4.3074725939220055,2.0713932139042335,24.5,0.89,-3.043,-4.69,-0.713,0.17,-641.4190197954146,-5.4570627945689365,25.3,0.0,-4.609,0.0,0.468,0.0,-400.70342444130307
1682008504.1467478,1682008504,-12.0,-5.3116186902360765,1.3263704776146845,24.5,0.79,-3.396,-3.73,-0.726,-0.19,-775.0676147694105,-5.829981478078392,25.2,0.0,-4.976,0.0,0.467,0.0,-1333.0815370130356
1682008504.1512597,1682008504,-12.0,-5.3116186902360765,2.061392908719153,24.5,0.79,-3.396,-3.73,-0.726,-0.19,-775.0676147694105,-5.829981478078392,25.2,0.0,-4.976,0.0,0.467,0.0,-1333.0815370130356
1682008504.1551502,1682008504,-12.0,-6.127269227334759,2.221397791680655,24.4,1.13,-3.927,-4.7,-0.672,0.04,-686.6785077028561,-5.829981478078392,25.2,0.0,-4.976,0.0,0.467,0.0,-1333.0815370130356
1682008504.1609662,1682008504,-12.0,-6.127269227334759,1.971390162053286,24.4,1.13,-3.927,-4.7,-0.672,0.04,-686.6785077028561,-7.047639519553102,25.2,0.0,-6.141,0.0,0.541,0.0,-529.5962202131943
