timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1679857265.229536,1679857265,-4.0,0.0,-0.023040703146453012,25.0,0.0,-0.011,0.0,-0.002,0.0,0.0,0.0017453292519943294,24.8,0.0,-0.001,0.0,0.006,0.0,0.947875367468189
1679857265.2363594,1679857265,-4.0,0.0,-1.1830761046174487,25.0,0.0,-0.011,0.0,-0.002,0.0,0.0,0.0017453292519943294,24.8,0.0,-0.001,0.0,0.006,0.0,0.947875367468189
1679857265.2445927,1679857265,-4.0,-1.5614879041175935,0.006960212408824162,24.6,5.96,-4.415,-22.64,-2.069,7.38,-4.8976221102619695,-1.371828792067543,24.7,1.17,-2.712,-7.76,-0.31,1.0,-2.5647015935411455
1679857265.2553198,1679857265,-4.0,-3.780964936237049,24.332702575151846,25.2,0.16,-1.759,0.23,-2.031,0.71,-477.3642080587219,-5.909103070835468,24.4,3.12,-5.345,-10.57,-1.785,2.7,-667.1666706080241
1679857265.263028,1679857265,-4.0,-3.0642163900847113,0.10196311166723149,24.9,0.0,-0.939,17.04,-0.124,-0.64,-332.22838469168573,-2.91469985083053,24.7,4.32,-3.155,-18.22,-0.954,-2.47,-269.2820820533029
1679857265.2702525,1679857265,-4.0,-3.0642163900847113,13.782380604876874,24.9,0.0,-0.939,17.04,-0.124,-0.64,-332.22838469168573,-2.91469985083053,24.7,4.32,-3.155,-18.22,-0.954,-2.47,-269.2820820533029
1679857265.2774107,1679857265,-4.0,-4.327252992111275,10.747287981200593,25.1,-0.19,-1.939,0.44,-1.442,4.68,-270.1387847920622,-2.91469985083053,24.7,4.32,-3.155,-18.22,-0.954,-2.47,-269.2820820533029
1679857265.2843332,1679857265,-4.0,-4.327252992111275,0.031960975371578826,25.1,-0.19,-1.939,0.44,-1.442,4.68,-270.1387847920622,-2.91469985083053,24.7,4.32,-3.155,-18.22,-0.954,-2.47,-269.2820820533029
1679857265.291423,1679857265,-4.0,-3.977605365295077,19.96756936185797,25.0,2.56,-0.673,4.08,-1.963,-4.64,-273.7433110850538,-2.91469985083053,24.7,4.32,-3.155,-18.22,-0.954,-2.47,-269.2820820533029
1679857265.2980766,1679857265,-4.0,-4.395902609356384,0.3069693679616847,24.7,6.43,-4.646,-18.69,-2.992,9.68,-668.7128934438532,-2.91469985083053,24.7,4.32,-3.155,-18.22,-0.954,-2.47,-269.2820820533029
1679857265.30539,1679857265,-4.0,-2.750057124725732,7.322183455305656,24.1,3.41,-1.081,13.51,-0.25,-10.0,-411.0682679424674,-2.91469985083053,24.7,4.32,-3.155,-18.22,-0.954,-2.47,-269.2820820533029
1679857265.3117101,1679857265,-4.0,-2.750057124725732,17.667499169286174,24.1,3.41,-1.081,13.51,-0.25,-10.0,-411.0682679424674,-2.91469985083053,24.7,4.32,-3.155,-18.22,-0.954,-2.47,-269.2820820533029
1679857265.32041,1679857265,-4.0,-3.036291122052802,0.056961738334315726,24.8,7.09,-4.689,-13.69,-2.056,8.19,-217.85835497452024,-3.278310111662682,24.6,3.49,-3.465,-15.72,-0.623,-0.05,-55.97943742452972
1679857265.3274524,1679857265,-4.0,-3.036291122052802,7.077175978270827,24.8,7.09,-4.689,-13.69,-2.056,8.19,-217.85835497452024,-4.297000618410039,24.4,2.61,-3.98,-11.19,-0.674,0.86,-782.041433732522
1679857265.334619,1679857265,-4.0,-3.036291122052802,17.947507714468838,24.8,7.09,-4.689,-13.69,-2.056,8.19,-217.85835497452024,-3.4545883661141095,24.7,3.21,-3.302,-15.1,-0.6,-0.74,-470.0445663513227
1679857265.3423698,1679857265,-4.0,-3.337069529813158,0.0369611279641191,24.9,5.49,-4.041,-10.26,-2.414,6.77,-144.08478389546693,-3.118321596896535,24.6,3.42,-3.412,-15.59,-0.705,-0.18,-400.47731856913947
1679857265.3489141,1679857265,-4.0,-2.5121105700371715,7.05717536790063,23.3,3.53,-1.604,6.68,-0.922,-8.55,-345.2570749180545,-3.118321596896535,24.6,3.42,-3.412,-15.59,-0.705,-0.18,-400.47731856913947
1679857265.3556964,1679857265,-4.0,-2.5121105700371715,13.247364277474283,23.3,3.53,-1.604,6.68,-0.922,-8.55,-345.2570749180545,-4.052654523130833,24.4,2.9,-3.905,-12.23,-0.774,0.87,-433.5135189233804
1679857265.3630877,1679857265,-4.0,-2.5121105700371715,0.09196280648215094,23.3,3.53,-1.604,6.68,-0.922,-8.55,-345.2570749180545,-3.70475222556663,24.5,3.78,-3.81,-15.5,-0.642,-0.13,-309.98358360004426
1679857265.3703828,1679857265,-4.0,-3.074688365596677,15.792441947080906,24.8,2.16,-0.934,7.38,-1.463,-6.48,-147.88516249914687,-3.70475222556663,24.5,3.78,-3.81,-15.5,-0.642,-0.13,-309.98358360004426
1679857265.3765776,1679857265,-4.0,-4.796164784480418,5.062114483474236,24.4,7.49,-3.529,-22.34,-3.464,9.14,-739.7158720428517,-3.70475222556663,24.5,3.78,-3.81,-15.5,-0.642,-0.13,-309.98358360004426
1679857265.3830898,1679857265,-4.0,-2.3881921931455743,2.1070243012787415,22.9,5.65,-2.887,2.6,-0.737,-4.4,-359.9282812964159,-3.70475222556663,24.5,3.78,-3.81,-15.5,-0.642,-0.13,-309.98358360004426
1679857265.3895407,1679857265,-4.0,-4.395320832939053,18.847535181127366,24.5,5.4,-0.707,-4.01,-2.706,-1.29,-684.1322503759084,-3.70475222556663,24.5,3.78,-3.81,-15.5,-0.642,-0.13,-309.98358360004426
1679857265.3961174,1679857265,-4.0,-4.395320832939053,-0.023040703146453012,24.5,5.4,-0.707,-4.01,-2.706,-1.29,-684.1322503759084,-3.4766958699727044,24.6,2.38,-3.323,-12.64,-0.589,0.04,-121.80251914208863
1679857265.4025483,1679857265,-4.0,-3.8286706024582275,17.747501610766943,25.0,2.87,0.343,13.69,-0.97,-12.23,-301.6664178718643,-3.4766958699727044,24.6,2.38,-3.323,-12.64,-0.589,0.04,-121.80251914208863
1679857265.4110346,1679857265,-4.0,-4.114322823367966,13.592374806360077,24.9,4.1,-4.356,-15.09,-2.818,10.46,-638.404819479248,-3.3760485497743646,24.6,3.57,-3.279,-16.31,-0.751,-0.93,-187.0861158507665
1679857265.4177577,1679857265,-4.0,-3.0461813211474364,0.026960822779020788,25.0,3.81,-2.249,1.68,-1.196,-1.52,-342.2978754759143,-3.5267286418632082,24.5,3.36,-3.701,-14.5,-0.686,-0.07,-420.4591128586857
1679857265.4243279,1679857265,-4.0,-3.0461813211474364,17.382490471510987,25.0,3.81,-2.249,1.68,-1.196,-1.52,-342.2978754759143,-3.5267286418632082,24.5,3.36,-3.701,-14.5,-0.686,-0.07,-420.4591128586857
1679857265.431343,1679857265,-4.0,-3.0461813211474364,1.5470072109134136,25.0,3.81,-2.249,1.68,-1.196,-1.52,-342.2978754759143,-3.275401229576025,24.7,3.54,-3.272,-16.26,-0.547,-0.83,-237.5424227758004
1679857265.4377296,1679857265,-4.0,-3.0461813211474364,0.5769776079592326,25.0,3.81,-2.249,1.68,-1.196,-1.52,-342.2978754759143,-3.275401229576025,24.7,3.54,-3.272,-16.26,-0.547,-0.83,-237.5424227758004
1679857265.4441953,1679857265,-4.0,-3.0461813211474364,19.31754952482681,25.0,3.81,-2.249,1.68,-1.196,-1.52,-342.2978754759143,-3.275401229576025,24.7,3.54,-3.272,-16.26,-0.547,-0.83,-237.5424227758004
1679857265.4501038,1679857265,-4.0,-3.0461813211474364,0.04696143314921741,25.0,3.81,-2.249,1.68,-1.196,-1.52,-342.2978754759143,-3.275401229576025,24.7,3.54,-3.272,-16.26,-0.547,-0.83,-237.5424227758004
1679857265.4573686,1679857265,-4.0,-3.0461813211474364,14.097390218207357,25.0,3.81,-2.249,1.68,-1.196,-1.52,-342.2978754759143,-4.032874124941564,24.4,2.44,-3.877,-10.84,-0.663,0.74,-804.6762796127159
1679857265.4645908,1679857265,-4.0,-3.0461813211474364,6.987173231604977,25.0,3.81,-2.249,1.68,-1.196,-1.52,-342.2978754759143,-3.345214399655798,24.6,3.15,-3.206,-15.36,-0.478,-0.67,-445.45196956422353
1679857265.4723604,1679857265,-4.0,-2.955424200043731,0.07196219611195431,24.7,5.0,-3.393,-0.97,-1.43,2.5,-54.72268839782372,-3.6622825471014346,24.5,3.61,-3.761,-15.11,-0.646,0.15,-463.27250162673755
1679857265.478956,1679857265,-4.0,-3.553490357060455,6.482157819757699,25.0,2.1,-0.351,11.08,-0.995,-8.83,-561.2026063174973,-3.6622825471014346,24.5,3.61,-3.761,-15.11,-0.646,0.15,-463.27250162673755
1679857265.4865918,1679857265,-4.0,-4.76474885794452,6.137147290871923,24.3,4.56,-2.849,-12.08,-2.605,4.52,-598.8853818960782,-3.24514885587479,24.6,3.03,-3.141,-15.17,-0.616,-0.52,-243.2037456096747
1679857265.4933627,1679857265,-4.0,-3.1241393610698496,0.056961738334315726,25.0,4.44,-3.668,-2.11,-1.536,4.05,-415.28825210574956,-3.24514885587479,24.6,3.03,-3.141,-15.17,-0.616,-0.52,-243.2037456096747
1679857265.5011008,1679857265,-4.0,-3.413282240483577,16.117451865596486,25.0,2.35,-0.528,12.15,-0.893,-9.45,-497.76931797883344,-4.141084538565212,24.4,2.52,-3.813,-11.46,-0.862,0.69,-287.2185511623737
1679857265.5083075,1679857265,-4.0,-3.413282240483577,14.3873990685751,25.0,2.35,-0.528,12.15,-0.893,-9.45,-497.76931797883344,-4.141084538565212,24.4,2.52,-3.813,-11.46,-0.862,0.69,-287.2185511623737
1679857265.5156748,1679857265,-4.0,-3.413282240483577,0.1769654005554422,25.0,2.35,-0.528,12.15,-0.893,-9.45,-497.76931797883344,-3.41037335839692,24.6,3.55,-3.607,-15.39,-0.72,-0.24,-227.3674754993902
1679857265.5233102,1679857265,-4.0,-2.84605023358542,9.077237015289779,24.4,2.02,-1.422,7.99,-0.988,-7.51,-126.86327518920518,-4.165519148093133,24.4,2.73,-3.915,-11.75,-0.616,0.75,-574.1900100211523
1679857265.5301113,1679857265,-4.0,-2.84605023358542,16.87747505966369,24.4,2.02,-1.422,7.99,-0.988,-7.51,-126.86327518920518,-4.165519148093133,24.4,2.73,-3.915,-11.75,-0.616,0.75,-574.1900100211523
1679857265.5363848,1679857265,-4.0,-2.84605023358542,0.026960822779020788,24.4,2.02,-1.422,7.99,-0.988,-7.51,-126.86327518920518,-4.165519148093133,24.4,2.73,-3.915,-11.75,-0.616,0.75,-574.1900100211523
1679857265.5433671,1679857265,-4.0,-2.84605023358542,18.892536554460282,24.4,2.02,-1.422,7.99,-0.988,-7.51,-126.86327518920518,-4.084652226084063,24.5,2.33,-3.926,-10.49,-0.723,0.98,-193.5915700020711
1679857265.5500307,1679857265,-4.0,-2.84605023358542,3.8770783190405034,24.4,2.02,-1.422,7.99,-0.988,-7.51,-126.86327518920518,-4.084652226084063,24.5,2.33,-3.926,-10.49,-0.723,0.98,-193.5915700020711
1679857265.5572853,1679857265,-4.0,-2.84605023358542,2.1320250642414607,24.4,2.02,-1.422,7.99,-0.988,-7.51,-126.86327518920518,-3.791436911749015,24.5,3.22,-3.787,-13.57,-0.694,0.48,-283.6125448930203
1679857265.5644975,1679857265,-4.0,-2.84605023358542,20.327580348521384,24.4,2.02,-1.422,7.99,-0.988,-7.51,-126.86327518920518,-3.694280250054664,24.6,2.42,-3.436,-12.35,-0.467,-0.38,-533.0948334798485
1679857265.57056,1679857265,-4.0,-2.84605023358542,0.11696356944488784,24.4,2.02,-1.422,7.99,-0.988,-7.51,-126.86327518920518,-3.694280250054664,24.6,2.42,-3.436,-12.35,-0.467,-0.38,-533.0948334798485
1679857265.5783937,1679857265,-4.0,-3.0025480898475783,13.527372822656947,24.6,2.45,-0.945,13.03,-0.246,-12.08,-54.89823174224847,-4.222533236991614,24.4,2.76,-4.163,-11.17,-0.665,1.2,-298.54505075682073
1679857265.584858,1679857265,-4.0,-3.0025480898475783,17.59749703299052,24.6,2.45,-0.945,13.03,-0.246,-12.08,-54.89823174224847,-4.222533236991614,24.4,2.76,-4.163,-11.17,-0.665,1.2,-298.54505075682073
1679857265.5919979,1679857265,-4.0,-3.2498030672134415,0.02196067018646275,25.0,4.56,-4.241,-10.5,-2.316,7.68,-223.60009849123372,-4.222533236991614,24.4,2.76,-4.163,-11.17,-0.665,1.2,-298.54505075682073
1679857265.5986123,1679857265,-4.0,-3.2498030672134415,11.522311633045454,25.0,4.56,-4.241,-10.5,-2.316,7.68,-223.60009849123372,-4.222533236991614,24.4,2.76,-4.163,-11.17,-0.665,1.2,-298.54505075682073
1679857265.6054337,1679857265,-4.0,-4.867141507394853,7.45218742271188,24.5,4.4,-3.262,-14.9,-3.079,7.77,-376.9739643793006,-3.3946653951289707,24.7,3.16,-3.213,-15.22,-0.584,-1.05,-123.96940998886423
1679857265.612611,1679857265,-4.0,-4.867141507394853,0.10696326425977178,24.5,4.4,-3.262,-14.9,-3.079,7.77,-376.9739643793006,-3.83390659021421,24.5,3.64,-3.849,-14.92,-0.799,0.1,-512.7242211192113
