loop time,Output Velocity D1,Futek Torque,V_BUS D1,I_Bus D1,V_q D1,I_q D1,Output Velocity D2,V_BUS D2,I_Bus D2,V_q D2,I_q D2,max_velocity,max_current
0.11094903945922852,0.9936741208021049,-1780.597749999695,24.4,0.16,0.995,2.53,-1.0413797870232833,24.3,0.0,-0.181,1.08,1,1
0.11559557914733887,1.008218531235391,-1780.597749999695,24.4,0.11,0.921,1.81,-1.0501064332832548,24.3,0.0,-0.171,0.95,1,1
0.12080264091491699,1.0088003076527225,-1780.597749999695,24.4,0.11,0.928,1.85,-1.0501064332832548,24.3,0.0,-0.171,0.95,1,1
0.12564659118652344,1.0088003076527225,-1780.597749999695,24.4,0.11,0.928,1.85,-0.9791297103688188,24.3,0.0,-0.09,0.91,1,1
0.1309492588043213,0.9843656981248018,-1780.597749999695,24.4,0.15,0.987,2.35,-0.9791297103688188,24.3,0.0,-0.09,0.91,1,1
0.13560247421264648,0.9849474745421333,-1780.597749999695,24.4,0.16,1.001,2.56,-0.9791297103688188,24.3,0.0,-0.09,0.91,1,1
0.1407947540283203,0.9849474745421333,-1780.597749999695,24.4,0.16,1.001,2.56,-0.9791297103688188,24.3,0.0,-0.09,0.91,1,1
0.14559721946716309,0.9849474745421333,-1780.597749999695,24.4,0.16,1.001,2.56,-0.9994918849754193,24.3,0.0,-0.166,1.08,1,1
0.15099024772644043,0.9849474745421333,-1780.597749999695,24.4,0.16,1.001,2.56,-0.9994918849754193,24.3,0.0,-0.166,1.08,1,1
0.1556084156036377,0.9866928037941276,-1780.597749999695,24.4,0.13,0.962,2.13,-0.9994918849754193,24.3,0.0,-0.166,1.08,1,1
0.16085219383239746,0.997746555723425,-1780.597749999695,24.4,0.14,0.976,2.26,-0.9994918849754193,24.3,0.0,-0.166,1.08,1,1
0.165679931640625,0.997746555723425,-1780.597749999695,24.4,0.14,0.976,2.26,-0.9994918849754193,24.3,0.0,-0.166,1.08,1,1
0.1709580421447754,0.997746555723425,-1780.597749999695,24.4,0.14,0.976,2.26,-0.9994918849754193,24.3,0.0,-0.166,1.08,1,1
0.17562460899353027,0.997746555723425,-1780.597749999695,24.4,0.14,0.976,2.26,-0.9994918849754193,24.3,0.0,-0.166,1.08,1,1
0.18102383613586426,0.997746555723425,-1780.597749999695,24.4,0.14,0.976,2.26,-0.9994918849754193,24.3,0.0,-0.166,1.08,1,1
0.18559765815734863,0.997746555723425,-1780.597749999695,24.4,0.14,0.976,2.26,-0.9994918849754193,24.3,0.0,-0.166,1.08,1,1
0.19081354141235352,0.997746555723425,-1780.597749999695,24.4,0.14,0.976,2.26,-0.9762208282821616,24.3,0.0,-0.145,0.97,1,1
0.19564318656921387,0.9890199094634534,-1780.597749999695,24.4,0.15,0.992,2.38,-0.9669124056048586,24.3,0.0,-0.126,0.95,1,1
0.2007908821105957,0.9890199094634534,-1780.597749999695,24.4,0.15,0.992,2.38,-0.9669124056048586,24.3,0.0,-0.126,0.95,1,1
0.20560336112976074,0.9942558972194364,-1780.597749999695,24.4,0.16,1.004,2.51,-0.9669124056048586,24.3,0.0,-0.126,0.95,1,1
0.21096491813659668,0.9942558972194364,-1780.597749999695,24.4,0.16,1.004,2.51,-0.9669124056048586,24.3,0.0,-0.126,0.95,1,1
0.21567082405090332,0.9942558972194364,-1780.597749999695,24.4,0.16,1.004,2.51,-0.9669124056048586,24.3,0.0,-0.126,0.95,1,1
0.22096490859985352,0.9791297103688188,-1780.597749999695,24.4,0.15,1.008,2.41,-0.9669124056048586,24.3,0.0,-0.126,0.95,1,1
0.22559261322021484,0.9791297103688188,-1780.597749999695,24.4,0.15,1.008,2.41,-0.9669124056048586,24.3,0.0,-0.126,0.95,1,1
0.23099398612976074,0.9994918849754193,-1780.597749999695,24.4,0.15,0.986,2.32,-1.013454518991374,24.4,0.0,-0.138,0.98,1,1
0.23566842079162598,0.9884381330461219,-1780.597749999695,24.4,0.15,1.008,2.43,-1.022762941668677,24.3,0.0,-0.134,0.98,1,1
0.24082732200622559,0.9884381330461219,-1780.597749999695,24.4,0.15,1.008,2.43,-1.0163634010780311,24.3,0.0,-0.13,1.0,1,1
0.24566054344177246,0.9942558972194364,-1780.597749999695,24.4,0.16,1.009,2.5,-1.0163634010780311,24.3,0.0,-0.13,1.0,1,1
0.25103330612182617,1.0105456369047168,-1780.597749999695,24.4,0.14,0.98,2.26,-1.0617419616298838,24.3,0.0,-0.18,1.11,1,1
0.25559115409851074,1.0105456369047168,-1780.597749999695,24.4,0.14,0.98,2.26,-1.0617419616298838,24.3,0.0,-0.18,1.11,1,1
0.26082324981689453,1.0105456369047168,-1780.597749999695,24.4,0.14,0.98,2.26,-1.0599966323778895,24.3,0.0,-0.162,0.89,1,1
0.2655949592590332,1.008218531235391,-1780.597749999695,24.4,0.13,0.967,2.13,-1.0157816246606997,24.3,0.0,-0.112,0.87,1,1
0.2709677219390869,1.008218531235391,-1780.597749999695,24.4,0.13,0.967,2.13,-0.9773843811168245,24.2,0.0,-0.095,1.0,1,1
0.27570295333862305,0.9861110273767961,-1780.597749999695,24.4,0.17,1.012,2.65,-0.9802932632034818,24.3,0.0,-0.112,1.03,1,1
0.2807900905609131,0.9861110273767961,-1780.597749999695,24.4,0.17,1.012,2.65,-1.002982543479408,24.3,0.0,-0.137,1.07,1,1
0.28569912910461426,0.9861110273767961,-1780.597749999695,24.4,0.17,1.012,2.65,-1.0501064332832548,24.3,0.0,-0.182,1.09,1,1
0.29097580909729004,0.9861110273767961,-1780.597749999695,24.4,0.17,1.012,2.65,-1.0879219004097986,24.3,0.0,-0.194,1.01,1,1
0.29563474655151367,1.0157816246606997,-1780.597749999695,24.4,0.1,0.918,1.79,-1.0879219004097986,24.3,0.0,-0.194,1.01,1,1
0.30090928077697754,0.9983283321407564,-1780.597749999695,24.5,0.13,0.963,2.09,-1.0181087303300256,24.3,0.0,-0.113,0.88,1,1
0.30559849739074707,0.9983283321407564,-1780.597749999695,24.5,0.13,0.963,2.09,-1.0181087303300256,24.3,0.0,-0.113,0.88,1,1
0.3109703063964844,0.9983283321407564,-1780.597749999695,24.5,0.13,0.963,2.09,-1.0181087303300256,24.3,0.0,-0.113,0.88,1,1
0.3155968189239502,0.9983283321407564,-1780.597749999695,24.5,0.13,0.963,2.09,-1.0181087303300256,24.3,0.0,-0.113,0.88,1,1
0.3209707736968994,1.018690506747357,-1780.597749999695,24.4,0.11,0.927,1.89,-1.0169451774953626,24.4,0.0,-0.163,1.05,1,1
0.3256669044494629,1.008218531235391,-1780.597749999695,24.4,0.11,0.932,1.88,-1.0169451774953626,24.3,0.0,-0.16,0.95,1,1
0.3308145999908447,1.008218531235391,-1780.597749999695,24.4,0.11,0.932,1.88,-1.0169451774953626,24.3,0.0,-0.16,0.95,1,1
0.3356907367706299,0.9960012264714307,-1780.597749999695,24.4,0.14,0.97,2.21,-1.0169451774953626,24.3,0.0,-0.16,0.95,1,1
0.3412282466888428,0.9925105679674421,-1780.597749999695,24.4,0.16,1.002,2.49,-1.0169451774953626,24.3,0.0,-0.16,0.95,1,1
0.346099853515625,0.9971647793060936,-1780.597749999695,24.5,0.15,0.986,2.42,-0.962258194266207,24.3,0.0,-0.124,1.04,1,1
0.35139918327331543,0.9971647793060936,-1780.597749999695,24.5,0.15,0.986,2.42,-0.9884381330461219,24.3,0.0,-0.156,1.08,1,1
0.35609960556030273,0.9971647793060936,-1780.597749999695,24.5,0.15,0.986,2.42,-1.0215993888340142,24.3,0.0,-0.189,1.06,1,1
0.36140871047973633,0.9971647793060936,-1780.597749999695,24.5,0.15,0.986,2.42,-1.0215993888340142,24.3,0.0,-0.189,1.06,1,1
0.36611509323120117,0.9948376736367678,-1780.597749999695,24.4,0.13,0.954,2.1,-1.0215993888340142,24.3,0.0,-0.189,1.06,1,1
0.3713979721069336,0.9948376736367678,-1780.597749999695,24.4,0.13,0.954,2.1,-0.9320058205649719,24.3,0.0,-0.105,0.99,1,1
0.37612390518188477,1.0006554378100823,-1780.597749999695,24.4,0.15,0.989,2.42,-0.9320058205649719,24.3,0.0,-0.105,0.99,1,1
0.38142943382263184,0.9954194500540993,-1780.597749999695,24.4,0.16,0.995,2.52,-0.9523679951715724,24.2,0.0,-0.123,1.02,1,1
0.3860814571380615,0.9954194500540993,-1780.597749999695,24.4,0.16,0.995,2.52,-0.9558586536755611,24.3,0.0,-0.14,1.03,1,1
0.3913414478302002,0.9954194500540993,-1780.597749999695,24.4,0.16,0.995,2.52,-0.9558586536755611,24.3,0.0,-0.14,1.03,1,1
0.3960747718811035,0.9954194500540993,-1780.597749999695,24.4,0.16,0.995,2.52,-0.9971647793060936,24.3,0.0,-0.165,0.99,1,1
0.4015665054321289,0.9954194500540993,-1780.597749999695,24.4,0.16,0.995,2.52,-0.9971647793060936,24.3,0.0,-0.165,0.99,1,1
0.40633344650268555,0.9797114867861503,-1780.597749999695,24.4,0.17,1.017,2.62,-0.9971647793060936,24.3,0.0,-0.165,0.99,1,1
0.4114522933959961,0.9802932632034818,-1780.597749999695,24.4,0.19,1.037,2.82,-0.9488773366675838,24.3,0.0,-0.097,1.0,1,1
0.4163219928741455,0.9802932632034818,-1780.597749999695,24.4,0.19,1.037,2.82,-0.9488773366675838,24.3,0.0,-0.097,1.0,1,1
0.4215052127838135,0.9802932632034818,-1780.597749999695,24.4,0.19,1.037,2.82,-0.9634217471008699,24.3,0.0,-0.125,1.0,1,1
0.4261589050292969,0.9802932632034818,-1780.597749999695,24.4,0.19,1.037,2.82,-0.9634217471008699,24.3,0.0,-0.125,1.0,1,1
0.43135905265808105,0.9802932632034818,-1780.597749999695,24.4,0.19,1.037,2.82,-0.9634217471008699,24.3,0.0,-0.125,1.0,1,1
0.436321496963501,0.9849474745421333,-1780.597749999695,24.4,0.23,1.076,3.28,-0.9616764178488756,24.3,0.0,-0.125,1.0,1,1
0.44101762771606445,0.9890199094634534,-1780.597749999695,24.4,0.2,1.044,2.91,-0.9616764178488756,24.3,0.0,-0.125,1.0,1,1
0.44571447372436523,0.997746555723425,-1780.597749999695,24.4,0.18,1.036,2.77,-1.0058914255660651,24.3,0.0,-0.125,1.01,1,1
0.45129990577697754,0.997746555723425,-1780.597749999695,24.4,0.18,1.036,2.77,-1.0058914255660651,24.3,0.0,-0.125,1.01,1,1
0.45572924613952637,0.9948376736367678,-1780.597749999695,24.4,0.19,1.041,2.87,-1.0058914255660651,24.3,0.0,-0.125,1.01,1,1
0.4610319137573242,0.9948376736367678,-1780.597749999695,24.4,0.17,1.008,2.58,-1.029162482259323,24.3,0.0,-0.155,1.06,1,1
0.46573781967163086,1.0128727425740425,-1780.597749999695,24.4,0.17,1.017,2.64,-1.029162482259323,24.3,0.0,-0.155,1.06,1,1
0.47118282318115234,1.0140362954087054,-1780.597749999695,24.4,0.16,0.996,2.47,-1.0471975511965976,24.3,0.0,-0.151,0.93,1,1
0.4757270812988281,1.008218531235391,-1780.597749999695,24.5,0.16,1.008,2.52,-1.0471975511965976,24.3,0.0,-0.151,0.93,1,1
0.4810326099395752,0.9965830028887621,-1780.597749999695,24.4,0.16,1.011,2.54,-1.0471975511965976,24.3,0.0,-0.151,0.93,1,1
0.4856846332550049,0.9965830028887621,-1780.597749999695,24.4,0.16,1.011,2.54,-0.9698212876915158,24.3,0.0,-0.099,0.97,1,1
0.49095869064331055,0.9965830028887621,-1780.597749999695,24.4,0.16,1.011,2.54,-0.9535315480062353,24.3,0.0,-0.102,1.01,1,1
0.4957113265991211,1.0012372142274137,-1780.597749999695,24.5,0.18,1.033,2.78,-0.9535315480062353,24.3,0.0,-0.102,1.01,1,1
0.5009186267852783,1.0111274133220483,-1780.597749999695,24.4,0.15,0.977,2.34,-1.0169451774953626,24.3,0.0,-0.17,1.05,1,1
0.5057322978973389,1.0163634010780311,-1780.597749999695,24.3,0.16,0.997,2.46,-1.0169451774953626,24.3,0.0,-0.17,1.05,1,1
0.5109515190124512,1.012290966156711,-1780.597749999695,24.4,0.16,0.999,2.46,-1.0169451774953626,24.3,0.0,-0.17,1.05,1,1
0.515733003616333,0.9948376736367678,-1780.597749999695,24.4,0.18,1.044,2.78,-1.0169451774953626,24.3,0.0,-0.17,1.05,1,1
0.5210299491882324,0.9948376736367678,-1780.597749999695,24.4,0.18,1.044,2.78,-0.9616764178488756,24.3,0.0,-0.121,1.05,1,1
0.525728702545166,1.0006554378100823,-1780.597749999695,24.4,0.17,1.02,2.62,-0.9843656981248018,24.3,0.0,-0.14,1.05,1,1
0.5313169956207275,1.0274171530073286,-1780.597749999695,24.4,0.12,0.946,2.02,-0.9843656981248018,24.3,0.0,-0.14,1.05,1,1
0.5357193946838379,1.014618071826037,-1780.597749999695,24.4,0.12,0.953,1.98,-0.9843656981248018,24.3,0.0,-0.14,1.05,1,1
0.5410637855529785,1.014618071826037,-1780.597749999695,24.4,0.12,0.953,1.98,-0.9843656981248018,24.3,0.0,-0.14,1.05,1,1
0.5457668304443359,0.9896016858807848,-1780.597749999695,24.4,0.16,1.014,2.45,-0.9843656981248018,24.3,0.0,-0.14,1.05,1,1
0.5509281158447266,0.9913470151327791,-1780.597749999695,24.4,0.18,1.038,2.76,-0.9197885158010116,24.3,0.0,-0.096,0.97,1,1
0.5557565689086914,0.9913470151327791,-1780.597749999695,24.4,0.18,1.038,2.76,-0.9250245035569946,24.3,0.0,-0.11,1.05,1,1
0.5608365535736084,1.02392649450334,-1780.597749999695,24.4,0.15,0.985,2.37,-0.9250245035569946,24.3,0.0,-0.11,1.05,1,1
0.565767765045166,1.02392649450334,-1780.597749999695,24.4,0.15,0.985,2.37,-1.0151998482433684,24.3,0.0,-0.179,1.05,1,1
0.571019172668457,1.002982543479408,-1780.597749999695,24.5,0.13,0.965,2.07,-1.0151998482433684,24.3,0.0,-0.179,1.05,1,1
0.5757246017456055,1.002982543479408,-1780.597749999695,24.5,0.13,0.965,2.07,-1.012290966156711,24.3,0.0,-0.161,0.92,1,1
0.5813047885894775,1.0099638604873853,-1780.597749999695,24.4,0.14,0.982,2.22,-1.012290966156711,24.3,0.0,-0.146,0.98,1,1
0.5857582092285156,1.0099638604873853,-1780.597749999695,24.4,0.14,0.982,2.22,-1.012290966156711,24.3,0.0,-0.146,0.98,1,1
0.5910131931304932,1.0099638604873853,-1780.597749999695,24.4,0.14,0.982,2.22,-1.012290966156711,24.3,0.0,-0.146,0.98,1,1
0.5957112312316895,1.0099638604873853,-1780.597749999695,24.4,0.14,0.982,2.22,-1.0117091897393797,24.3,0.0,-0.147,1.02,1,1
0.6008975505828857,1.0099638604873853,-1780.597749999695,24.4,0.14,0.982,2.22,-1.0117091897393797,24.3,0.0,-0.147,1.02,1,1
0.6057274341583252,0.9948376736367678,-1780.597749999695,24.5,0.13,0.976,2.14,-1.0117091897393797,24.3,0.0,-0.147,1.02,1,1
0.6109504699707031,0.9965830028887621,-1780.597749999695,24.5,0.15,1.003,2.38,-1.018690506747357,24.3,0.0,-0.149,0.93,1,1
0.6157741546630859,0.9994918849754193,-1780.597749999695,24.4,0.13,0.972,2.15,-1.0105456369047168,24.3,0.0,-0.126,0.95,1,1
0.6209278106689453,1.0076367548180596,-1780.597749999695,24.5,0.15,0.987,2.31,-1.0105456369047168,24.3,0.0,-0.126,0.95,1,1
0.6257338523864746,0.9925105679674421,-1780.597749999695,24.4,0.15,0.996,2.4,-1.0111274133220483,24.3,0.0,-0.131,0.98,1,1
0.6307373046875,0.9925105679674421,-1780.597749999695,24.4,0.15,0.996,2.4,-1.0111274133220483,24.3,0.0,-0.131,0.98,1,1
0.635749101638794,0.9948376736367678,-1780.597749999695,24.4,0.14,0.98,2.29,-1.02392649450334,24.3,0.0,-0.156,1.04,1,1
0.6416842937469482,1.002982543479408,-1780.597749999695,24.4,0.15,0.992,2.35,-1.035562022849969,24.3,0.0,-0.151,0.89,1,1
0.6457390785217285,1.002982543479408,-1780.597749999695,24.4,0.15,0.992,2.35,-1.035562022849969,24.3,0.0,-0.151,0.89,1,1
0.6517083644866943,1.002982543479408,-1780.597749999695,24.4,0.15,0.992,2.35,-0.9814568160381446,24.3,0.0,-0.097,0.97,1,1
0.6557426452636719,1.002982543479408,-1780.597749999695,24.4,0.15,0.992,2.35,-0.9814568160381446,24.3,0.0,-0.097,0.97,1,1
0.6618473529815674,1.002982543479408,-1780.597749999695,24.4,0.15,0.992,2.35,-0.962258194266207,24.3,0.0,-0.112,0.99,1,1
0.6657140254974365,0.9698212876915158,-1780.597749999695,24.4,0.2,1.055,3.02,-0.962258194266207,24.3,0.0,-0.112,0.99,1,1
0.6713235378265381,0.9698212876915158,-1780.597749999695,24.4,0.2,1.055,3.02,-0.962258194266207,24.3,0.0,-0.112,0.99,1,1
0.6757628917694092,1.0076367548180596,-1780.597749999695,24.4,0.16,0.997,2.49,-0.962258194266207,24.3,0.0,-0.112,0.99,1,1
0.6809566020965576,1.0076367548180596,-1780.597749999695,24.4,0.16,0.997,2.49,-1.038470904936626,24.3,0.0,-0.164,0.99,1,1
0.68569016456604,1.0076367548180596,-1780.597749999695,24.4,0.16,0.997,2.49,-1.025090047338003,24.3,0.0,-0.137,0.92,1,1
0.6909935474395752,0.9907652387154477,-1780.597749999695,24.5,0.17,1.017,2.59,-1.025090047338003,24.3,0.0,-0.137,0.92,1,1
0.6957390308380127,0.9907652387154477,-1780.597749999695,24.5,0.17,1.017,2.59,-1.025090047338003,24.3,0.0,-0.137,0.92,1,1
0.7023108005523682,1.0064732019833966,-1780.597749999695,24.4,0.18,1.018,2.68,-1.0215993888340142,24.3,0.0,-0.174,1.07,1,1
0.7061192989349365,1.0169451774953626,-1780.597749999695,24.4,0.13,0.953,2.14,-1.0215993888340142,24.3,0.0,-0.174,1.07,1,1
0.711064338684082,0.9971647793060936,-1780.597749999695,24.4,0.14,0.983,2.18,-1.0215993888340142,24.3,0.0,-0.174,1.07,1,1
0.7158384323120117,1.0088003076527225,-1780.597749999695,24.4,0.13,0.959,2.12,-0.9989101085580879,24.3,0.0,-0.136,0.86,1,1
0.7210710048675537,0.9930923443847735,-1780.597749999695,24.4,0.15,0.994,2.35,-0.9989101085580879,24.3,0.0,-0.136,0.86,1,1
0.7258014678955078,0.9930923443847735,-1780.597749999695,24.4,0.15,0.994,2.35,-0.9989101085580879,24.3,0.0,-0.136,0.86,1,1
0.7317540645599365,0.9861110273767961,-1780.597749999695,24.4,0.2,1.053,3.01,-0.9290969384783148,24.3,0.0,-0.127,1.06,1,1
0.7358899116516113,1.0099638604873853,-1780.597749999695,24.4,0.17,0.995,2.56,-0.9290969384783148,24.3,0.0,-0.127,1.06,1,1
0.740821123123169,1.0099638604873853,-1780.597749999695,24.4,0.17,0.995,2.56,-0.9290969384783148,24.3,0.0,-0.127,1.06,1,1
0.7458205223083496,1.0099638604873853,-1780.597749999695,24.4,0.17,0.995,2.56,-1.0338166935979745,24.3,0.0,-0.189,0.95,1,1
0.7508759498596191,1.0000736613927508,-1780.597749999695,24.5,0.13,0.975,2.18,-1.0140362954087054,24.3,0.0,-0.159,0.91,1,1
0.7558486461639404,1.0000736613927508,-1780.597749999695,24.5,0.13,0.975,2.18,-1.007054978400728,24.3,0.0,-0.134,0.94,1,1
0.7616000175476074,1.0000736613927508,-1780.597749999695,24.5,0.13,0.975,2.18,-1.0157816246606997,24.3,0.0,-0.149,1.02,1,1
0.7658143043518066,1.0000736613927508,-1780.597749999695,24.5,0.13,0.975,2.18,-1.0157816246606997,24.3,0.0,-0.149,1.02,1,1
0.7711539268493652,1.0000736613927508,-1780.597749999695,24.5,0.13,0.975,2.18,-1.0157816246606997,24.3,0.0,-0.149,1.02,1,1
0.7757070064544678,1.0000736613927508,-1780.597749999695,24.5,0.13,0.975,2.18,-1.0157816246606997,24.3,0.0,-0.149,1.02,1,1
0.7813856601715088,1.0000736613927508,-1780.597749999695,24.5,0.13,0.975,2.18,-1.0157816246606997,24.3,0.0,-0.149,1.02,1,1
0.7857868671417236,1.0047278727314024,-1780.597749999695,24.4,0.13,0.967,2.17,-1.0157816246606997,24.3,0.0,-0.149,1.02,1,1
0.7910430431365967,1.0053096491487339,-1780.597749999695,24.5,0.13,0.961,2.07,-1.0157816246606997,24.3,0.0,-0.149,1.02,1,1
0.7958545684814453,1.0024007670620765,-1780.597749999695,24.4,0.13,0.965,2.1,-1.0157816246606997,24.3,0.0,-0.149,1.02,1,1
0.8009235858917236,1.0064732019833966,-1780.597749999695,24.3,0.13,0.963,2.2,-0.9960012264714307,24.3,0.0,-0.122,1.02,1,1
0.8061015605926514,1.004146096314071,-1780.597749999695,24.4,0.14,0.964,2.24,-0.9960012264714307,24.3,0.0,-0.122,1.02,1,1
0.8110027313232422,1.004146096314071,-1780.597749999695,24.4,0.14,0.964,2.24,-0.9960012264714307,24.3,0.0,-0.122,1.02,1,1
0.815741777420044,1.004146096314071,-1780.597749999695,24.4,0.14,0.964,2.24,-0.9960012264714307,24.3,0.0,-0.122,1.02,1,1
0.8210568428039551,1.004146096314071,-1780.597749999695,24.4,0.14,0.964,2.24,-0.9960012264714307,24.3,0.0,-0.122,1.02,1,1
0.8257863521575928,1.0076367548180596,-1780.597749999695,24.4,0.1,0.927,1.73,-0.9960012264714307,24.3,0.0,-0.122,1.02,1,1
0.8311433792114258,1.0076367548180596,-1780.597749999695,24.4,0.1,0.927,1.73,-0.9960012264714307,24.3,0.0,-0.122,1.02,1,1
0.8362317085266113,0.9930923443847735,-1780.597749999695,24.4,0.15,0.982,2.41,-0.9960012264714307,24.3,0.0,-0.122,1.02,1,1
0.8414244651794434,0.9960012264714307,-1780.597749999695,24.4,0.15,0.983,2.43,-0.9855292509594648,24.3,0.0,-0.118,1.05,1,1
0.845909833908081,1.0151998482433684,-1780.597749999695,24.5,0.13,0.944,2.1,-0.9855292509594648,24.3,0.0,-0.118,1.05,1,1
0.8508777618408203,1.014618071826037,-1780.597749999695,24.5,0.12,0.935,1.94,-0.9855292509594648,24.3,0.0,-0.118,1.05,1,1
0.8557205200195312,1.014618071826037,-1780.597749999695,24.5,0.12,0.935,1.94,-1.017526953912694,24.3,0.0,-0.132,0.89,1,1
0.861107349395752,1.014618071826037,-1780.597749999695,24.5,0.12,0.935,1.94,-0.962258194266207,24.3,0.0,-0.092,0.91,1,1
0.8657574653625488,0.9849474745421333,-1780.597749999695,24.4,0.14,0.978,2.25,-0.962258194266207,24.3,0.0,-0.092,0.91,1,1
0.8716986179351807,0.9866928037941276,-1780.597749999695,24.4,0.17,1.014,2.68,-0.9407324668249436,24.3,0.0,-0.119,1.09,1,1
0.8758523464202881,0.997746555723425,-1780.597749999695,24.4,0.15,0.977,2.41,-0.9407324668249436,24.3,0.0,-0.119,1.09,1,1
0.8809351921081543,0.997746555723425,-1780.597749999695,24.4,0.15,0.977,2.41,-0.9407324668249436,24.3,0.0,-0.119,1.09,1,1
0.8858280181884766,0.997746555723425,-1780.597749999695,24.4,0.15,0.977,2.41,-1.0396344577712888,24.3,0.0,-0.193,0.97,1,1
0.8909115791320801,0.997746555723425,-1780.597749999695,24.4,0.15,0.977,2.41,-1.0396344577712888,24.3,0.0,-0.193,0.97,1,1
0.895836591720581,0.997746555723425,-1780.597749999695,24.4,0.15,0.977,2.41,-0.9820385924554761,24.3,0.0,-0.112,0.91,1,1
0.900902271270752,0.997746555723425,-1780.597749999695,24.4,0.15,0.977,2.41,-0.9820385924554761,24.3,0.0,-0.112,0.91,1,1
0.9056918621063232,0.997746555723425,-1780.597749999695,24.4,0.15,0.977,2.41,-0.9820385924554761,24.3,0.0,-0.112,0.91,1,1
0.9113767147064209,1.0006554378100823,-1780.597749999695,24.4,0.14,0.966,2.32,-0.9593493121795498,24.3,0.0,-0.135,1.02,1,1
0.9158492088317871,1.0006554378100823,-1780.597749999695,24.4,0.14,0.966,2.32,-0.9593493121795498,24.3,0.0,-0.135,1.02,1,1
0.921067476272583,1.0006554378100823,-1780.597749999695,24.4,0.14,0.966,2.32,-0.9494591130849153,24.3,0.0,-0.144,0.95,1,1
0.9257721900939941,1.0006554378100823,-1780.597749999695,24.4,0.14,0.966,2.32,-0.9494591130849153,24.3,0.0,-0.144,0.95,1,1
0.9313397407531738,1.0006554378100823,-1780.597749999695,24.4,0.14,0.966,2.32,-0.9296787148956461,24.3,0.0,-0.112,0.95,1,1
