timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1680726225.3076622,1680726224,-4.0,0.0069813170079773175,-0.014700448622111393,22.6,0.0,0.009,0.0,0.004,0.0,1.4919884771133851,0.0,0,0,0,0,0,0,0.0
1680726225.7164228,1680726225,-4.0,0.002908882086657216,-0.01970060121465167,22.6,0.0,0.004,0.0,0.003,0.0,0.47253043267214206,0.0,0,0,0,0,0,0,0.0
1680726226.1259081,1680726225,-4.0,0.005235987755982988,0.010300314340607741,22.7,0.0,0.004,0.0,0.006,0.0,0.013030975412263966,0.0,0,0,0,0,0,0,0.0
1680726226.535394,1680726226,-4.0,0.0011635528346628863,0.03030092471080437,22.6,0.0,0.0,0.0,0.005,0.0,0.18914403180520434,0.0,0,0,0,0,0,0,0.0
1680726226.9454,1680726226,-4.0,0.0005817764173314432,0.01530046693316578,22.7,0.0,0.003,0.0,0.006,0.0,0.11200014477986603,0.0,0,0,0,0,0,0,0.0
1680726227.3547473,1680726226,-4.0,-0.0034906585039886587,0.02530077211824633,22.7,0.0,0.004,0.0,0.006,0.0,-0.3500342583956212,0.0,0,0,0,0,0,0,0.0
1680726484.1688542,1680726227,-3.5789473684210527,-0.002908882086657216,-0.00970029602957112,22.7,0.0,0.003,0.0,0.006,0.0,-0.8396927578523542,0.0,22.9,0.0,0.085,-0.01,-0.01,0.0,0.0
