loop time,Output Velocity D1,Futek Torque,V_BUS D1,I_Bus D1,V_q D1,I_q D1,Output Velocity D2,V_BUS D2,I_Bus D2,V_q D2,I_q D2,max_velocity,max_current
0.0008637905120849609,0.9453866781635951,0.018130553300554908,24.4,0.18,1.01,2.75,-0.900589894029074,24.2,0.0,-0.091,0.89,1,1
0.005950450897216797,0.9453866781635951,0.018130553300554908,24.4,0.18,1.01,2.75,-0.900589894029074,24.2,0.0,-0.091,0.89,1,1
0.011082649230957031,0.9896016858807848,0.018130553300554908,24.4,0.17,1.01,2.58,-0.9384053611556178,24.3,0.0,-0.11,1.01,1,1
0.016142845153808594,0.9896016858807848,0.018130553300554908,24.4,0.17,1.01,2.58,-0.9535315480062353,24.3,0.0,-0.138,1.05,1,1
0.021210908889770508,0.9896016858807848,0.018130553300554908,24.4,0.17,1.01,2.58,-0.9930923443847735,24.3,0.0,-0.174,1.07,1,1
0.02595043182373047,0.9896016858807848,0.018130553300554908,24.4,0.17,1.01,2.58,-0.9925105679674421,24.3,0.0,-0.162,0.95,1,1
0.030834436416625977,0.9896016858807848,0.018130553300554908,24.4,0.17,1.01,2.58,-0.9768026046994931,24.2,0.0,-0.137,0.94,1,1
0.035842180252075195,0.9820385924554761,0.018130553300554908,24.4,0.16,0.999,2.48,-0.9657488527701956,24.3,0.0,-0.112,0.95,1,1
0.040972232818603516,0.9820385924554761,0.018130553300554908,24.4,0.16,0.999,2.48,-0.9657488527701956,24.3,0.0,-0.112,0.95,1,1
0.045812368392944336,0.9843656981248018,0.018130553300554908,24.3,0.16,1.012,2.53,-0.9657488527701956,24.3,0.0,-0.112,0.95,1,1
0.05097341537475586,0.9843656981248018,0.018130553300554908,24.3,0.16,1.012,2.53,-0.9657488527701956,24.3,0.0,-0.112,0.95,1,1
0.05583071708679199,0.9843656981248018,0.018130553300554908,24.3,0.16,1.012,2.53,-1.0169451774953626,24.2,0.0,-0.167,1.02,1,1
0.06085968017578125,0.9843656981248018,0.018130553300554908,24.3,0.16,1.012,2.53,-1.0309078115113173,24.3,0.0,-0.168,0.99,1,1
