timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1680726862.6615663,1680726862,-4.0,0.002908882086657216,-0.0044701364177512914,22.6,0.0,0.0,0.0,0.0,0.0,0.5168927203692046,-0.0005817764173314432,22.9,0.0,-0.004,0.0,-0.009,0.0,-0.001859771867249976
1680726863.070834,1680726862,-4.0,0.0011635528346628863,0.04553138950772251,22.7,0.0,-0.004,0.0,-0.003,0.0,0.0028827910756048375,-0.0005817764173314432,22.9,0.0,-0.004,0.0,-0.009,0.0,-0.001859771867249976
1680726863.482178,1680726863,-4.0,0.007563093425308761,-0.01947059419538988,22.7,0.0,-0.003,0.0,0.0,0.0,1.7648777682288994,-0.011635528346628864,22.9,0.0,-0.012,0.0,-0.005,0.0,-0.05607883552239666
1680726863.8932974,1680726863,-4.0,0.0005817764173314432,0.02053062654498561,22.8,0.0,-0.008,0.0,0.0,0.0,0.0014186349452195417,-0.01454441043328608,22.9,0.0,-0.008,0.0,-0.007,0.0,-0.06983101782068651
1680726864.3044753,1680726863,-4.0,-0.0017453292519943294,0.015530473952445332,22.7,0.0,-0.006,0.0,0.0,0.0,-0.3572166819380678,0.005817764173314432,22.9,0.0,-0.008,0.0,-0.007,0.0,3.701679542352763
1680726864.7144444,1680726864,-4.0,0.0,0.015530473952445332,22.7,0.0,-0.006,0.0,-0.001,0.0,0.0,0.0,22.9,0.0,-0.01,0.0,-0.006,0.0,0.0
1680726865.1263688,1680726864,-4.0,0.0,0.035531084322624196,22.7,0.0,-0.006,0.0,-0.001,0.0,0.0,0.0023271056693257726,22.9,0.0,-0.012,0.0,-0.007,0.0,0.005638484388969436
1680726865.5368538,1680726865,-3.5789473684210527,-0.0005817764173314432,0.010530321359887296,22.7,0.0,-0.001,0.0,0.0,0.0,-0.19289700824655664,0.0005817764173314432,22.9,0.0,-0.005,0.0,-0.009,0.0,0.23649419987584233
1680726865.947566,1680726865,-3.5789473684210527,-0.0011635528346628863,0.02053062654498561,22.6,0.0,0.0,0.0,-0.004,0.0,-0.12914589718272204,-0.004654211338651545,22.8,0.0,-0.011,0.0,-0.006,0.0,-3.4673494199913906
1680726866.3592486,1680726865,-3.5789473684210527,-0.0023271056693257726,0.005530168767329258,22.7,0.0,-0.002,0.0,-0.002,0.0,-0.27973714941177824,-0.0034906585039886587,22.9,0.0,-0.007,0.0,-0.007,0.0,-2.36945831460004
1680726866.7693987,1680726866,-3.5789473684210527,-0.0011635528346628863,-0.01947059419538988,22.7,0.0,-0.004,0.0,-0.002,0.0,-0.15652504277359386,-0.012217304763960306,22.9,0.0,-0.003,0.0,-0.008,0.0,-0.05854907844543264
1680726867.1797595,1680726866,-3.5789473684210527,0.0,0.02053062654498561,22.6,0.0,0.0,0.0,-0.001,0.0,0.0,-0.0069813170079773175,22.9,0.0,-0.008,0.0,-0.006,0.0,-5.494795618657777
