timestamp (epoch),loop time (s),des current,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1682009450.685345,1682009450,0.1,0.0,-0.00035001068148687864,24.4,0.0,-0.001,0.0,-0.005,0.0,0.0,0.005817764173314432,25.0,0.0,0.008,0.0,0.004,0.0,0.014075931345433336
1682009450.6927853,1682009450,0.1,-0.0034906585039886587,0.014650447096151709,24.4,0.0,0.004,0.0,-0.004,0.0,-0.03096626895017914,0.005817764173314432,25.0,0.0,0.007,0.0,0.005,0.0,0.05093455417875993
1682009450.7009373,1682009450,0.1,0.04305145488252679,0.014650447096151709,24.5,0.0,0.129,0.44,-0.01,0.06,6.348071345389407,0.002908882086657216,25.0,0.0,-0.074,0.06,0.006,-0.01,0.40935198025816827
1682009450.7092505,1682009450,0.1,0.01279908118129175,-0.03035092623676405,24.4,0.0,0.131,0.41,-0.025,0.06,1.55351422025167,0.0005817764173314432,25.0,0.0,-0.072,0.1,0.009,0.0,0.07317441312018896
1682009450.71621,1682009450,0.1,0.01279908118129175,-0.03035092623676405,24.4,0.0,0.131,0.41,-0.025,0.06,1.55351422025167,0.0,25.0,0.0,-0.068,0.09,0.004,0.01,0.0
1682009450.7225902,1682009450,0.1,0.01279908118129175,-0.020350621051683504,24.4,0.0,0.131,0.41,-0.025,0.06,1.55351422025167,0.0,25.0,0.0,-0.068,0.1,0.002,0.0,0.0
1682009450.7302408,1682009450,0.1,0.027343491614577827,-0.040351231421862366,24.4,0.01,0.261,0.71,-0.052,0.02,1.2502934355157667,0.0,25.0,0.0,-0.068,0.1,0.002,0.0,0.0
1682009450.736902,1682009450,0.1,0.03781546712654381,-0.040351231421862366,24.5,0.01,0.276,0.75,-0.057,0.0,5.059800460354458,0.0,25.0,0.0,-0.068,0.1,0.002,0.0,0.0
1682009450.7433794,1682009450,0.1,0.039560796378538134,-0.07535229956969758,24.4,0.01,0.278,0.7,-0.062,0.0,7.175041360100666,0.0,25.0,0.0,-0.07,0.09,0.005,0.0,0.0
1682009450.7505248,1682009450,0.1,0.09192067393836802,-0.09535290993987644,24.5,0.01,0.228,0.54,-0.063,-0.02,11.540792360355395,0.0,25.0,0.0,-0.07,0.09,0.005,0.0,0.0
1682009450.7567358,1682009450,0.1,0.09192067393836802,-0.07035214697713954,24.5,0.01,0.228,0.54,-0.063,-0.02,11.540792360355395,0.0,25.0,0.0,-0.072,0.09,0.004,0.0,0.0
1682009450.762045,1682009450,0.1,0.09192067393836802,-0.08035245216223785,24.5,0.01,0.228,0.54,-0.063,-0.02,11.540792360355395,0.0,25.0,0.0,-0.072,0.09,0.004,0.0,0.0
1682009450.7695928,1682009450,0.1,0.09715666169435101,-0.1853556566057435,24.4,0.0,0.099,0.25,0.004,0.0,7.234237080973961,0.0,25.0,0.0,-0.072,0.09,0.004,0.0,0.0
1682009450.7767794,1682009450,0.1,0.08261225126106493,-0.07035214697713954,24.5,0.01,0.229,0.53,-0.01,-0.02,6.44113571732112,0.0,25.0,0.0,-0.072,0.09,0.004,0.0,0.0
1682009450.7827356,1682009450,0.1,0.12973614106491183,-0.08035245216223785,24.5,0.0,0.127,0.28,-0.016,0.01,25.411077585370503,0.0,25.0,0.0,-0.072,0.09,0.004,0.0,0.0
1682009450.78961,1682009450,0.1,0.12973614106491183,-0.03035092623676405,24.5,0.0,0.127,0.28,-0.016,0.01,25.411077585370503,0.0,25.0,0.0,-0.072,0.09,0.004,0.0,0.0
1682009450.7962167,1682009450,0.1,0.12973614106491183,-0.07535229956969758,24.5,0.0,0.127,0.28,-0.016,0.01,25.411077585370503,0.0,25.0,0.0,-0.074,0.09,0.005,0.0,0.0
1682009450.8029492,1682009450,0.1,0.0552687596464871,-0.15035458845790828,24.4,0.01,0.305,0.78,-0.054,0.01,2.7316582175803004,0.0,25.0,0.0,-0.074,0.09,0.008,0.0,0.0
1682009450.8099735,1682009450,0.1,0.04479678413452112,-0.145354435865368,24.5,0.01,0.316,0.81,-0.063,0.01,5.922500579434468,0.0,25.0,0.0,-0.074,0.09,0.008,0.0,0.0
1682009450.8167384,1682009450,0.1,0.04479678413452112,-0.3853617603076209,24.5,0.01,0.316,0.81,-0.063,0.01,5.922500579434468,0.010471975511965976,25.0,0.0,-0.066,0.07,0.007,0.0,0.7580450929850703
1682009450.8234353,1682009450,0.1,0.04479678413452112,-0.5203658803064037,24.5,0.01,0.316,0.81,-0.063,0.01,5.922500579434468,0.02385283311058917,25.0,0.0,-0.054,0.08,0.014,-0.02,3.679921776109045
1682009450.8300292,1682009450,0.1,0.06225007665446442,-0.6303692373424674,24.4,0.02,0.36,0.96,-0.074,-0.01,3.0470870203429543,0.02385283311058917,25.0,0.0,-0.054,0.08,0.014,-0.02,3.679921776109045
1682009450.836408,1682009450,0.1,0.06225007665446442,-0.6703704580828429,24.4,0.02,0.36,0.96,-0.074,-0.01,3.0470870203429543,0.054686983229155654,25.0,0.0,-0.045,0.08,0.015,0.0,4.043112044454285
1682009450.8426063,1682009450,0.1,0.0552687596464871,-0.6003683217871725,24.4,0.02,0.384,1.05,-0.013,-0.04,4.3703029553437664,0.054686983229155654,25.0,0.0,-0.045,0.08,0.015,0.0,4.043112044454285
1682009450.8498867,1682009450,0.1,0.06864961724511029,-0.5253660328989618,24.4,0.03,0.398,1.18,0.008,-0.01,9.671414893511859,0.0808669220090706,25.2,0.0,-0.027,0.06,0.024,-0.03,6.461934013799708
1682009450.856021,1682009450,0.1,0.06864961724511029,-0.37036130252998234,24.4,0.03,0.398,1.18,0.008,-0.01,9.671414893511859,0.10588330795432266,25.1,0.0,0.0,0.06,0.034,-0.03,14.638630828863054
1682009450.862568,1682009450,0.1,0.11519173063162574,-0.48036465956602825,24.5,0.01,0.305,0.65,0.006,-0.04,9.588004535634347,0.11519173063162574,25.0,0.0,0.007,0.08,0.108,0.02,18.936628382658558
1682009450.8694818,1682009450,0.1,0.11519173063162574,-0.4253629810480141,24.5,0.01,0.305,0.65,0.006,-0.04,9.588004535634347,0.09250245035569946,25.0,0.0,-0.015,0.15,0.089,0.02,13.916689893350252
1682009450.8769672,1682009450,0.1,0.07330382858376183,-0.31535962401196826,24.5,0.02,0.354,0.82,0.006,-0.02,4.943937697087694,0.07737626350508194,25.0,0.0,-0.029,0.1,0.069,0.02,10.944578003049244
1682009450.8830304,1682009450,0.1,0.07330382858376183,-0.23035702993865922,24.5,0.02,0.354,0.82,0.006,-0.02,4.943937697087694,0.09541133244235668,25.0,0.0,-0.024,0.07,0.062,-0.01,13.126816680059909
1682009450.8902438,1682009450,0.1,0.07330382858376183,-0.395362065492737,24.5,0.02,0.354,0.82,0.006,-0.02,4.943937697087694,0.09541133244235668,25.0,0.0,-0.024,0.07,0.062,-0.01,13.126816680059909
1682009450.8978422,1682009450,0.1,0.11228284854496853,-0.6553700003051866,24.4,0.01,0.327,0.73,-0.003,-0.01,5.489676887018647,0.08028514559173916,25.0,0.0,-0.027,0.13,0.034,0.03,5.868498410554258
1682009450.905754,1682009450,0.1,0.08668468618238503,-0.645369695120106,24.4,0.02,0.356,0.89,0.0,-0.04,13.304860613807673,0.06050474740247009,25.0,0.0,-0.032,0.09,0.02,0.0,8.34183498945401
1682009450.9128072,1682009450,0.1,0.0797033691744077,-0.42036282845545614,24.4,0.03,0.396,1.14,0.069,-0.02,9.673596855769864,0.06050474740247009,25.0,0.0,-0.032,0.09,0.02,0.0,8.34183498945401
1682009450.920824,1682009450,0.1,0.09715666169435101,-0.3253599291970666,24.4,0.03,0.382,1.1,0.078,-0.05,11.463824648247762,0.06050474740247009,25.0,0.0,-0.032,0.09,0.02,0.0,8.34183498945401
1682009450.9284468,1682009450,0.1,0.1332267995689005,-0.4703643543809477,24.4,0.01,0.288,0.7,0.076,-0.06,20.473883352472704,0.06050474740247009,25.0,0.0,-0.032,0.09,0.02,0.0,8.34183498945401
1682009450.9350433,1682009450,0.1,0.09948376736367678,-0.27035825067903474,24.5,0.01,0.291,0.74,0.076,-0.02,13.243990458596425,0.10995574287564276,25.1,0.0,0.001,0.11,0.081,0.02,3.645609360628275
