timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q,v_d,i_d,accel
1679069023.909762,1.3499987125396729,-12.526315789473685,-12.519246724555325,-9.518230473342069,25.0,-3.28,-2.804,19.64,2.376,-0.32,-62.30218387531062
1679069023.9598053,1.399998664855957,-12.526315789473685,-12.498884549948725,-18.003489422894976,25.1,-3.24,-2.536,21.2,2.517,-1.07,-255.16108862470193
1679069024.0097451,1.4499986171722412,-12.526315789473685,-12.498884549948725,-19.00852009399701,25.1,-3.24,-2.536,21.2,2.517,-1.07,-255.16108862470193
1679069024.0600517,1.4999985694885254,-12.526315789473685,-12.212068776204323,-18.9235174999237,25.2,-3.15,-2.408,21.51,2.578,-2.05,-122.17789806243984
1679069024.1099849,1.5499985218048096,-12.526315789473685,-12.422090062860974,-7.583171420026247,25.1,-3.14,-2.582,20.2,2.362,-1.4,-243.8616737295723
1679069024.1598887,1.5999984741210938,-12.526315789473685,-12.621057597588328,-18.003489422894976,25.0,-3.01,-2.663,20.11,2.351,-1.06,-257.19704192378384
1679069024.2098567,1.649998426437378,-12.526315789473685,-12.172507979825784,-14.193373147373869,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.2599695,1.699998378753662,-12.526315789473685,-12.172507979825784,-12.673326759239476,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.3099272,1.7499983310699463,-12.526315789473685,-12.172507979825784,-17.423471722159487,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.3597836,1.7999982833862305,-12.526315789473685,-12.172507979825784,-16.35343906735434,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.4097733,1.8499982357025146,-12.526315789473685,-12.172507979825784,-18.83351475325785,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.460003,1.8999981880187988,-12.526315789473685,-12.172507979825784,-10.468259465926089,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.5096936,1.949998140335083,-12.526315789473685,-12.172507979825784,-18.163494305856496,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.5601127,1.9999980926513672,-12.526315789473685,-12.172507979825784,-17.353469585863817,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.6107173,2.0499980449676514,-11.052631578947368,-12.172507979825784,-8.128188052613918,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.6594808,2.0999979972839355,-11.052631578947368,-12.172507979825784,-15.973427470320747,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.7094631,2.1499979496002197,-11.052631578947368,-12.172507979825784,-15.853423808099604,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.7599154,2.199997901916504,-11.052631578947368,-12.172507979825784,-16.013428691061122,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.8097446,2.249997854232788,-11.052631578947368,-12.172507979825784,-16.048429759208958,25.1,-3.05,-2.258,22.21,2.585,-2.45,-238.42528736458405
1679069024.8598263,2.2999978065490723,-11.052631578947368,-11.072368774652027,-15.138401987365329,24.9,-0.03,-0.009,17.16,0.057,-22.7,-17.039504792727783
1679069024.9098823,2.3499977588653564,-11.052631578947368,-11.031644425438826,-16.26343632068849,24.9,-0.05,0.014,17.37,0.101,-22.84,-220.62994278123847
1679069024.9598343,2.3999977111816406,-11.052631578947368,-11.031644425438826,-14.773390848109358,24.9,-0.05,0.014,17.37,0.101,-22.84,-220.62994278123847
1679069025.0098155,2.449997663497925,-11.052631578947368,-11.031644425438826,-15.94842670735801,24.9,-0.05,0.014,17.37,0.101,-22.84,-220.62994278123847
1679069025.0596929,2.499997615814209,-11.052631578947368,-11.059569693470735,-14.838392831812488,24.9,-0.05,0.015,17.54,0.1,-22.6,-73.78002300473035
1679069025.11014,2.549997568130493,-11.052631578947368,-11.024081332013516,-15.778421519211392,24.9,-0.04,0.001,17.29,0.08,-22.72,-219.7452139417237
1679069025.1599727,2.5999975204467773,-11.052631578947368,-11.024081332013516,-14.50838276070437,24.9,-0.04,0.001,17.29,0.08,-22.72,-219.7452139417237
1679069025.2098157,2.6499974727630615,-11.052631578947368,-11.01768179142287,-15.648417551805165,24.9,-0.05,0.01,17.41,0.093,-22.62,-110.36058101241872
1679069025.2599666,2.6999974250793457,-11.052631578947368,-11.105530030439919,-14.798391611072113,24.9,-0.05,0.012,17.35,0.081,-22.5,-222.23585752083414
1679069025.3098722,2.74999737739563,-11.052631578947368,-11.028153766934837,-15.678418467360444,24.9,-0.04,0.009,17.43,0.084,-22.53,-219.89118188817932
1679069025.3601344,2.799997329711914,-11.052631578947368,-11.028153766934837,-15.248405344401379,24.9,-0.04,0.009,17.43,0.084,-22.53,-219.89118188817932
1679069025.4097183,2.8499972820281982,-11.052631578947368,-11.060733246305398,-15.343408243659768,24.8,-0.03,0.002,17.21,0.063,-22.53,-110.70615311059073
1679069025.459894,2.8999972343444824,-11.052631578947368,-11.102621148353261,-15.353408548844882,24.9,-0.04,0.009,17.24,0.064,-22.46,-222.30386147004782
1679069025.51005,2.9499971866607666,-11.052631578947368,-11.102621148353261,-15.498412974028748,24.9,-0.04,0.009,17.24,0.064,-22.46,-222.30386147004782
1679069025.5600774,2.999997138977051,-11.052631578947368,-11.10203937193593,-15.433410990325633,24.9,-0.04,0.012,17.27,0.095,-22.63,-111.01599998538161
1679069025.610728,3.049997091293335,-9.578947368421053,-11.043279953785454,-15.668418162175362,24.9,-0.03,0.0,17.27,0.064,-22.43,-220.98909952996758
