loop time,Output Velocity D1,Futek Torque,V_BUS D1,I_Bus D1,V_q D1,I_q D1,Output Velocity D2,V_BUS D2,I_Bus D2,V_q D2,I_q D2,max_velocity,max_current
0.5408625602722168,1.0053096491487339,0.03080093997009925,24.3,0.15,0.978,2.33,-1.0157816246606997,24.3,0.0,-0.163,1.04,1,1
0.5459551811218262,1.0053096491487339,0.03080093997009925,24.3,0.15,0.978,2.33,-1.0256718237553344,24.3,0.0,-0.176,1.01,1,1
0.55086350440979,1.007054978400728,0.03080093997009925,24.4,0.13,0.952,2.07,-1.0425433398579462,24.2,0.0,-0.168,0.97,1,1
0.5558407306671143,0.9907652387154477,0.03080093997009925,24.4,0.14,0.98,2.28,-1.0425433398579462,24.2,0.0,-0.168,0.97,1,1
0.5609219074249268,1.0093820840700538,0.03080093997009925,24.4,0.12,0.944,1.95,-1.0221811652513457,24.1,0.0,-0.132,0.97,1,1
0.5658988952636719,1.0093820840700538,0.03080093997009925,24.4,0.12,0.944,1.95,-1.0221811652513457,24.1,0.0,-0.132,0.97,1,1
0.5708761215209961,1.0093820840700538,0.03080093997009925,24.4,0.12,0.944,1.95,-1.0221811652513457,24.1,0.0,-0.132,0.97,1,1
0.5758745670318604,0.997746555723425,0.03080093997009925,24.3,0.13,0.963,2.14,-1.0221811652513457,24.1,0.0,-0.132,0.97,1,1
0.580939769744873,0.997746555723425,0.03080093997009925,24.3,0.13,0.963,2.14,-1.0221811652513457,24.1,0.0,-0.132,0.97,1,1
0.5858604907989502,1.0099638604873853,0.03080093997009925,24.3,0.14,0.965,2.24,-1.0221811652513457,24.1,0.0,-0.132,0.97,1,1
0.590801477432251,1.0099638604873853,0.03080093997009925,24.3,0.14,0.965,2.24,-1.0221811652513457,24.1,0.0,-0.132,0.97,1,1
0.5959887504577637,0.9994918849754193,0.03080093997009925,24.4,0.13,0.963,2.09,-1.0210176124166828,24.2,0.0,-0.115,0.95,1,1
0.6008541584014893,0.9849474745421333,0.03080093997009925,24.3,0.14,0.98,2.28,-0.9930923443847735,24.2,0.0,-0.106,0.97,1,1
0.6059458255767822,0.9849474745421333,0.03080093997009925,24.3,0.14,0.98,2.28,-0.9930923443847735,24.2,0.0,-0.106,0.97,1,1
0.6110556125640869,0.9849474745421333,0.03080093997009925,24.3,0.14,0.98,2.28,-0.9930923443847735,24.2,0.0,-0.106,0.97,1,1
0.6159205436706543,0.9849474745421333,0.03080093997009925,24.3,0.14,0.98,2.28,-1.0512699861179178,24.2,0.0,-0.177,0.99,1,1
0.6208338737487793,1.0140362954087054,0.03080093997009925,24.3,0.12,0.934,1.96,-1.0495246568659236,24.3,0.0,-0.156,0.93,1,1
0.62593674659729,1.0140362954087054,0.03080093997009925,24.3,0.12,0.934,1.96,-1.0495246568659236,24.3,0.0,-0.156,0.93,1,1
0.630873441696167,0.9989101085580879,0.03080093997009925,24.4,0.12,0.952,2.02,-0.9942558972194364,24.3,0.0,-0.11,1.0,1,1
0.6358914375305176,0.9989101085580879,0.03080093997009925,24.4,0.12,0.952,2.02,-0.9942558972194364,24.3,0.0,-0.11,1.0,1,1
0.6409003734588623,0.9989101085580879,0.03080093997009925,24.4,0.12,0.952,2.02,-0.9942558972194364,24.3,0.0,-0.11,1.0,1,1
0.6466307640075684,0.9989101085580879,0.03080093997009925,24.4,0.12,0.952,2.02,-1.0169451774953626,24.2,0.0,-0.175,1.05,1,1
0.6515946388244629,0.9989101085580879,0.03080093997009925,24.4,0.12,0.952,2.02,-1.0169451774953626,24.2,0.0,-0.175,1.05,1,1
0.6558880805969238,1.0006554378100823,0.03080093997009925,24.4,0.12,0.943,1.99,-1.018690506747357,24.3,0.0,-0.158,0.93,1,1
