pi_time,voltage,test_duration
1682187337.1962402,2.269069246498001,0.0036478042602539062
1682187337.2006109,2.268319223609119,0.0030193328857421875
1682187337.204945,2.27106930753502,0.002911090850830078
1682187337.2089767,2.2740693990905485,0.0025789737701416016
1682187337.213869,2.2775695059053316,0.003340482711791992
1682187337.218705,2.2791945554979094,0.003336668014526367
1682187337.2232246,2.2739443952757346,0.0031270980834960938
1682187337.2276003,2.2691942503128146,0.0025610923767089844
1682187337.2320237,2.265069124423963,0.002542257308959961
1682187337.2371113,2.27106930753502,0.0036079883575439453
1682187337.2423682,2.27719449446089,0.0036928653717041016
1682187337.2474394,2.277694509720145,0.0035903453826904297
1682187337.2523403,2.2709443037202064,0.0034439563751220703
1682187337.2563767,2.2664441663869135,0.002575397491455078
1682187337.2612371,2.2613190099795526,0.003437519073486328
1682187337.265832,2.258443922238838,0.0031685829162597656
1682187337.270542,2.2614440137943665,0.0031647682189941406
1682187337.2751763,2.264444105349895,0.003350496292114258
1682187337.2797465,2.2701942808313245,0.0028989315032958984
1682187337.2845201,2.272944364757225,0.0031824111938476562
1682187337.2889774,2.2764444715720087,0.002961397171020508
1682187337.2932518,2.277819513534959,0.002783536911010742
1682187337.2983499,2.272819360942411,0.003500699996948242
1682187337.3026347,2.27106930753502,0.0029151439666748047
1682187337.306647,2.26869423505356,0.0026793479919433594
1682187337.3112288,2.2676942045350508,0.0028290748596191406
1682187337.3161712,2.269069246498001,0.003359556198120117
1682187337.3207111,2.269444257942442,0.0032570362091064453
1682187337.325431,2.273069368572039,0.0032918453216552734
1682187337.3299062,2.271819330423902,0.0029535293579101562
1682187337.334719,2.2716943266090888,0.0033936500549316406
1682187337.3395057,2.264569109164708,0.0030851364135742188
1682187337.343711,2.269069246498001,0.002892732620239258
1682187337.348152,2.272694357127598,0.002943754196166992
1682187337.3525429,2.280944608905301,0.0028667449951171875
1682187337.3579223,2.2864447767571034,0.003690004348754883
1682187337.3625607,2.285819757683035,0.003144502639770508
1682187337.3684483,2.2704442884609515,0.004258871078491211
1682187337.3733335,2.2618190252388075,0.0027379989624023438
1682187337.378871,2.2634440748313853,0.0038139820098876953
1682187337.3839984,2.27106930753502,0.002964019775390625
1682187337.3886876,2.2736943876461075,0.0033032894134521484
1682187337.3928971,2.280944608905301,0.0028383731842041016
1682187337.3989484,2.2804445936460467,0.004270792007446289
1682187337.404923,2.27106930753502,0.003755331039428711
1682187337.4088387,2.2678192083498643,0.0025482177734375
1682187337.4131722,2.273069368572039,0.0027899742126464844
1682187337.4186041,2.2784445326090275,0.0041348934173583984
1682187337.4234865,2.276944486831263,0.0032138824462890625
1682187337.4282196,2.275444441053499,0.0034079551696777344
1682187337.432483,2.268569231238746,0.0029058456420898438
1682187337.4377942,2.2625690481276894,0.0034971237182617188
1682187337.4429286,2.2594439527573473,0.0026450157165527344
1682187337.4471695,2.2613190099795526,0.0028879642486572266
1682187337.4520555,2.2676942045350508,0.003016233444213867
1682187337.4573767,2.272819360942411,0.0030815601348876953
1682187337.4625225,2.2741944029053625,0.0030851364135742188
1682187337.4675972,2.277319498275704,0.0033140182495117188
1682187337.4727883,2.2736943876461075,0.0035953521728515625
1682187337.477459,2.2723193456831567,0.0031499862670898438
1682187337.482428,2.2698192693868835,0.002764463424682617
1682187337.4882033,2.2681942197943052,0.0038843154907226562
1682187337.4933643,2.271569322794275,0.0030133724212646484
1682187337.4982646,2.2764444715720087,0.0034313201904296875
1682187337.5025442,2.277319498275704,0.0028846263885498047
1682187337.5085986,2.2709443037202064,0.004170894622802734
1682187337.5137532,2.2731943723868526,0.0030477046966552734
1682187337.518281,2.27344438001648,0.00312042236328125
1682187337.522881,2.276819483016449,0.0031638145446777344
1682187337.5268307,2.2835696890163883,0.002598285675048828
1682187337.5327966,2.293945005645924,0.003305673599243164
1682187337.5383158,2.294945036164434,0.004058361053466797
1682187337.5436475,2.281694631794183,0.0031147003173828125
1682187337.5486271,2.2739443952757346,0.0036296844482421875
1682187337.5529547,2.2761944639423812,0.0029587745666503906
1682187337.5574956,2.276944486831263,0.003170490264892578
1682187337.5620813,2.28056959746086,0.002910137176513672
1682187337.568461,2.2841947080904568,0.003907442092895508
1682187337.5732036,2.2870697958311714,0.003204345703125
1682187337.5776138,2.277319498275704,0.003011465072631836
1682187337.583502,2.2739443952757346,0.0029578208923339844
1682187337.5882118,2.27581945249794,0.00312042236328125
1682187337.5936499,2.281819635608997,0.0037970542907714844
1682187337.5981746,2.2826946623126925,0.0029625892639160156
1682187337.6039307,2.2786945402386545,0.00284576416015625
1682187337.6085331,2.27581945249794,0.0029964447021484375
1682187337.614571,2.2681942197943052,0.003202676773071289
1682187337.6202364,2.2658191473128455,0.0027747154235839844
1682187337.6254969,2.264319101535081,0.0026693344116210938
1682187337.6316805,2.268819238868374,0.002530813217163086
1682187337.6372638,2.274694418164617,0.004001617431640625
1682187337.6428578,2.277069490646077,0.002978801727294922
1682187337.6483972,2.277694509720145,0.0033376216888427734
1682187337.6549444,2.271569322794275,0.003295421600341797
1682187337.6592093,2.270819299905393,0.002691507339477539
1682187337.6646328,2.2658191473128455,0.0029685497283935547
1682187337.671186,2.2713193151646474,0.003062009811401367
1682187337.6777155,2.27344438001648,0.00345611572265625
1682187337.6832755,2.2691942503128146,0.003973960876464844
1682187337.6899366,2.267069185460982,0.005064964294433594
1682187337.6988196,2.271444318979461,0.004361152648925781
1682187337.7069027,2.282069643238624,0.003919839859008789
1682187337.7156413,2.2874448072756124,0.004708766937255859
1682187337.7239149,2.2753194372386853,0.0035791397094726562
1682187337.7318144,2.2744444105349895,0.003396749496459961
1682187337.7389328,2.277069490646077,0.004037380218505859
1682187337.7466438,2.281694631794183,0.004012584686279297
1682187337.7550232,2.2779445173497725,0.003958940505981445
1682187337.7631755,2.277819513534959,0.004212141036987305
1682187337.7709384,2.2835696890163883,0.004240751266479492
1682187337.7790499,2.2806946012756737,0.003755331039428711
1682187337.7862709,2.2678192083498643,0.0035486221313476562
1682187337.7935312,2.2621940366832485,0.0034427642822265625
1682187337.8002613,2.262819055757317,0.003210783004760742
1682187337.8085728,2.269069246498001,0.004625558853149414
1682187337.8159704,2.2741944029053625,0.003889322280883789
1682187337.8230324,2.2704442884609515,0.0032401084899902344
1682187337.8304393,2.2696942655720695,0.003799915313720703
1682187337.837549,2.2691942503128146,0.003596782684326172
1682187337.8445888,2.2681942197943052,0.0033690929412841797
1682187337.8518813,2.263069063386944,0.003719806671142578
1682187337.8604832,2.258818933683279,0.004810333251953125
1682187337.8673506,2.2641940977202673,0.003412485122680664
1682187337.8745263,2.2681942197943052,0.003573894500732422
1682187337.8808625,2.273069368572039,0.003364086151123047
1682187337.8878062,2.2823196508682515,0.003840923309326172
1682187337.8948252,2.276944486831263,0.0033850669860839844
1682187337.9021492,2.269069246498001,0.004108428955078125
1682187337.9092846,2.26869423505356,0.0038237571716308594
1682187337.916192,2.27719449446089,0.003721475601196289
1682187337.9230769,2.279069551683096,0.0034275054931640625
1682187337.9297009,2.2735693838312936,0.0037822723388671875
1682187337.9367294,2.271944334238716,0.0034775733947753906
1682187337.9444718,2.2793195593127233,0.003634929656982422
1682187337.951557,2.2846947233497117,0.004900455474853516
1682187337.9585693,2.277694509720145,0.0036253929138183594
1682187337.9652312,2.262944059572131,0.003816843032836914
1682187337.9727237,2.2590689413129064,0.0034224987030029297
1682187337.980559,2.268819238868374,0.004107952117919922
1682187337.9875698,2.275569444868313,0.0041162967681884766
1682187337.9948823,2.2696942655720695,0.003765106201171875
1682187338.0009556,2.2659441511276586,0.0038270950317382812
1682187338.0080674,2.271194311349834,0.003972053527832031
1682187338.0150464,2.277819513534959,0.003600597381591797
1682187338.021844,2.2763194677571947,0.004509449005126953
1682187338.0297315,2.2678192083498643,0.0041615962982177734
1682187341.3442996,2.325195959349345,0.0032830238342285156
1682187341.351028,2.2364432508316296,0.004576921463012695
1682187341.358289,2.24494351023896,0.003583669662475586
1682187341.3654363,2.3061953794976655,0.003901243209838867
1682187341.373921,2.2990701620532854,0.003861665725708008
1682187341.3809726,2.277819513534959,0.003917694091796875
1682187341.388293,2.227067964720603,0.0044176578521728516
1682187341.3966646,2.2489436323129977,0.003914356231689453
1682187341.4030066,2.321820856349376,0.003460407257080078
1682187341.4087412,2.2440684835352642,0.0035610198974609375
1682187341.4136631,2.2863197729422895,0.003091096878051758
1682187341.4195728,2.285819757683035,0.0038750171661376953
1682187341.4257817,2.225567918942839,0.0031430721282958984
1682187341.4317393,2.303695303201392,0.0031363964080810547
1682187341.4366336,2.250068666646321,0.003072977066040039
1682187341.4418395,2.3025702688680685,0.002542734146118164
1682187341.4464948,2.231193090609455,0.002989053726196289
1682187341.452194,2.2876948149052403,0.0031664371490478516
1682187341.4580839,2.276569475386822,0.003269672393798828
1682187341.4647102,2.2233178502761928,0.0037581920623779297
1682187341.4701529,2.2968200933866387,0.0037348270416259766
1682187341.4759912,2.2439434797204507,0.003293275833129883
1682187341.481035,2.3164456923123873,0.003602743148803711
1682187341.4867883,2.271819330423902,0.0025904178619384766
1682187341.4928894,2.2519437238685263,0.0034894943237304688
1682187341.4984899,2.3058203680532245,0.0035719871520996094
1682187341.5037699,2.2169426557206946,0.00258636474609375
1682187341.508825,2.302445265053255,0.003075838088989258
1682187341.5142205,2.2379432966093935,0.003654956817626953
1682187341.5193572,2.30769542527543,0.0032181739807128906
1682187341.5234818,2.2386933194982754,0.0024895668029785156
1682187341.528025,2.3001951963866083,0.002818584442138672
1682187341.5339704,2.2574438917203286,0.0031752586364746094
1682187341.5388272,2.297570116275521,0.0031104087829589844
1682187341.5436833,2.2363182470168157,0.003157377243041992
1682187341.5481527,2.2956950590533163,0.002973794937133789
1682187341.553613,2.2680692159794917,0.0028383731842041016
1682187341.5582967,2.3118205511642813,0.003104686737060547
1682187341.5628061,2.232693136387219,0.002932310104370117
1682187341.568526,2.3004452040162358,0.003936052322387695
1682187341.5742614,2.276819483016449,0.0038073062896728516
1682187341.5799792,2.260318979461043,0.004151344299316406
1682187341.5864425,2.3061953794976655,0.0036110877990722656
1682187341.5932248,2.306945402386548,0.002802133560180664
1682187341.5989537,2.2594439527573473,0.003935813903808594
1682187341.6045127,2.303195287942137,0.0029125213623046875
1682187341.6096647,2.2398183538315988,0.0032482147216796875
1682187341.6139708,2.3208208258308662,0.0029244422912597656
1682187341.6185315,2.233568163090915,0.0030014514923095703
1682187341.6230416,2.297945127719962,0.0029256343841552734
1682187341.6278286,2.254818811609241,0.0032656192779541016
1682187341.6335707,2.319070772423475,0.003807544708251953
1682187341.638358,2.227192968535417,0.0033316612243652344
1682187341.6438155,2.303195287942137,0.0033800601959228516
1682187341.6491804,2.2395683462019718,0.003973245620727539
1682187341.6544454,2.3044453260902737,0.003223896026611328
1682187341.6592329,2.225067903683584,0.0032510757446289062
1682187341.6640406,2.3034452955717644,0.0034487247467041016
1682187341.6688855,2.2476935941648613,0.003489971160888672
1682187341.6736963,2.3206958220160527,0.003554105758666992
1682187341.678501,2.223942869350261,0.003420591354370117
1682187341.6829472,2.302320261238441,0.002936840057373047
1682187341.6875248,2.2441934873500777,0.003117799758911133
1682187341.6922827,2.3196957914975433,0.0032796859741210938
1682187341.6966102,2.225192907498398,0.0029981136322021484
1682187341.700936,2.306320383312479,0.0026731491088867188
1682187341.7056851,2.246943571275979,0.003107309341430664
1682187341.7104185,2.3273210242011784,0.0031609535217285156
1682187341.7149332,2.23781829279458,0.00284576416015625
1682187341.7206793,2.2910699179052094,0.003826618194580078
1682187341.7253668,2.2533187658314766,0.0034809112548828125
1682187341.7298443,2.3056953642384106,0.0031769275665283203
1682187341.7344797,2.2395683462019718,0.0028836727142333984
1682187341.7390625,2.2900698873867,0.0030324459075927734
1682187341.7438807,2.2615690176091796,0.003082752227783203
1682187341.7485669,2.3123205664235362,0.0033609867095947266
1682187341.7544587,2.2361932432020017,0.0036118030548095703
1682187341.7590563,2.2999451887569813,0.003214120864868164
1682187341.763352,2.2423184301278725,0.002911090850830078
1682187341.7676625,2.306320383312479,0.0029954910278320312
1682187341.7719429,2.2534437696462906,0.0028612613677978516
1682187341.777189,2.266819177831355,0.0037789344787597656
1682187341.7819943,2.267944212164678,0.003443002700805664
1682187341.7864783,2.2964450819421978,0.0030646324157714844
1682187341.7911577,2.275194433423872,0.0033576488494873047
1682187341.7956278,2.2570688802758876,0.0030198097229003906
1682187341.800158,2.2791945554979094,0.002991199493408203
1682187341.8047311,2.2700692770165105,0.003032207489013672
1682187341.8096702,2.2933199865718557,0.0036497116088867188
1682187341.8153033,2.2451935178685876,0.0036334991455078125
1682187341.8196142,2.267194189275796,0.003065347671508789
1682187341.8244605,2.2649441206091496,0.0034368038177490234
1682187341.8296328,2.2804445936460467,0.0036857128143310547
1682187341.8343127,2.2653191320535906,0.0031609535217285156
1682187341.8388994,2.2701942808313245,0.003114461898803711
1682187341.8433037,2.2823196508682515,0.0029027462005615234
1682187341.8489723,2.2793195593127233,0.003769397735595703
1682187341.8547637,2.2743194067201755,0.003484010696411133
1682187341.8597658,2.2613190099795526,0.003540515899658203
1682187341.8644462,2.3060703756828516,0.0033082962036132812
1682187341.869725,2.251318704794458,0.0038154125213623047
1682187341.8745465,2.289819879757073,0.0034503936767578125
1682187341.8793395,2.2471935789056063,0.003339529037475586
1682187341.8853087,2.3161956846827603,0.003235340118408203
1682187341.8900464,2.226817957090976,0.0032656192779541016
1682187341.8948267,2.311570543534654,0.003406524658203125
1682187341.8993313,2.2486936246833706,0.003111600875854492
1682187341.9045703,2.3224458754234445,0.0033693313598632812
1682187341.9095871,2.2269429609057894,0.003500699996948242
1682187341.9145026,2.3041953184606463,0.003431558609008789
1682187341.919544,2.2470685750907924,0.0036118030548095703
1682187341.9254801,2.2903198950163275,0.0032303333282470703
1682187341.929395,2.239443342387158,0.002550363540649414
1682187341.9347608,2.297945127719962,0.0033791065216064453
1682187341.9390252,2.2519437238685263,0.0028684139251708984
1682187341.9440422,2.2990701620532854,0.0030069351196289062
1682187341.9491198,2.224567888424329,0.003551483154296875
1682187341.9535983,2.294445020905179,0.0030090808868408203
1682187341.9588153,2.2578189031647695,0.003657817840576172
1682187341.9646423,2.2615690176091796,0.003022432327270508
1682187341.9691143,2.2658191473128455,0.0028257369995117188
1682187341.9749084,2.2663191625721,0.0038139820098876953
1682187341.9792721,2.3016952421643726,0.002827882766723633
1682187341.9840958,2.2516937162388992,0.002852916717529297
1682187341.9894662,2.259318948942534,0.003849506378173828
1682187341.995103,2.241693411053804,0.0034029483795166016
1682187342.00003,2.3148206427198095,0.0034592151641845703
1682187342.004598,2.226692953276162,0.003083467483520508
1682187342.0095997,2.294195013275552,0.003583192825317383
1682187342.0144668,2.2424434339426864,0.0030188560485839844
1682187342.0194998,2.322195867793817,0.003412961959838867
1682187342.0252502,2.221567796868801,0.003294706344604492
1682187342.0296128,2.304695333719901,0.0030548572540283203
1682187342.0343983,2.2393183385723443,0.0030341148376464844
1682187342.0394897,2.3233209021271404,0.0035867691040039062
1682187342.0440545,2.2324431287575917,0.00304412841796875
1682187342.0483692,2.307570421460616,0.002730131149291992
1682187342.0536397,2.2523187353129672,0.002954721450805664
1682187342.0592253,2.326195989867855,0.004031658172607422
1682187342.0650327,2.237568285164953,0.0033414363861083984
1682187342.070074,2.2934449903866696,0.003515005111694336
1682187342.0740793,2.263569078646199,0.0026154518127441406
1682187342.079184,2.3139456160161136,0.003444194793701172
1682187342.0832343,2.232193121127964,0.0026137828826904297
1682187342.0883167,2.3088204596087527,0.0035600662231445312
1682187342.0930486,2.2463185522019105,0.0033986568450927734
1682187342.0976646,2.323445905941954,0.0033528804779052734
1682187342.1020505,2.223942869350261,0.002853870391845703
1682187342.1066349,2.3000701925717952,0.0030722618103027344
1682187342.1127536,2.241443403424177,0.004447460174560547
1682187342.1216967,2.2470685750907924,0.005319356918334961
1682187342.12895,2.2788195440534684,0.004124879837036133
1682187342.135474,2.321820856349376,0.003398895263671875
1682187342.1416864,2.2293180333872495,0.0038635730743408203
1682187342.1490529,2.264319101535081,0.0042078495025634766
1682187342.15681,2.3004452040162358,0.003923654556274414
1682187342.1640344,2.276819483016449,0.004458427429199219
1682187342.1715257,2.2533187658314766,0.003816843032836914
1682187342.1793008,2.224817896053957,0.003796815872192383
1682187342.187034,2.2615690176091796,0.0038788318634033203
1682187342.1960063,2.279569566942351,0.0036058425903320312
1682187342.2041824,2.3083204443494982,0.004206418991088867
1682187342.2122169,2.293694998016297,0.004682779312133789
1682187342.219336,2.2341931821649834,0.0042819976806640625
1682187342.2261765,2.2489436323129977,0.003126382827758789
1682187342.2328675,2.319070772423475,0.0040590763092041016
1682187342.241385,2.2649441206091496,0.004994869232177734
1682187342.2487044,2.2665691702017274,0.003953456878662109
1682187342.256313,2.2315681020538958,0.0038733482360839844
1682187342.262373,2.3025702688680685,0.004175662994384766
1682187342.2689152,2.2840697042756433,0.004225015640258789
1682187342.2751484,2.229068025757622,0.003408670425415039
1682187342.2827113,2.306320383312479,0.004558086395263672
1682187342.288887,2.2971951048310797,0.004113197326660156
1682187342.296025,2.227192968535417,0.003423452377319336
1682187342.3026114,2.2665691702017274,0.003938436508178711
1682187342.3102,2.3203208105716118,0.0040743350982666016
1682187342.316539,2.2590689413129064,0.003385782241821289
1682187342.3206112,2.2788195440534684,0.0025267601013183594
1682187342.325918,2.280819605090487,0.0032613277435302734
1682187342.3306699,2.2926949674977877,0.003409147262573242
1682187342.3357608,2.2555688344981233,0.002996683120727539
1682187342.3412695,2.2693192541276286,0.0037479400634765625
1682187342.346488,2.315445661793878,0.002599477767944336
1682187342.3516014,2.2483186132389297,0.0034813880920410156
1682187342.356131,2.2925699636829737,0.003063201904296875
1682187342.3604493,2.259318948942534,0.0027840137481689453
1682187342.3650067,2.2966950895718257,0.002928495407104492
1682187342.369368,2.2693192541276286,0.0028824806213378906
1682187342.3759303,2.28531974242378,0.003732442855834961
1682187342.3812337,2.240943388164922,0.0032546520233154297
1682187342.3869653,2.315945677053133,0.0032377243041992188
1682187342.3920016,2.2346931974242374,0.0029859542846679688
1682187342.3969355,2.306320383312479,0.003076314926147461
1682187342.4014838,2.2559438459425643,0.002985715866088867
1682187342.4066432,2.3149456465346234,0.003149271011352539
1682187342.4111414,2.228568010498367,0.0028362274169921875
1682187342.41689,2.2956950590533163,0.0033407211303710938
1682187342.4220061,2.2691942503128146,0.0034494400024414062
1682187342.4268532,2.2839447004608298,0.002952098846435547
1682187345.716722,2.2800695822016057,0.0035848617553710938
1682187345.7223098,2.2783195287942135,0.0035712718963623047
1682187345.7272692,2.2744444105349895,0.002676248550415039
1682187345.7318447,2.2766944792016357,0.0030975341796875
1682187345.7360187,2.2735693838312936,0.002593517303466797
1682187345.7422497,2.2781945249794,0.0031762123107910156
1682187345.7472303,2.270694296090579,0.0035343170166015625
1682187345.751243,2.277069490646077,0.002666473388671875
1682187345.7575052,2.268819238868374,0.003802776336669922
1682187345.762753,2.280194586016419,0.003034830093383789
1682187345.7671998,2.2693192541276286,0.003009319305419922
1682187345.7717829,2.279069551683096,0.0030434131622314453
1682187345.7774432,2.27106930753502,0.003917217254638672
1682187345.7813609,2.2866947843867305,0.0025560855865478516
1682187345.7873511,2.2830696737571334,0.0037841796875
1682187345.7920249,2.284944730979339,0.003200054168701172
1682187345.7965307,2.276569475386822,0.002960205078125
1682187345.8019147,2.28056959746086,0.0030090808868408203
1682187345.807467,2.272819360942411,0.003990650177001953
1682187345.8126187,2.2803195898312327,0.003753662109375
1682187345.8175879,2.275444441053499,0.0034532546997070312
1682187345.8221483,2.2791945554979094,0.0030210018157958984
1682187345.826341,2.267444196905423,0.002553701400756836
1682187345.832369,2.277819513534959,0.0029702186584472656
1682187345.8364675,2.26869423505356,0.002496480941772461
1682187345.8424547,2.2833196813867613,0.0033292770385742188
1682187345.8474176,2.2779445173497725,0.0034012794494628906
1682187345.8526025,2.2829446699423204,0.0037627220153808594
1682187345.8583765,2.2741944029053625,0.004262447357177734
1682187345.8639889,2.275194433423872,0.0029549598693847656
1682187345.868876,2.281444624164556,0.0033872127532958984
1682187345.8733852,2.282069643238624,0.0030372142791748047
1682187345.8785598,2.284819727164525,0.003331899642944336
1682187345.8839834,2.2803195898312327,0.0030202865600585938
1682187345.8882055,2.277819513534959,0.0029327869415283203
1682187345.8934188,2.2828196661275064,0.0034258365631103516
1682187345.898004,2.275569444868313,0.0031938552856445312
1682187345.9028518,2.279569566942351,0.003320455551147461
1682187345.9078465,2.2735693838312936,0.003094196319580078
1682187345.9142544,2.2735693838312936,0.0036830902099609375
1682187345.9201043,2.281569627979369,0.0029430389404296875
1682187345.9272065,2.2720693380535297,0.003007173538208008
1682187345.9333975,2.275194433423872,0.004091739654541016
1682187345.940007,2.2829446699423204,0.0033304691314697266
1682187345.9483893,2.2864447767571034,0.003686666488647461
1682187345.9569635,2.277319498275704,0.004517316818237305
1682187345.965078,2.2824446546830655,0.0037801265716552734
1682187345.9738128,2.28531974242378,0.003885984420776367
1682187345.9811964,2.289194860683004,0.0036313533782958984
1682187345.9892218,2.277444502090518,0.004069805145263672
1682187345.9966834,2.273069368572039,0.004078388214111328
1682187346.0060983,2.274694418164617,0.005355119705200195
1682187346.0137475,2.264694112979522,0.0038759708404541016
1682187346.0219672,2.2681942197943052,0.004481315612792969
1682187346.0312853,2.277069490646077,0.003338336944580078
1682187346.0377798,2.2785695364238414,0.0035080909729003906
1682187346.0434308,2.273069368572039,0.0029277801513671875
1682187346.0488071,2.2785695364238414,0.0032520294189453125
1682187346.054553,2.2779445173497725,0.0029821395874023438
1682187346.0599222,2.290569902645955,0.0028743743896484375
1682187346.0642385,2.285819757683035,0.0027341842651367188
1682187346.0701332,2.2879448225348673,0.003380298614501953
1682187346.0755792,2.281569627979369,0.002652883529663086
1682187346.0807254,2.272694357127598,0.0025339126586914062
1682187346.0871081,2.2785695364238414,0.0027947425842285156
1682187346.0929558,2.275444441053499,0.003069639205932617
1682187346.0990925,2.276944486831263,0.0035600662231445312
1682187346.1044075,2.2741944029053625,0.002541780471801758
1682187346.1099293,2.2700692770165105,0.0035839080810546875
1682187346.1157672,2.275194433423872,0.0029768943786621094
1682187346.1215167,2.2676942045350508,0.003448486328125
1682187346.1272128,2.27581945249794,0.0027544498443603516
1682187346.1329618,2.270694296090579,0.003340482711791992
1682187346.1389763,2.275444441053499,0.0030651092529296875
1682187346.1447988,2.2828196661275064,0.003469228744506836
1682187346.1509032,2.2760694601275677,0.0029854774475097656
1682187346.1570697,2.285194738608966,0.0035123825073242188
1682187346.1626902,2.2803195898312327,0.0031359195709228516
1682187346.1677825,2.279569566942351,0.0029125213623046875
1682187346.1734717,2.281444624164556,0.0028841495513916016
1682187346.178948,2.2684442274239327,0.002872467041015625
1682187346.1841881,2.276944486831263,0.0034952163696289062
1682187346.1894166,2.269444257942442,0.0034089088439941406
1682187346.194431,2.279069551683096,0.003426074981689453
1682187346.199369,2.2741944029053625,0.0031621456146240234
1682187346.2041085,2.281819635608997,0.0032968521118164062
1682187346.2096398,2.2701942808313245,0.0030388832092285156
1682187346.2154062,2.2803195898312327,0.003093242645263672
1682187346.2207081,2.271194311349834,0.003515481948852539
1682187346.2266517,2.2829446699423204,0.003044605255126953
1682187346.2324765,2.280194586016419,0.003339529037475586
1682187346.2395344,2.2745694143498034,0.003343343734741211
1682187346.2449517,2.2839447004608298,0.002866029739379883
1682187346.2529094,2.285194738608966,0.0027964115142822266
1682187346.2586575,2.2785695364238414,0.004014253616333008
1682187346.264353,2.2830696737571334,0.002788066864013672
1682187346.2702434,2.2741944029053625,0.0031783580780029297
1682187346.2774217,2.277319498275704,0.0034584999084472656
1682187346.2832105,2.2824446546830655,0.003093719482421875
1682187346.2895985,2.2735693838312936,0.003416299819946289
1682187346.2956197,2.2826946623126925,0.003270387649536133
1682187346.3019693,2.2823196508682515,0.003033876419067383
1682187346.3083024,2.2704442884609515,0.0034770965576171875
1682187346.3146193,2.2836946928312023,0.0029442310333251953
1682187346.3207703,2.286569780571917,0.003239870071411133
1682187346.326138,2.2823196508682515,0.003566265106201172
1682187346.3320727,2.2925699636829737,0.002725839614868164
1682187346.338104,2.283444685201575,0.0036492347717285156
1682187346.3440475,2.2826946623126925,0.003229379653930664
1682187346.3505685,2.2846947233497117,0.0033168792724609375
1682187346.3564136,2.277819513534959,0.004042863845825195
1682187346.3618648,2.2784445326090275,0.002681255340576172
1682187346.3680847,2.2720693380535297,0.002956390380859375
1682187346.3745937,2.272694357127598,0.0039517879486083984
1682187346.381066,2.275444441053499,0.0034284591674804688
1682187346.3867056,2.270819299905393,0.004088401794433594
1682187346.3921013,2.2779445173497725,0.0036993026733398438
1682187346.3970683,2.2660691549424725,0.0035674571990966797
1682187346.4015155,2.2759444563127538,0.0029969215393066406
1682187346.4059827,2.2656941434980316,0.003102540969848633
