loop time,Output Velocity D1,Futek Torque,V_BUS D1,I_Bus D1,V_q D1,I_q D1,V_d D1,I_d D1,Output Velocity D2,V_BUS D2,I_Bus D2,V_q D2,I_q D2,V_d D2,I_d D2,max_velocity,max_current
0.07500171661376953,1.0012372142274137,-0.8829969469282873,24.3,0.14,0.97,2.2,-0.094,0.0,-0.9669124056048586,24.2,0.0,-0.117,1.05,0.094,0.0,1,1
0.0800018310546875,1.0035643198967394,-0.8379955735953537,24.4,0.13,0.95,2.1,-0.093,-0.02,-0.9669124056048586,24.2,0.0,-0.117,1.05,0.094,0.0,1,1
0.08500194549560547,1.0024007670620765,-0.8729966417432067,24.3,0.13,0.946,2.09,-0.077,-0.03,-1.0064732019833966,24.3,0.0,-0.155,1.0,0.122,-0.07,1,1
0.09000205993652344,1.0111274133220483,-0.8929972521133857,24.3,0.12,0.939,2.06,-0.086,0.04,-1.0000736613927508,24.2,0.0,-0.143,0.95,0.13,0.0,1,1
0.0950021743774414,1.0111274133220483,-1.098003508407821,24.3,0.12,0.939,2.06,-0.086,0.04,-0.9896016858807848,24.2,0.0,-0.128,0.97,0.128,0.01,1,1
0.10000228881835938,0.9965830028887621,-1.0280013721121684,24.3,0.15,0.973,2.33,-0.1,0.04,-0.9558586536755611,24.2,0.0,-0.108,0.97,0.088,0.09,1,1
0.10500240325927734,0.9965830028887621,-0.9179980150761047,24.3,0.15,0.973,2.33,-0.1,0.04,-0.9535315480062353,24.2,0.0,-0.116,1.03,0.066,0.0,1,1
0.11000251770019531,1.0064732019833966,-0.847995878780452,24.3,0.14,0.963,2.18,-0.083,-0.02,-0.9535315480062353,24.2,0.0,-0.116,1.03,0.066,0.0,1,1
0.11500263214111328,1.0117091897393797,-0.7979943528549961,24.3,0.1,0.913,1.78,-0.072,-0.1,-0.9965830028887621,24.3,0.0,-0.175,1.03,0.067,-0.03,1,1
0.12000274658203125,1.0117091897393797,-0.7329923691518658,24.3,0.1,0.913,1.78,-0.072,-0.1,-0.9965830028887621,24.3,0.0,-0.175,1.03,0.067,-0.03,1,1
0.12500286102294922,0.9965830028887621,-0.8779967943357291,24.3,0.13,0.947,2.1,-0.081,0.08,-0.9965830028887621,24.3,0.0,-0.175,1.03,0.067,-0.03,1,1
0.1300029754638672,0.9965830028887621,-1.0580022876674455,24.3,0.13,0.947,2.1,-0.081,0.08,-0.9965830028887621,24.3,0.0,-0.175,1.03,0.067,-0.03,1,1
0.13500308990478516,0.9919287915501106,-1.0780028980376244,24.3,0.14,0.966,2.26,-0.083,0.01,-0.9965830028887621,24.3,0.0,-0.175,1.03,0.067,-0.03,1,1
0.14000320434570312,0.9919287915501106,-1.048001982482365,24.3,0.14,0.966,2.26,-0.083,0.01,-0.9965830028887621,24.3,0.0,-0.175,1.03,0.067,-0.03,1,1
0.1450033187866211,0.9843656981248018,-0.9679995410015962,24.3,0.14,0.986,2.28,-0.081,-0.01,-0.9965830028887621,24.3,0.0,-0.175,1.03,0.067,-0.03,1,1
0.15000343322753906,1.0099638604873853,-0.9179980150761047,24.3,0.14,0.965,2.22,-0.065,0.0,-0.9779661575341559,24.2,0.0,-0.166,1.1,-0.008,0.02,1,1
0.15500354766845703,1.0088003076527225,-0.9980004565568735,24.3,0.12,0.936,2.01,-0.048,0.0,-1.012290966156711,24.2,0.0,-0.182,1.0,0.017,-0.07,1,1
0.160003662109375,0.9814568160381446,-1.0680025928525438,24.3,0.15,0.978,2.36,-0.064,0.07,-1.0047278727314024,24.1,0.0,-0.154,0.91,0.027,0.0,1,1
0.16500377655029297,0.9913470151327791,-1.1430048817407545,24.4,0.15,0.982,2.44,-0.067,0.03,-0.9896016858807848,24.2,0.0,-0.121,0.92,0.038,-0.01,1,1
0.17000389099121094,0.9913470151327791,-1.2530082387767827,24.4,0.15,0.982,2.44,-0.067,0.03,-0.9628399706835384,24.2,0.0,-0.098,0.96,0.019,0.06,1,1
0.1750040054321289,0.9733119461955044,-1.3030097647022743,24.3,0.16,1.011,2.44,-0.077,-0.14,-0.9418960196596065,24.2,0.0,-0.102,1.02,0.009,0.0,1,1
0.18000411987304688,0.9733119461955044,-1.1630054921109512,24.3,0.16,1.011,2.44,-0.077,-0.14,-0.9418960196596065,24.2,0.0,-0.102,1.02,0.009,0.0,1,1
0.18500423431396484,0.9733119461955044,-1.1680056447034914,24.3,0.16,1.011,2.44,-0.077,-0.14,-0.9605128650142126,24.2,0.0,-0.136,1.06,-0.001,0.0,1,1
0.1900043487548828,0.9733119461955044,-1.1130039661854596,24.3,0.16,1.011,2.44,-0.077,-0.14,-0.9605128650142126,24.2,0.0,-0.136,1.06,-0.001,0.0,1,1
0.19500446319580078,0.9936741208021049,-1.1730057972960317,24.3,0.16,0.993,2.49,-0.061,0.03,-0.9971647793060936,24.2,0.0,-0.145,0.98,0.054,-0.03,1,1
0.20000457763671875,0.9832021452901389,-1.18300610248113,24.3,0.16,1.002,2.57,-0.065,-0.05,-0.9971647793060936,24.2,0.0,-0.145,0.98,0.054,-0.03,1,1
0.20500469207763672,0.9832021452901389,-1.3830122061830252,24.3,0.16,1.002,2.57,-0.065,-0.05,-0.9971647793060936,24.2,0.0,-0.145,0.98,0.054,-0.03,1,1
0.2100048065185547,0.9849474745421333,-1.353011290627748,24.3,0.17,1.024,2.62,-0.087,0.0,-0.9971647793060936,24.2,0.0,-0.145,0.98,0.054,-0.03,1,1
0.21500492095947266,0.9837839217074704,-1.2080068654438847,24.3,0.18,1.027,2.68,-0.064,-0.04,-0.9971647793060936,24.2,0.0,-0.145,0.98,0.054,-0.03,1,1
0.22000503540039062,0.9837839217074704,-1.1630054921109512,24.3,0.18,1.027,2.68,-0.064,-0.04,-1.0320713643459802,24.2,0.0,-0.158,1.08,0.062,-0.01,1,1
0.2250051498413086,0.9837839217074704,-1.0080007617419717,24.3,0.18,1.027,2.68,-0.064,-0.04,-1.0320713643459802,24.2,0.0,-0.158,1.08,0.062,-0.01,1,1
0.23000526428222656,0.9971647793060936,-1.0630024402600036,24.3,0.15,0.994,2.44,-0.048,0.0,-1.0320713643459802,24.2,0.0,-0.158,1.08,0.062,-0.01,1,1
0.23500537872314453,0.9971647793060936,-1.103003661000379,24.3,0.15,0.994,2.44,-0.048,0.0,-1.0320713643459802,24.2,0.0,-0.132,0.92,0.135,-0.03,1,1
0.2400054931640625,0.9919287915501106,-1.2280074758140636,24.3,0.15,0.997,2.39,-0.055,-0.01,-1.0320713643459802,24.2,0.0,-0.132,0.92,0.135,-0.03,1,1
0.24500560760498047,0.9919287915501106,-1.2630085439618988,24.3,0.15,0.997,2.39,-0.055,-0.01,-1.0320713643459802,24.2,0.0,-0.132,0.92,0.135,-0.03,1,1
0.25000572204589844,0.9866928037941276,-1.1680056447034914,24.4,0.18,1.033,2.75,-0.046,0.0,-1.0320713643459802,24.2,0.0,-0.132,0.92,0.135,-0.03,1,1
0.2550058364868164,0.9866928037941276,-1.1080038135929193,24.4,0.18,1.033,2.75,-0.046,0.0,-0.9616764178488756,24.2,0.0,-0.127,1.09,0.086,0.0,1,1
0.2600059509277344,0.9866928037941276,-1.0580022876674455,24.4,0.18,1.033,2.75,-0.046,0.0,-0.9616764178488756,24.2,0.0,-0.127,1.09,0.086,0.0,1,1
0.26500606536865234,0.9866928037941276,-1.038001677297249,24.4,0.18,1.033,2.75,-0.046,0.0,-0.9616764178488756,24.2,0.0,-0.127,1.09,0.086,0.0,1,1
0.2700061798095703,0.9866928037941276,-1.093003355815263,24.4,0.18,1.033,2.75,-0.046,0.0,-0.9616764178488756,24.2,0.0,-0.127,1.09,0.086,0.0,1,1
0.2750062942504883,0.9866928037941276,-1.2180071706289652,24.4,0.18,1.033,2.75,-0.046,0.0,-0.9616764178488756,24.2,0.0,-0.127,1.09,0.086,0.0,1,1
0.28000640869140625,0.9866928037941276,-1.2980096121097162,24.4,0.18,1.033,2.75,-0.046,0.0,-0.9721483933608415,24.1,0.0,-0.115,1.01,0.081,0.08,1,1
0.2850065231323242,1.0006554378100823,-1.0830030506301824,24.4,0.16,1.002,2.48,-0.01,-0.03,-0.9721483933608415,24.1,0.0,-0.115,1.01,0.081,0.08,1,1
0.2900066375732422,1.0088003076527225,-0.9229981676686627,24.3,0.16,0.998,2.55,0.0,-0.01,-0.9866928037941276,24.2,0.0,-0.153,1.08,0.06,0.03,1,1
0.29500675201416016,1.0088003076527225,-0.8679964891506486,24.3,0.16,0.998,2.55,0.0,-0.01,-0.9866928037941276,24.2,0.0,-0.153,1.08,0.06,0.03,1,1
0.3000068664550781,1.0088003076527225,-0.847995878780452,24.3,0.16,0.998,2.55,0.0,-0.01,-1.0140362954087054,24.2,0.0,-0.172,0.96,0.08,0.0,1,1
0.3050069808959961,1.0088003076527225,-1.0280013721121684,24.3,0.16,0.998,2.55,0.0,-0.01,-0.9733119461955044,24.3,0.0,-0.133,0.9,0.077,0.01,1,1
0.31000709533691406,1.0088003076527225,-1.1580053395183931,24.3,0.16,0.998,2.55,0.0,-0.01,-0.9733119461955044,24.3,0.0,-0.133,0.9,0.077,0.01,1,1
0.31500720977783203,0.9919287915501106,-1.1730057972960317,24.3,0.17,1.013,2.56,-0.016,0.03,-0.9733119461955044,24.3,0.0,-0.133,0.9,0.077,0.01,1,1
0.32000732421875,0.9861110273767961,-1.1430048817407545,24.3,0.17,1.019,2.56,0.002,-0.03,-0.9733119461955044,24.3,0.0,-0.133,0.9,0.077,0.01,1,1
0.32500743865966797,0.9861110273767961,-1.0230012195196103,24.3,0.17,1.019,2.56,0.002,-0.03,-0.9744754990301673,24.3,0.0,-0.159,1.08,-0.008,0.04,1,1
0.33000755310058594,0.9861110273767961,-0.9529990832239577,24.3,0.17,1.019,2.56,0.002,-0.03,-1.0268353765899971,24.2,0.0,-0.188,1.05,-0.012,-0.02,1,1
0.3350076675415039,1.018690506747357,-0.8979974047059257,24.3,0.13,0.967,2.16,0.001,0.02,-1.0512699861179178,24.2,0.0,-0.187,0.97,0.008,-0.03,1,1
0.3400077819824219,1.018690506747357,-1.0680025928525438,24.3,0.13,0.967,2.16,0.001,0.02,-1.0477793276139291,24.2,0.0,-0.163,0.95,0.007,-0.01,1,1
0.34500789642333984,1.018690506747357,-1.1130039661854596,24.3,0.13,0.967,2.16,0.001,0.02,-1.0140362954087054,24.2,0.0,-0.132,0.94,0.0,0.06,1,1
0.3500080108642578,0.9965830028887621,-0.8279952684102732,24.3,0.15,1.005,2.33,-0.015,0.0,-1.0140362954087054,24.2,0.0,-0.132,0.94,0.0,0.06,1,1
0.3550081253051758,1.0157816246606997,-0.8429957261879117,24.3,0.13,0.964,2.15,-0.014,0.0,-1.0093820840700538,24.2,0.0,-0.154,1.06,-0.025,0.01,1,1
0.36000823974609375,1.0157816246606997,-0.7929942002624378,24.3,0.13,0.964,2.15,-0.014,0.0,-1.038470904936626,24.1,0.0,-0.177,1.03,-0.016,-0.06,1,1
0.3650083541870117,1.0024007670620765,-0.9779998461866769,24.3,0.13,0.965,2.1,-0.019,0.08,-1.038470904936626,24.1,0.0,-0.177,1.03,-0.016,-0.06,1,1
0.3700084686279297,1.0024007670620765,-1.0680025928525438,24.3,0.13,0.965,2.1,-0.019,0.08,-1.038470904936626,24.1,0.0,-0.177,1.03,-0.016,-0.06,1,1
0.37500858306884766,1.0024007670620765,-1.1480050343333126,24.3,0.13,0.965,2.1,-0.019,0.08,-1.038470904936626,24.1,0.0,-0.177,1.03,-0.016,-0.06,1,1
0.3800086975097656,1.0024007670620765,-1.103003661000379,24.3,0.13,0.965,2.1,-0.019,0.08,-1.0006554378100823,24.2,0.0,-0.129,1.0,0.009,0.06,1,1
0.3850088119506836,0.9913470151327791,-1.123004271370558,24.3,0.16,0.999,2.43,-0.05,0.06,-1.0006554378100823,24.2,0.0,-0.129,1.0,0.009,0.06,1,1
0.39000892639160156,0.9913470151327791,-0.9479989306313996,24.3,0.16,0.999,2.43,-0.05,0.06,-1.02392649450334,24.2,0.0,-0.145,1.05,0.017,-0.03,1,1
0.39500904083251953,0.9913470151327791,-0.932998472853761,24.3,0.16,0.999,2.43,-0.05,0.06,-1.0873401239924674,24.2,0.0,-0.194,1.02,0.051,-0.09,1,1
0.4000091552734375,0.9913470151327791,-0.9479989306313996,24.3,0.16,0.999,2.43,-0.05,0.06,-1.0780317013151641,24.2,0.0,-0.167,0.91,0.08,-0.04,1,1
0.40500926971435547,0.9913470151327791,-1.123004271370558,24.3,0.16,0.999,2.43,-0.05,0.06,-1.0477793276139291,24.2,0.0,-0.131,0.91,0.103,-0.05,1,1
0.41000938415527344,0.9878563566287905,-1.098003508407821,24.3,0.15,0.991,2.39,-0.083,0.03,-0.9994918849754193,24.2,0.0,-0.103,0.92,0.105,0.04,1,1
0.4150094985961914,0.9878563566287905,-1.128004423963116,24.3,0.15,0.991,2.39,-0.083,0.03,-0.9994918849754193,24.2,0.0,-0.103,0.92,0.105,0.04,1,1
0.4200096130371094,0.9878563566287905,-1.1380047291481965,24.3,0.15,0.991,2.39,-0.083,0.03,-0.9994918849754193,24.2,0.0,-0.103,0.92,0.105,0.04,1,1
0.42500972747802734,0.9965830028887621,-1.1630054921109512,24.3,0.18,1.019,2.77,-0.076,0.04,-0.9994918849754193,24.2,0.0,-0.103,0.92,0.105,0.04,1,1
0.4300098419189453,0.9965830028887621,-1.123004271370558,24.3,0.16,1.0,2.52,-0.075,-0.02,-0.9994918849754193,24.2,0.0,-0.103,0.92,0.105,0.04,1,1
0.4350099563598633,0.9965830028887621,-1.0680025928525438,24.3,0.16,1.0,2.52,-0.075,-0.02,-0.9994918849754193,24.2,0.0,-0.103,0.92,0.105,0.04,1,1
0.44001007080078125,1.0006554378100823,-1.098003508407821,24.3,0.14,0.97,2.29,-0.085,-0.02,-1.0349802464326374,24.2,0.0,-0.149,0.97,0.142,-0.03,1,1
0.4450101852416992,1.0006554378100823,-1.2830091543320776,24.3,0.14,0.97,2.29,-0.085,-0.02,-1.0192722831646883,24.3,0.0,-0.128,0.96,0.121,0.06,1,1
0.4500102996826172,1.0006554378100823,-1.2330076284066038,24.3,0.14,0.97,2.29,-0.085,-0.02,-1.0192722831646883,24.3,0.0,-0.128,0.96,0.121,0.06,1,1
0.45501041412353516,1.0006554378100823,-1.1580053395183931,24.3,0.14,0.97,2.29,-0.085,-0.02,-1.0192722831646883,24.3,0.0,-0.128,0.96,0.121,0.06,1,1
0.4600105285644531,1.014618071826037,-0.9429987780388593,24.3,0.15,0.973,2.38,-0.079,0.01,-1.0111274133220483,24.2,0.0,-0.165,1.08,0.079,0.02,1,1
0.4650106430053711,1.014618071826037,-0.9129978624835823,24.3,0.15,0.973,2.38,-0.079,0.01,-1.0111274133220483,24.2,0.0,-0.165,1.08,0.079,0.02,1,1
0.47001075744628906,1.004146096314071,-0.8679964891506486,24.3,0.13,0.962,2.17,-0.074,0.0,-1.0111274133220483,24.2,0.0,-0.165,1.08,0.079,0.02,1,1
0.47501087188720703,1.004146096314071,-0.9880001513717929,24.3,0.14,0.963,2.2,-0.079,-0.03,-1.0111274133220483,24.2,0.0,-0.165,1.08,0.079,0.02,1,1
0.480010986328125,1.004146096314071,-1.2730088491469793,24.3,0.14,0.963,2.2,-0.079,-0.03,-0.9494591130849153,24.2,0.0,-0.106,0.94,0.089,0.06,1,1
0.48501110076904297,1.004146096314071,-1.2230073232215055,24.3,0.14,0.963,2.2,-0.079,-0.03,-0.9052441053677256,24.2,0.0,-0.085,0.98,0.044,0.07,1,1
0.49001121520996094,0.9866928037941276,-1.0530021350748875,24.3,0.17,1.018,2.63,-0.086,0.0,-0.9052441053677256,24.2,0.0,-0.085,0.98,0.044,0.07,1,1
0.4950113296508789,0.9866928037941276,-0.9529990832239577,24.3,0.17,1.018,2.63,-0.086,0.0,-0.9052441053677256,24.2,0.0,-0.085,0.98,0.044,0.07,1,1
0.5000114440917969,0.9866928037941276,-0.7979943528549961,24.3,0.17,1.018,2.63,-0.086,0.0,-1.034398470015306,24.2,0.0,-0.201,1.05,0.043,-0.06,1,1
0.5050115585327148,1.0076367548180596,-0.8129948106326345,24.3,0.13,0.958,2.18,-0.068,0.06,-1.034398470015306,24.2,0.0,-0.201,1.05,0.043,-0.06,1,1
0.5100116729736328,1.0076367548180596,-0.9479989306313996,24.3,0.13,0.958,2.18,-0.068,0.06,-1.046033998361935,24.2,0.0,-0.158,0.9,0.07,-0.02,1,1
0.5150117874145508,0.9971647793060936,-0.9930003039643331,24.3,0.13,0.957,2.09,-0.082,0.03,-1.046033998361935,24.2,0.0,-0.158,0.9,0.07,-0.02,1,1
0.5200119018554688,0.9971647793060936,-0.9980004565568735,24.3,0.13,0.957,2.09,-0.082,0.03,-1.046033998361935,24.2,0.0,-0.158,0.9,0.07,-0.02,1,1
0.5250120162963867,0.9971647793060936,-0.8729966417432067,24.3,0.13,0.957,2.09,-0.082,0.03,-0.9808750396208131,24.2,0.0,-0.13,1.01,0.008,0.0,1,1
0.5300121307373047,0.9971647793060936,-0.7779937424847994,24.3,0.13,0.957,2.09,-0.082,0.03,-1.002982543479408,24.2,0.0,-0.156,1.06,0.004,0.01,1,1
0.5350122451782227,1.029162482259323,-0.7279922165593256,24.3,0.12,0.93,1.96,-0.053,-0.05,-1.0169451774953626,24.2,0.0,-0.176,1.03,0.029,-0.09,1,1
0.5400123596191406,1.029162482259323,-0.8129948106326345,24.3,0.12,0.93,1.96,-0.053,-0.05,-1.0320713643459802,24.2,0.0,-0.169,0.96,0.051,-0.03,1,1
0.5450124740600586,1.0088003076527225,-0.9930003039643331,24.3,0.13,0.953,2.14,-0.068,0.0,-1.0320713643459802,24.2,0.0,-0.169,0.96,0.051,-0.03,1,1
0.5500125885009766,0.9820385924554761,-1.0630024402600036,24.3,0.14,0.977,2.25,-0.08,0.04,-0.9762208282821616,24.2,0.0,-0.106,0.96,0.062,0.04,1,1
0.5550127029418945,0.9820385924554761,-1.0530021350748875,24.3,0.14,0.977,2.25,-0.08,0.04,-0.9651670763528643,24.1,0.0,-0.11,1.02,0.037,0.03,1,1
0.5600128173828125,0.9820385924554761,-0.902997557298484,24.3,0.14,0.977,2.25,-0.08,0.04,-0.9954194500540993,24.1,0.0,-0.14,1.08,0.038,0.0,1,1
0.5650129318237305,1.0012372142274137,-0.902997557298484,24.3,0.14,0.971,2.27,-0.068,0.02,-0.9954194500540993,24.1,0.0,-0.14,1.08,0.038,0.0,1,1
0.5700130462646484,1.0210176124166828,-0.7929942002624378,24.3,0.13,0.938,2.07,-0.049,-0.01,-0.9954194500540993,24.1,0.0,-0.14,1.08,0.038,0.0,1,1
0.5750131607055664,1.0099638604873853,-0.682990843226392,24.3,0.11,0.931,1.93,-0.059,0.04,-0.9954194500540993,24.1,0.0,-0.14,1.08,0.038,0.0,1,1
0.5800132751464844,1.0099638604873853,-0.8729966417432067,24.3,0.11,0.931,1.93,-0.059,0.04,-1.079195254149827,24.2,0.0,-0.153,0.92,0.119,-0.04,1,1
0.5850133895874023,0.9965830028887621,-0.9279983202612206,24.3,0.11,0.938,1.93,-0.071,0.0,-1.0245082709206714,24.2,0.0,-0.111,0.91,0.102,0.07,1,1
0.5900135040283203,0.9768026046994931,-0.932998472853761,24.3,0.14,0.983,2.27,-0.07,-0.05,-0.9884381330461219,24.2,0.0,-0.1,1.0,0.094,0.01,1,1
0.5950136184692383,0.9768026046994931,-0.8379955735953537,24.3,0.14,0.983,2.27,-0.07,-0.05,-0.9884381330461219,24.2,0.0,-0.1,1.0,0.094,0.01,1,1
0.6000137329101562,1.0181087303300256,-0.7529929795220625,24.3,0.11,0.93,1.91,-0.057,-0.03,-1.002982543479408,24.2,0.0,-0.155,1.08,0.104,-0.04,1,1
0.6050138473510742,1.0181087303300256,-0.8129948106326345,24.3,0.11,0.93,1.91,-0.057,-0.03,-1.018690506747357,24.2,0.0,-0.155,0.97,0.128,-0.08,1,1
0.6100139617919922,1.0006554378100823,-0.7429926743369641,24.3,0.11,0.928,1.94,-0.034,0.1,-1.018690506747357,24.2,0.0,-0.155,0.97,0.128,-0.08,1,1
0.6150140762329102,1.0006554378100823,-1.0580022876674455,24.3,0.11,0.928,1.94,-0.034,0.1,-1.018690506747357,24.2,0.0,-0.155,0.97,0.128,-0.08,1,1
0.6200141906738281,0.9936741208021049,-1.2180071706289652,24.3,0.13,0.961,2.15,-0.051,0.01,-1.018690506747357,24.2,0.0,-0.155,0.97,0.128,-0.08,1,1
0.6250143051147461,0.9936741208021049,-1.0530021350748875,24.3,0.13,0.961,2.15,-0.051,0.01,-0.9453866781635951,24.2,0.0,-0.095,1.02,0.105,0.03,1,1
0.6300144195556641,0.9936741208021049,-0.9129978624835823,24.3,0.13,0.961,2.15,-0.051,0.01,-0.9616764178488756,24.2,0.0,-0.123,1.07,0.098,0.0,1,1
0.635014533996582,0.9936741208021049,-0.7079916061891289,24.3,0.13,0.961,2.15,-0.051,0.01,-0.9616764178488756,24.2,0.0,-0.123,1.07,0.098,0.0,1,1
0.6400146484375,1.0285807058419916,-0.712991758781687,24.3,0.11,0.911,1.83,-0.005,-0.06,-1.043706892692609,24.2,0.0,-0.182,1.03,0.118,-0.06,1,1
0.645014762878418,1.0285807058419916,-0.767993437299701,24.3,0.11,0.911,1.83,-0.005,-0.06,-1.0181087303300256,24.2,0.0,-0.161,0.92,0.117,0.02,1,1
0.6500148773193359,1.0018189906447452,-1.0230012195196103,24.3,0.13,0.951,2.14,-0.013,0.0,-0.9925105679674421,24.3,0.0,-0.127,0.92,0.123,-0.01,1,1
0.6550149917602539,1.0018189906447452,-1.043001829889807,24.3,0.13,0.951,2.14,-0.013,0.0,-0.9320058205649719,24.2,0.0,-0.093,0.95,0.089,0.09,1,1
0.6600151062011719,1.0018189906447452,-1.1080038135929193,24.3,0.13,0.951,2.14,-0.013,0.0,-0.9320058205649719,24.2,0.0,-0.093,0.95,0.089,0.09,1,1
0.6650152206420898,1.0018189906447452,-0.8829969469282873,24.3,0.13,0.951,2.14,-0.013,0.0,-0.9320058205649719,24.2,0.0,-0.093,0.95,0.089,0.09,1,1
0.6700153350830078,1.0024007670620765,-0.9679995410015962,24.3,0.14,0.97,2.27,-0.002,-0.02,-0.9320058205649719,24.2,0.0,-0.093,0.95,0.089,0.09,1,1
0.6750154495239258,1.0024007670620765,-0.9529990832239577,24.3,0.14,0.97,2.27,-0.002,-0.02,-0.9320058205649719,24.2,0.0,-0.093,0.95,0.089,0.09,1,1
0.6800155639648438,0.9878563566287905,-1.123004271370558,24.3,0.16,0.996,2.5,-0.003,0.14,-0.9320058205649719,24.2,0.0,-0.093,0.95,0.089,0.09,1,1
0.6850156784057617,0.9878563566287905,-1.2030067128513267,24.3,0.16,0.996,2.5,-0.003,0.14,-0.962258194266207,24.2,0.0,-0.131,0.92,0.066,-0.01,1,1
0.6900157928466797,0.9814568160381446,-1.2530082387767827,24.3,0.18,1.026,2.67,-0.019,0.01,-0.9768026046994931,24.2,0.0,-0.122,1.0,0.048,0.06,1,1
0.6950159072875977,0.9837839217074704,-1.0680025928525438,24.3,0.15,1.001,2.35,-0.025,-0.08,-0.9709848405261786,24.2,0.0,-0.131,1.02,0.0,0.09,1,1
0.7000160217285156,0.9930923443847735,-1.01800106692707,24.3,0.15,0.999,2.4,-0.014,0.0,-1.0035643198967394,24.1,0.0,-0.152,1.07,-0.006,0.01,1,1
0.7050161361694336,0.9930923443847735,-0.8279952684102732,24.3,0.15,0.999,2.4,-0.014,0.0,-1.0035643198967394,24.1,0.0,-0.152,1.07,-0.006,0.01,1,1
0.7100162506103516,0.9930923443847735,-0.9779998461866769,24.3,0.15,0.999,2.4,-0.014,0.0,-1.0035643198967394,24.1,0.0,-0.152,1.07,-0.006,0.01,1,1
0.7150163650512695,0.9930923443847735,-0.9579992358164979,24.3,0.15,0.999,2.4,-0.014,0.0,-1.0035643198967394,24.1,0.0,-0.152,1.07,-0.006,0.01,1,1
0.7200164794921875,0.9930923443847735,-1.1080038135929193,24.3,0.15,0.999,2.4,-0.014,0.0,-0.9960012264714307,24.2,0.0,-0.122,0.96,0.035,-0.02,1,1
0.7250165939331055,0.9930923443847735,-1.1180041187780176,24.3,0.15,0.999,2.4,-0.014,0.0,-0.9960012264714307,24.2,0.0,-0.122,0.96,0.035,-0.02,1,1
0.7300167083740234,0.9930923443847735,-1.0530021350748875,24.3,0.15,0.999,2.4,-0.014,0.0,-0.9907652387154477,24.2,0.0,-0.134,1.05,0.003,-0.01,1,1
0.7350168228149414,0.9930923443847735,-0.8729966417432067,24.3,0.15,0.999,2.4,-0.014,0.0,-0.9907652387154477,24.2,0.0,-0.134,1.05,0.003,-0.01,1,1
0.7400169372558594,1.0111274133220483,-0.8879970995208453,24.4,0.15,0.985,2.36,-0.06,0.06,-0.9907652387154477,24.2,0.0,-0.134,1.05,0.003,-0.01,1,1
0.7450170516967773,0.9884381330461219,-1.0630024402600036,24.3,0.14,0.98,2.24,-0.066,0.01,-1.0733774899765127,24.2,0.0,-0.153,0.93,0.085,-0.01,1,1
