timestamp (epoch),loop time (s),des current,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1682011472.8256564,1682011472,12.0,11.57793248131305,14.385819020355834,24.9,-3.04,3.395,-18.39,1.5,4.35,1037.3479272445957,11.54128056702117,23.1,10.06,10.352,14.73,-1.09,-0.26,718.0437766610175
1682011472.8299768,1682011472,12.0,11.57793248131305,16.255876089968577,24.9,-3.04,3.395,-18.39,1.5,4.35,1037.3479272445957,11.54128056702117,23.1,10.06,10.352,14.73,-1.09,-0.26,718.0437766610175
1682011472.8344262,1682011472,12.0,11.889764641002705,17.710920494399858,24.8,-3.01,2.46,-18.52,1.587,-1.47,1201.9881750058137,12.284209051953422,23.0,10.74,11.385,14.39,-1.004,0.64,647.6895935065298
1682011472.8399143,1682011472,12.0,11.889764641002705,17.29090767662589,24.8,-3.01,2.46,-18.52,1.587,-1.47,1201.9881750058137,12.238248714984238,22.9,11.0,11.092,15.0,-1.123,0.29,2842.874143678182
1682011472.8443372,1682011472,12.0,12.137601394785898,16.130872275154875,24.8,-2.81,0.993,-24.32,2.125,-9.64,1290.4963390847947,11.992739066870369,23.1,10.46,10.739,14.76,-1.118,-0.1,2125.821715794551
1682011472.8492217,1682011472,12.0,12.137601394785898,18.19593529587694,24.8,-2.81,0.993,-24.32,2.125,-9.64,1290.4963390847947,11.871147795648097,23.1,9.86,10.686,14.07,-1.009,-0.27,2824.0713903850037
1682011472.8541927,1682011472,12.0,11.812388377497621,12.490761187780386,24.7,-2.65,1.245,-25.83,2.471,-6.0,1193.6480068733415,11.871147795648097,23.1,9.86,10.686,14.07,-1.009,-0.27,2824.0713903850037
1682011472.8613563,1682011472,12.0,11.938052083641214,16.24087563219092,24.9,-3.2,2.311,-20.31,1.75,-0.64,2309.479249417678,11.676252695842065,23.3,8.88,10.676,12.9,-0.873,-0.58,1149.1600391200966
1682011472.8668454,1682011472,12.0,11.846131409702846,13.065778735923333,24.8,-3.07,2.733,-19.38,1.735,0.76,2248.349534198031,11.941542742145202,23.0,9.68,11.099,13.42,-0.855,0.24,1937.5806765783593
1682011472.8713021,1682011472,12.0,11.846131409702846,19.730982141789006,24.8,-3.07,2.733,-19.38,1.735,0.76,2248.349534198031,11.941542742145202,23.0,9.68,11.099,13.42,-0.855,0.24,1937.5806765783593
1682011472.8763337,1682011472,12.0,12.088732175730058,18.265937432172628,24.8,-2.92,1.172,-23.4,2.176,-6.35,2013.2546245619726,12.056734472776828,22.9,11.23,10.895,15.51,-1.134,0.72,1135.9872770712943
1682011472.8814938,1682011472,12.0,12.088732175730058,15.730860067751085,24.8,-2.92,1.172,-23.4,2.176,-6.35,2013.2546245619726,11.716977045055264,23.1,10.44,10.441,15.1,-1.137,-0.17,2220.621015226762
1682011472.8857706,1682011472,12.0,11.689051777023357,11.025716478164007,24.8,-2.76,2.043,-27.48,2.656,0.27,1112.4648096157603,11.716977045055264,23.1,10.44,10.441,15.1,-1.137,-0.17,2220.621015226762
1682011472.8915293,1682011472,12.0,11.934561425137225,15.060839620349748,24.8,-3.23,3.02,-18.78,1.518,2.54,2038.490744571541,11.716977045055264,23.1,10.44,10.441,15.1,-1.137,-0.17,2220.621015226762
1682011472.896288,1682011472,12.0,11.934561425137225,15.820862814416953,24.8,-3.23,3.02,-18.78,1.518,2.54,2038.490744571541,12.149236923132527,23.0,10.07,11.311,13.66,-0.88,0.49,811.7497893053358
1682011472.9013608,1682011472,12.0,12.057316249194159,18.48094399365216,24.8,-3.15,2.14,-20.48,2.025,-1.32,1370.5533963863534,12.209159894117667,22.8,10.62,11.17,14.45,-1.04,0.26,2481.4133924764888
1682011472.90627,1682011472,12.0,12.071860659627445,16.80589287514877,24.8,-2.84,1.051,-25.67,2.46,-7.19,2407.200411339642,11.961323140334471,22.9,10.82,10.748,15.21,-1.142,0.27,2394.493389308774
1682011472.9106405,1682011472,12.0,11.955505376161158,16.630887534409613,24.7,-2.99,1.122,-25.25,2.662,-7.47,2475.441774263427,11.961323140334471,22.9,10.82,10.748,15.21,-1.142,0.27,2394.493389308774
1682011472.9148653,1682011472,12.0,11.684397565684705,11.445729295937994,24.7,-2.85,2.056,-26.07,2.609,-1.36,2363.8778433022194,11.961323140334471,22.9,10.82,10.748,15.21,-1.142,0.27,2394.493389308774
1682011472.9192262,1682011472,12.0,11.684397565684705,13.98580681295206,24.7,-2.85,2.056,-26.07,2.609,-1.36,2363.8778433022194,11.961323140334471,22.9,10.82,10.748,15.21,-1.142,0.27,2394.493389308774
1682011472.9239655,1682011472,12.0,11.684397565684705,15.785861746269116,24.7,-2.85,2.056,-26.07,2.609,-1.36,2363.8778433022194,12.164944886400477,22.9,9.63,11.381,13.04,-0.814,0.27,671.7946702059099
1682011472.9315078,1682011472,12.0,11.957832481830483,17.85092476699118,24.8,-3.09,2.582,-19.29,1.697,-0.41,882.1525742656146,12.164944886400477,22.9,9.63,11.381,13.04,-0.814,0.27,671.7946702059099
1682011472.9390676,1682011472,12.0,12.06138868411548,16.750891196630757,24.8,-2.86,1.049,-25.44,2.468,-8.02,1110.4335309570283,12.164944886400477,22.9,9.63,11.381,13.04,-0.814,0.27,671.7946702059099
1682011472.9460993,1682011472,12.0,12.06138868411548,13.095779651478612,24.8,-2.86,1.049,-25.44,2.468,-8.02,1110.4335309570283,11.696614870448665,23.1,10.07,10.484,14.56,-1.078,-0.23,565.2497757579306
1682011472.953474,1682011472,12.0,12.06138868411548,14.950836263313699,24.8,-2.86,1.049,-25.44,2.468,-8.02,1110.4335309570283,11.696614870448665,23.1,10.07,10.484,14.56,-1.078,-0.23,565.2497757579306
1682011472.9619708,1682011472,12.0,12.06138868411548,16.57088570329904,24.8,-2.86,1.049,-25.44,2.468,-8.02,1110.4335309570283,11.696614870448665,23.1,10.07,10.484,14.56,-1.078,-0.23,565.2497757579306
1682011472.9698634,1682011472,12.0,12.099204151242024,16.90089577440716,24.7,-2.96,1.124,-24.66,2.394,-8.35,392.7813280730878,12.093968163486041,22.9,10.71,11.035,14.71,-1.089,0.23,538.2616621814744
1682011472.9777184,1682011472,12.0,11.7268672441499,13.090779498886091,24.9,-2.9,1.952,-25.28,2.504,-2.14,1405.5967247622923,11.712904610133945,23.1,10.18,10.578,14.6,-1.065,-0.16,1391.5557063761398
1682011472.9859247,1682011472,12.0,11.7268672441499,15.790861898861658,24.9,-2.9,1.952,-25.28,2.504,-2.14,1405.5967247622923,11.97237689226377,23.1,8.97,10.888,12.76,-0.844,-0.44,1501.6683100696619
1682011472.9944723,1682011472,12.0,12.227776739472272,18.59094735068819,24.8,-3.11,1.896,-21.82,1.984,-2.4,740.8099390370718,12.269664641520137,22.9,10.21,11.303,13.83,-0.935,0.35,1622.7636453374475
1682011473.0009472,1682011472,12.0,12.227776739472272,17.175904166997285,24.8,-3.11,1.896,-21.82,1.984,-2.4,740.8099390370718,11.919435238286608,23.0,10.88,10.84,15.15,-1.136,0.26,1269.0697796031493
1682011473.0083356,1682011473,12.0,12.227776739472272,10.850711137424849,24.8,-3.11,1.896,-21.82,1.984,-2.4,740.8099390370718,11.588404456825016,23.1,9.81,10.412,14.32,-1.032,-0.34,1911.7877268281543
1682011473.0163102,1682011473,12.0,12.015428347146296,15.885864798120048,24.8,-3.12,2.657,-17.91,1.458,-0.57,526.723305826243,11.588404456825016,23.1,9.81,10.412,14.32,-1.032,-0.34,1911.7877268281543
1682011473.0237708,1682011473,12.0,12.015428347146296,18.875956048463394,24.8,-3.12,2.657,-17.91,1.458,-0.57,526.723305826243,11.588404456825016,23.1,9.81,10.412,14.32,-1.032,-0.34,1911.7877268281543
1682011473.030313,1682011473,12.0,12.038117627422222,17.155903556627088,24.8,-2.91,1.034,-25.53,2.559,-8.02,862.0567331472492,11.992157290453038,23.0,10.86,10.827,15.12,-1.146,0.18,554.5862363497436
1682011473.0350592,1682011473,12.0,12.038117627422222,13.390788654438914,24.8,-2.91,1.034,-25.53,2.559,-8.02,862.0567331472492,11.667526049582092,23.0,9.98,10.498,14.43,-1.044,-0.25,1799.2261178670674
1682011473.0396898,1682011473,12.0,12.038117627422222,11.64573539963989,24.8,-2.91,1.034,-25.53,2.559,-8.02,862.0567331472492,11.667526049582092,23.0,9.98,10.498,14.43,-1.044,-0.25,1799.2261178670674
1682011473.0454524,1682011473,12.0,12.056734472776828,15.93586632404554,24.8,-3.26,2.864,-17.82,1.416,0.87,956.3630619381913,12.128874748525927,23.1,8.99,11.352,12.28,-0.747,-0.16,1220.952044190498
1682011473.0504556,1682011473,12.0,12.056734472776828,17.565916069215977,24.8,-3.26,2.864,-17.82,1.416,0.87,956.3630619381913,12.128874748525927,23.1,8.99,11.352,12.28,-0.747,-0.16,1220.952044190498
1682011473.0552318,1682011473,12.0,12.056734472776828,18.34593987365338,24.8,-3.26,2.864,-17.82,1.416,0.87,956.3630619381913,12.128874748525927,23.1,8.99,11.352,12.28,-0.747,-0.16,1220.952044190498
1682011473.060683,1682011473,12.0,12.056734472776828,16.90589592699972,24.8,-3.26,2.864,-17.82,1.416,0.87,956.3630619381913,12.050916708603514,23.0,10.81,10.74,15.18,-1.162,0.09,801.4652610687621
1682011473.0657036,1682011473,12.0,12.075933094548766,14.660827412945956,24.8,-2.93,1.07,-26.37,2.498,-8.04,592.856877615449,11.762355605607118,23.0,10.04,10.522,14.46,-1.062,-0.24,2122.204807761017
1682011473.0701566,1682011473,12.0,11.73093967907122,11.98074562334055,24.9,-2.89,2.296,-25.16,2.351,-0.03,2356.245916085008,11.762355605607118,23.0,10.04,10.522,14.46,-1.062,-0.24,2122.204807761017
1682011473.074494,1682011473,12.0,11.73093967907122,16.515884024781027,24.9,-2.89,2.296,-25.16,2.351,-0.03,2356.245916085008,11.762355605607118,23.0,10.04,10.522,14.46,-1.062,-0.24,2122.204807761017
1682011473.0791538,1682011473,12.0,11.931070766633237,15.480852438123716,24.9,-3.03,2.394,-19.57,1.813,-1.38,1337.392106493475,11.762355605607118,23.0,10.04,10.522,14.46,-1.062,-0.24,2122.204807761017
1682011473.0842812,1682011473,12.0,11.931070766633237,18.405941704763933,24.9,-3.03,2.394,-19.57,1.813,-1.38,1337.392106493475,11.762355605607118,23.0,10.04,10.522,14.46,-1.062,-0.24,2122.204807761017
1682011473.0900145,1682011473,12.0,11.965395575255792,17.085901420331435,24.8,-2.92,1.087,-25.89,2.783,-7.06,863.3495015117437,11.762355605607118,23.0,10.04,10.522,14.46,-1.062,-0.24,2122.204807761017
1682011473.0941045,1682011473,12.0,11.965395575255792,14.595825429242842,24.8,-2.92,1.087,-25.89,2.783,-7.06,863.3495015117437,11.762355605607118,23.0,10.04,10.522,14.46,-1.062,-0.24,2122.204807761017
1682011473.0986981,1682011473,12.0,11.965395575255792,10.820710221869572,24.8,-2.92,1.087,-25.89,2.783,-7.06,863.3495015117437,11.762355605607118,23.0,10.04,10.522,14.46,-1.062,-0.24,2122.204807761017
1682011473.103291,1682011473,12.0,11.920017014703939,14.495822377391896,24.9,-3.2,3.222,-18.32,1.555,3.32,1166.2275494481173,11.961904916751802,23.2,8.51,11.139,11.9,-0.747,-0.58,312.1558023228938
1682011473.1083117,1682011473,12.0,11.920017014703939,15.465851980346077,24.9,-3.2,3.222,-18.32,1.555,3.32,1166.2275494481173,11.961904916751802,23.2,8.51,11.139,11.9,-0.747,-0.58,312.1558023228938
1682011473.113025,1682011473,12.0,11.920017014703939,18.845955132908117,24.9,-3.2,3.222,-18.32,1.555,3.32,1166.2275494481173,12.41627229868766,22.9,10.64,11.407,14.19,-1.02,0.42,1276.2245887240808
1682011473.1179266,1682011473,12.0,11.920017014703939,16.515884024781027,24.9,-3.2,3.222,-18.32,1.555,3.32,1166.2275494481173,12.41627229868766,22.9,10.64,11.407,14.19,-1.02,0.42,1276.2245887240808
1682011473.123046,1682011473,12.0,12.184725284589746,18.33593956846828,24.9,-2.98,1.052,-24.86,2.285,-9.21,640.0626455934663,12.41627229868766,22.9,10.64,11.407,14.19,-1.02,0.42,1276.2245887240808
1682011473.128911,1682011473,12.0,12.184725284589746,12.710767901852476,24.9,-2.98,1.052,-24.86,2.285,-9.21,640.0626455934663,11.734430337575208,23.0,10.16,10.517,14.63,-1.051,-0.03,814.3917945331851
1682011473.1331975,1682011473,12.0,12.184725284589746,14.975837026276437,24.9,-2.98,1.052,-24.86,2.285,-9.21,640.0626455934663,11.734430337575208,23.0,10.16,10.517,14.63,-1.051,-0.03,814.3917945331851
1682011473.1380994,1682011473,12.0,12.184725284589746,15.910865561082801,24.9,-2.98,1.052,-24.86,2.285,-9.21,640.0626455934663,11.734430337575208,23.0,10.16,10.517,14.63,-1.051,-0.03,814.3917945331851
1682011473.1430342,1682011473,12.0,11.849040291789503,16.355879141819507,24.9,-3.03,2.579,-20.45,1.963,-0.14,581.6497014654497,12.08175085872208,23.0,10.39,11.119,14.27,-0.98,0.34,804.102442934647
1682011473.148686,1682011473,12.0,11.849040291789503,18.25593712698751,24.9,-3.03,2.579,-20.45,1.963,-0.14,581.6497014654497,12.159127122227162,22.9,10.32,11.106,14.12,-1.014,0.18,2554.8079112947535
1682011473.1535351,1682011473,12.0,11.849040291789503,17.13590294625689,24.9,-3.03,2.579,-20.45,1.963,-0.14,581.6497014654497,11.853112726710822,22.9,10.7,10.652,15.14,-1.122,0.15,2048.605493740486
1682011473.1599078,1682011473,12.0,11.772827581119083,12.095749132969154,24.9,-3.11,2.961,-22.02,2.069,2.96,2858.5630320017426,11.607603078596954,23.1,9.91,10.421,14.45,-1.04,-0.24,2447.2612859641863
1682011473.164237,1682011473,12.0,11.772827581119083,14.24581474776451,24.9,-3.11,2.961,-22.02,2.069,2.96,2858.5630320017426,11.607603078596954,23.1,9.91,10.421,14.45,-1.04,-0.24,2447.2612859641863
1682011473.169124,1682011473,12.0,12.039281180256884,15.595855947752302,24.9,-3.17,2.765,-17.91,1.429,0.35,1908.261099368006,12.202178577109688,23.0,9.84,11.426,13.23,-0.828,0.32,1128.7221051691656
1682011473.1740184,1682011473,12.0,12.039281180256884,18.295938347727887,24.9,-3.17,2.765,-17.91,1.429,0.35,1908.261099368006,12.362748868293167,22.9,10.56,11.393,14.13,-0.994,0.46,2491.980345505455
1682011473.179032,1682011473,12.0,12.039281180256884,17.265906913663134,24.9,-3.17,2.765,-17.91,1.429,0.35,1908.261099368006,12.362748868293167,22.9,10.56,11.393,14.13,-0.994,0.46,2491.980345505455
1682011473.1840496,1682011473,12.0,12.135856065533904,17.69091988402966,24.9,-2.89,0.997,-25.46,2.409,-8.44,848.3154115476412,12.362748868293167,22.9,10.56,11.393,14.13,-0.994,0.46,2491.980345505455
1682011473.1898417,1682011473,12.0,12.135856065533904,12.830771564073604,24.9,-2.89,0.997,-25.46,2.409,-8.44,848.3154115476412,11.700687305369986,23.0,10.07,10.459,14.57,-1.057,-0.15,795.7362838094261
1682011473.194874,1682011473,12.0,12.135856065533904,14.565824513687547,24.9,-2.89,0.997,-25.46,2.409,-8.44,848.3154115476412,11.754210735764477,23.2,8.94,10.693,12.92,-0.873,-0.58,1934.803701026643
1682011473.2007437,1682011473,12.0,11.890346417420036,15.575855337382121,24.8,-3.05,2.497,-20.19,1.939,-0.48,575.3412189378478,12.039862956674217,22.9,9.56,11.213,13.12,-0.827,0.18,2366.0612546797774
1682011473.2061186,1682011473,12.0,12.226031410220278,17.875925529953918,24.7,-3.14,1.443,-23.07,2.255,-4.39,2258.2214394932425,12.039862956674217,22.9,9.56,11.213,13.12,-0.827,0.18,2366.0612546797774
1682011473.2113156,1682011473,12.0,11.9729586686811,17.580916526993633,24.7,-2.81,1.056,-24.93,2.706,-7.56,2287.221189464557,12.039862956674217,22.9,9.56,11.213,13.12,-0.827,0.18,2366.0612546797774
1682011473.2173245,1682011473,12.0,11.754210735764477,16.305877615894033,24.8,-2.74,1.634,-27.5,2.913,-2.54,2160.0391301200443,11.770500475449758,22.9,10.52,10.534,15.05,-1.118,0.0,754.7631436505247
1682011473.2223806,1682011473,12.0,11.754210735764477,11.060717546311842,24.8,-2.74,1.634,-27.5,2.913,-2.54,2160.0391301200443,11.598876432336983,23.2,9.42,10.482,13.77,-0.963,-0.43,1692.9120581708855
1682011473.2280838,1682011473,12.0,11.994484396122363,15.285846487014378,24.9,-3.06,2.682,-17.88,1.478,-0.57,3737.6310461065095,12.042771838760874,23.1,8.64,11.226,11.95,-0.738,-0.4,2336.6353376695233
1682011473.233133,1682011473,12.0,11.994484396122363,16.700889670705283,24.9,-3.06,2.682,-17.88,1.478,-0.57,3737.6310461065095,12.365657750379825,22.9,10.31,11.509,13.71,-0.897,0.5,2236.1527880076355
1682011473.2378569,1682011473,12.0,12.196942589353705,18.845955132908117,24.9,-3.2,2.081,-20.37,1.891,-1.64,1807.0535178486969,12.365657750379825,22.9,10.31,11.509,13.71,-0.897,0.5,2236.1527880076355
1682011473.2429183,1682011473,12.0,12.196942589353705,16.97589806329539,24.9,-3.2,2.081,-20.37,1.891,-1.64,1807.0535178486969,12.163199557148483,22.9,11.06,10.86,15.31,-1.188,0.18,1255.0100013615277
1682011473.2472897,1682011473,12.0,12.106767244667331,17.330908897366246,24.8,-2.94,1.042,-26.08,2.462,-8.34,1219.399713790485,12.163199557148483,22.9,11.06,10.86,15.31,-1.188,0.18,1255.0100013615277
1682011473.2519116,1682011473,12.0,12.106767244667331,11.290724565569015,24.8,-2.94,1.042,-26.08,2.462,-8.34,1219.399713790485,12.163199557148483,22.9,11.06,10.86,15.31,-1.188,0.18,1255.0100013615277
1682011473.2579722,1682011473,12.0,12.057316249194159,14.975837026276437,24.8,-3.12,2.33,-19.32,1.687,-1.31,4047.059040753846,11.87231134848276,23.4,8.67,10.923,12.32,-0.8,-0.75,825.0941638750436
1682011473.2624419,1682011473,12.0,12.057316249194159,14.710828938871428,24.8,-3.12,2.33,-19.32,1.687,-1.31,4047.059040753846,11.87231134848276,23.4,8.67,10.923,12.32,-0.8,-0.75,825.0941638750436
1682011473.2686377,1682011473,12.0,12.156218240140506,18.005929497360142,24.8,-3.0,1.143,-24.07,2.345,-6.37,3789.1553797186593,12.23068562155893,22.9,10.24,11.204,13.93,-1.004,0.11,1134.7626169674409
1682011473.2735016,1682011473,12.0,12.156218240140506,17.575916374401075,24.8,-3.0,1.143,-24.07,2.345,-6.37,3789.1553797186593,12.034045192500901,22.9,10.83,10.903,14.99,-1.104,0.26,2203.2582778422147
1682011473.2782922,1682011473,12.0,11.937470307223883,15.175843129978334,24.9,-2.83,1.081,-25.56,2.765,-7.02,1796.0176289357328,12.034045192500901,22.9,10.83,10.903,14.99,-1.104,0.26,2203.2582778422147
1682011473.2832327,1682011473,12.0,11.937470307223883,11.375727159642324,24.9,-2.83,1.081,-25.56,2.765,-7.02,1796.0176289357328,12.034045192500901,22.9,10.83,10.903,14.99,-1.104,0.26,2203.2582778422147
