timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1680726847.1298501,1680726846,-4.0,0.0034906585039886587,0.06936211676382698,22.6,0.0,-0.005,0.0,-0.003,0.0,1.3218565299669238,-0.010471975511965976,22.9,0.0,-0.008,0.0,-0.004,0.0,-4.291835917309062
1680726847.5395226,1680726847,-4.0,-0.0005817764173314432,0.0393612012085498,22.6,0.0,-0.004,0.0,-0.002,0.0,-0.23984147378798323,0.0005817764173314432,23.0,0.0,-0.009,0.0,-0.009,0.0,0.4746444571715505
1680726847.9488132,1680726847,-4.0,0.0017453292519943294,0.10436318491167997,22.7,0.0,-0.001,0.0,-0.007,0.0,1.4658473093625999,-0.006399540590645875,22.9,0.0,-0.009,0.0,-0.011,0.0,-4.439566440209784
1680726848.35943,1680726847,-4.0,-0.0017453292519943294,-0.035641087679643135,22.7,0.0,-0.004,0.0,-0.001,0.0,-0.6477120388388625,0.01105375192929742,22.9,0.0,-0.004,0.0,-0.008,0.0,9.616842134839223
1680726848.7692075,1680726848,-4.0,-0.002908882086657216,-0.015640477309464274,22.7,0.0,-0.004,0.0,-0.002,0.0,-0.007109447286391303,0.0,22.9,0.0,-0.007,0.0,-0.007,0.0,0.0
1680726849.1791756,1680726848,-4.0,-0.007563093425308761,-0.015640477309464274,22.7,0.0,-0.003,0.0,0.0,0.0,-0.018399263729388347,-0.010471975511965976,22.9,0.0,-0.007,0.0,-0.006,0.0,-8.464569045623616
1680726849.5898042,1680726849,-3.5789473684210527,-0.0040724349213201025,-0.005640172124383724,22.6,0.0,-0.002,0.0,-0.004,0.0,-1.4514811420999822,0.0,22.9,0.0,-0.004,0.0,-0.009,0.0,0.0
1680726849.999431,1680726849,-3.5789473684210527,-0.0011635528346628863,0.06936211676382698,22.6,0.0,-0.002,0.0,-0.002,0.0,-0.002859401125550538,0.009890199094634533,22.9,0.0,-0.007,0.0,-0.01,0.0,6.112052692415206
1680726850.40883,1680726849,-3.5789473684210527,0.0,-0.02064062990202231,22.6,0.0,-0.003,0.0,-0.004,0.0,0.0,-0.0069813170079773175,22.9,0.0,-0.004,0.0,-0.009,0.0,-0.03377222177580345
1680726850.8201435,1680726850,-3.5789473684210527,-0.0005817764173314432,0.06936211676382698,22.7,0.0,0.0,0.0,-0.008,0.0,-0.5182980361764956,0.0069813170079773175,22.9,0.0,-0.004,0.0,-0.009,0.0,0.03376638009083081
1680726851.230235,1680726850,-3.5789473684210527,-0.006399540590645875,0.05936181157874642,22.6,0.0,-0.005,0.0,-0.001,0.0,-5.534354370620279,-0.015707963267948967,22.9,0.0,-0.007,0.0,-0.005,0.0,-0.07542682409781933
1680726851.6385286,1680726851,-3.5789473684210527,0.0,0.009360285653254863,22.7,0.0,-0.009,0.0,-0.001,0.0,0.0,-0.01105375192929742,22.9,0.0,-0.004,0.0,0.002,0.0,-8.10113505714833
1680726852.048129,1680726851,-3.5789473684210527,0.0034906585039886587,0.009360285653254863,22.6,0.0,-0.004,0.0,-0.003,0.0,0.6675276034246865,0.005817764173314432,22.9,0.0,-0.011,0.0,-0.008,0.0,0.027621284700756612
