timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1680726786.8661187,1680726786,-4.0,-0.0017453292519943294,-0.019020580462019154,22.7,0.0,-0.003,0.0,-0.004,0.0,-0.005546562144235882,-0.008726646259971648,22.9,0.0,-0.019,0.0,-0.008,0.0,-0.012158771797198643
1680726787.2758427,1680726786,-4.0,0.002908882086657216,0.050981555833633514,22.7,0.0,-0.005,0.0,0.001,0.0,0.007104893212670817,-0.00930842267730309,22.9,0.0,-0.008,0.0,-0.006,0.0,-0.0446934885481022
1680726787.6860933,1680726787,-4.0,-0.0011635528346628863,0.000980029908141944,22.7,0.0,-0.003,0.0,-0.005,0.0,-0.17808043454252445,0.00930842267730309,23.0,0.0,-0.012,0.0,-0.006,0.0,5.93709769907285
1680726788.0958776,1680726787,-4.0,0.0011635528346628863,0.04598140324107547,22.7,0.0,-0.004,0.0,0.0,0.0,0.6063230598382262,-0.010471975511965976,22.9,0.0,-0.008,0.0,-0.005,0.0,-0.04981140260512095
1680726788.5059967,1680726788,-4.0,-0.006399540590645875,-0.034021038239675505,22.7,0.0,0.0,0.0,-0.002,0.0,-2.183843356725112,0.005817764173314432,22.9,0.0,-0.012,0.0,-0.005,0.0,4.492997890478625
