timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1680548999.3923643,1680548999,-4.0,-0.0011635528346628863,0.028220861232348682,24.3,0.0,-0.002,0.0,-0.002,0.0,-0.5273713322496091,0.0005817764173314432,0.0,0.0,0.006,0.0,0.0,0.0,0.021469207220951816
1680548999.3976963,1680548999,-4.0,-0.0011635528346628863,-0.03178096987822343,24.3,0.0,-0.002,0.0,-0.002,0.0,-0.5273713322496091,-0.0005817764173314432,24.5,0.0,0.006,0.0,0.004,0.0,-0.0011240504439358101
1680548999.4028075,1680548999,-4.0,-0.0011635528346628863,-0.796804316537969,24.3,0.0,-0.002,0.0,-0.002,0.0,-0.5273713322496091,-0.4735660037077947,24.2,1.0,-2.136,-8.43,-0.639,2.22,-80.88775792537947
1680548999.4090364,1680548999,-4.0,-0.8720828495798333,-2.7568641328165455,24.3,0.2,-1.075,-2.53,-0.053,0.23,-2.740004962211502,-1.702859573529134,24.1,1.71,-3.228,-11.4,-2.234,4.08,-369.8954228956208
1680548999.4145155,1680548999,-4.0,-1.724967077387729,-10.247092716452517,24.3,-0.04,-0.581,1.08,-0.059,0.06,-323.05038009268003,-1.702859573529134,24.1,1.71,-3.228,-11.4,-2.234,4.08,-369.8954228956208
1680548999.4209447,1680548999,-4.0,-2.9042278753185644,-14.08720990752892,24.2,0.81,0.792,16.84,0.485,-1.78,-446.03495402270795,-4.826417158181653,23.5,4.16,-4.056,-13.67,-3.017,-4.02,-404.5536639866892
1680548999.4263148,1680548999,-4.0,-2.9042278753185644,-12.202152380138553,24.2,0.81,0.792,16.84,0.485,-1.78,-446.03495402270795,-4.826417158181653,23.5,4.16,-4.056,-13.67,-3.017,-4.02,-404.5536639866892
1680548999.4313,1680548999,-4.0,-2.9042278753185644,-13.52219266457107,24.2,0.81,0.792,16.84,0.485,-1.78,-446.03495402270795,-4.826417158181653,23.5,4.16,-4.056,-13.67,-3.017,-4.02,-404.5536639866892
1680548999.4362981,1680548999,-4.0,-3.7658387493864316,-14.88223416974394,24.2,0.18,0.163,15.18,0.202,-4.63,-313.1892318503065,-4.826417158181653,23.5,4.16,-4.056,-13.67,-3.017,-4.02,-404.5536639866892
1680548999.441462,1680548999,-4.0,-4.271984232464787,-16.567285593432413,24.3,0.13,0.196,15.84,0.286,-6.82,-908.8972585048182,-4.956153299246564,23.7,4.93,-5.808,-13.39,-0.184,0.26,-226.2203437512168
1680548999.4470987,1680548999,-4.0,-4.643157586722248,-18.637348766747035,24.1,1.58,1.011,25.37,1.464,-0.53,-1060.8353000664272,-4.956153299246564,23.7,4.93,-5.808,-13.39,-0.184,0.26,-226.2203437512168
1680548999.4529421,1680548999,-4.0,-4.643157586722248,-17.79732313119908,24.1,1.58,1.011,25.37,1.464,-0.53,-1060.8353000664272,-4.900302763182745,23.7,5.29,-5.391,-15.06,-0.3,0.06,-461.6761266162412
1680548999.4585195,1680548999,-4.0,-4.643157586722248,-17.197304820093375,24.1,1.58,1.011,25.37,1.464,-0.53,-1060.8353000664272,-4.5541457948705375,23.8,4.81,-5.038,-14.72,-0.24,-0.19,-792.2963177240314
1680548999.4643493,1680548999,-4.0,-4.643157586722248,-15.52725385418256,24.1,1.58,1.011,25.37,1.464,-0.53,-1060.8353000664272,-4.2394047530942265,23.9,4.47,-4.802,-14.45,-0.181,-0.09,-740.026315695111
1680548999.4701989,1680548999,-4.0,-4.268493573960798,-15.032238747520363,24.1,1.24,0.803,22.25,1.327,0.09,-183.68825714852431,-4.145156973486532,23.8,4.23,-4.846,-13.73,-0.118,-0.13,-696.5564292677267
1680548999.4750867,1680548999,-4.0,-4.268493573960798,-16.077270639362773,24.1,1.24,0.803,22.25,1.327,0.09,-183.68825714852431,-4.145156973486532,23.8,4.23,-4.846,-13.73,-0.118,-0.13,-696.5564292677267
1680548999.480366,1680548999,-4.0,-4.268493573960798,-15.762261026032293,24.1,1.24,0.803,22.25,1.327,0.09,-183.68825714852431,-4.145156973486532,23.8,4.23,-4.846,-13.73,-0.118,-0.13,-696.5564292677267
1680548999.4853709,1680548999,-4.0,-4.268493573960798,-17.382310466017632,24.1,1.24,0.803,22.25,1.327,0.09,-183.68825714852431,-4.145156973486532,23.8,4.23,-4.846,-13.73,-0.118,-0.13,-696.5564292677267
1680548999.4902668,1680548999,-4.0,-4.268493573960798,-16.622287271950427,24.1,1.24,0.803,22.25,1.327,0.09,-183.68825714852431,-4.145156973486532,23.8,4.23,-4.846,-13.73,-0.118,-0.13,-696.5564292677267
1680548999.4960976,1680548999,-4.0,-4.153301843329173,-16.537284677877118,24.1,1.77,1.074,24.84,1.231,0.0,-160.42482166245736,-4.178318229274425,23.8,4.46,-4.836,-14.34,-0.165,-0.08,-160.4469303589647
1680548999.500471,1680548999,-4.0,-4.153301843329173,-15.997268197882002,24.1,1.77,1.074,24.84,1.231,0.0,-160.42482166245736,-4.178318229274425,23.8,4.46,-4.836,-14.34,-0.165,-0.08,-160.4469303589647
1680548999.506042,1680548999,-4.0,-4.073016697737433,-15.7222598052919,24.0,1.52,0.935,23.19,1.141,0.37,-547.4243031174707,-4.178318229274425,23.8,4.46,-4.836,-14.34,-0.165,-0.08,-160.4469303589647
1680548999.510835,1680548999,-4.0,-4.073016697737433,-15.487252633442186,24.0,1.52,0.935,23.19,1.141,0.37,-547.4243031174707,-4.178318229274425,23.8,4.46,-4.836,-14.34,-0.165,-0.08,-160.4469303589647
1680548999.5161982,1680548999,-4.0,-4.036364783445553,-15.817262704550306,24.2,1.27,0.825,22.04,1.154,0.08,-431.31999074328843,-4.070107815650776,23.8,4.29,-4.875,-13.81,-0.113,-0.01,-203.4255590702381
1680548999.5209372,1680548999,-4.0,-4.036364783445553,-16.112271707510608,24.2,1.27,0.825,22.04,1.154,0.08,-431.31999074328843,-4.070107815650776,23.8,4.29,-4.875,-13.81,-0.113,-0.01,-203.4255590702381
