timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1680728312.5958877,1680728312,-4.0,0.0011635528346628863,-0.0035501083407218914,22.6,0.0,-0.004,0.0,0.0,0.0,1.5400108263294046,-0.0005817764173314432,22.7,0.0,-0.002,0.0,0.011,0.0,-0.0014360108343537468
1680728312.6015747,1680728312,-4.0,0.0,-0.04855148167365542,22.5,0.0,-0.006,0.0,-0.004,0.0,0.0,-0.006399540590645875,22.7,0.0,-0.017,0.0,0.007,0.0,-0.05905590764932137
1680728312.606432,1680728312,-4.0,0.0,-0.6685704031495199,22.5,0.0,-0.006,0.0,-0.004,0.0,0.0,-0.3345214399655798,22.6,1.01,-2.057,-8.25,-0.524,1.91,-68.27330123757439
1680728312.6118598,1680728312,-4.0,-0.9017534468637369,-5.258710483108029,22.6,0.18,-1.065,-2.21,-0.05,-0.02,-92.11466364331123,-1.6766796347492192,22.5,1.86,-3.087,-11.59,-2.072,3.86,-298.9501827387855
1680728312.6168363,1680728312,-4.0,-0.9017534468637369,-10.588873146763529,22.6,0.18,-1.065,-2.21,-0.05,-0.02,-92.11466364331123,-2.811725424962865,22.3,2.75,-3.603,-13.1,-3.152,2.11,-509.2068737833957
1680728312.6218314,1680728312,-4.0,-0.9017534468637369,-12.833941660817311,22.6,0.18,-1.065,-2.21,-0.05,-0.02,-92.11466364331123,-2.811725424962865,22.3,2.75,-3.603,-13.1,-3.152,2.11,-509.2068737833957
1680728312.6277454,1680728312,-4.0,-2.621484536495483,-11.718907632679247,22.7,0.34,0.357,13.37,0.435,-0.92,-198.8120979542745,-3.387102301703662,22.4,3.53,-3.344,-14.5,-3.122,-0.78,-332.01375896713824
1680728312.6323879,1680728312,-4.0,-2.621484536495483,-9.028825537888743,22.7,0.34,0.357,13.37,0.435,-0.92,-198.8120979542745,-3.287036757922654,22.3,3.23,-3.247,-14.16,-2.942,-0.32,-600.2103361733574
1680728312.6362371,1680728312,-4.0,-2.621484536495483,-6.5237490890225125,22.7,0.34,0.357,13.37,0.435,-0.92,-198.8120979542745,-3.287036757922654,22.3,3.23,-3.247,-14.16,-2.942,-0.32,-600.2103361733574
1680728312.6401384,1680728312,-4.0,-3.581415625092364,-6.838758702352994,22.6,-0.25,-0.5,8.65,0.294,-1.83,-265.4124049329011,-3.287036757922654,22.3,3.23,-3.247,-14.16,-2.942,-0.32,-600.2103361733574
