timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1680728297.3881702,1680728297,-4.0,-4.770566622117834,-19.510545414593974,22.5,1.23,0.87,23.89,1.302,-1.57,-348.5620880657664,-5.155120833973918,22.0,5.09,-5.819,-12.97,-0.161,-0.13,-757.9005199768706
1680728297.3951483,1680728297,-4.0,-4.704825886959381,-17.555485750907938,22.4,2.13,1.157,26.81,1.587,-0.22,-684.6194156597724,-4.677482395344803,22.1,5.53,-5.135,-15.33,-0.314,-0.06,-346.0224896949502
1680728297.401773,1680728297,-4.0,-4.704825886959381,-14.70039862056339,22.4,2.13,1.157,26.81,1.587,-0.22,-684.6194156597724,-4.216133696400969,22.2,4.8,-4.77,-14.53,-0.196,-0.22,-619.9819944378
1680728297.4082744,1680728297,-4.0,-4.203334615219677,-16.08044073610646,22.6,0.99,0.599,20.94,1.2,0.27,-325.0380381628752,-4.177154676439762,22.1,4.43,-4.88,-13.41,-0.117,-0.12,-627.5388290415128
1680728297.414869,1680728297,-4.0,-4.203334615219677,-15.560424866481542,22.6,0.99,0.599,20.94,1.2,0.27,-325.0380381628752,-4.244640740850209,22.2,4.77,-5.023,-13.89,-0.141,0.05,-652.5423757618662
1680728297.4222338,1680728297,-4.0,-4.223696789826278,-16.71546011535998,22.5,1.08,0.694,21.6,1.123,0.02,-307.6616998724495,-4.244640740850209,22.2,4.77,-5.023,-13.89,-0.141,0.05,-652.5423757618662
1680728297.4290905,1680728297,-4.0,-4.228351001164929,-16.71546011535998,22.6,1.35,0.852,22.78,1.222,-0.24,-591.4620482771408,-4.242313635180883,22.2,4.85,-4.935,-14.26,-0.184,0.0,-303.67016041119075
1680728297.4340296,1680728297,-4.0,-4.228351001164929,-15.700429139072867,22.6,1.35,0.852,22.78,1.222,-0.24,-591.4620482771408,-4.242313635180883,22.2,4.85,-4.935,-14.26,-0.184,0.0,-303.67016041119075
1680728297.4413269,1680728297,-4.0,-4.1294490102185835,-15.940436463515157,22.6,1.26,0.727,21.57,1.293,0.3,-1162.4271477420032,-4.242313635180883,22.2,4.85,-4.935,-14.26,-0.184,0.0,-303.67016041119075
1680728297.446874,1680728297,-4.0,-4.1294490102185835,-16.4104508072146,22.6,1.26,0.727,21.57,1.293,0.3,-1162.4271477420032,-4.242313635180883,22.2,4.85,-4.935,-14.26,-0.184,0.0,-303.67016041119075
1680728297.453141,1680728297,-4.0,-4.104432624273332,-16.395450349436942,22.5,1.22,0.746,21.75,1.198,0.35,-330.072056402334,-4.242313635180883,22.2,4.85,-4.935,-14.26,-0.184,0.0,-303.67016041119075
1680728297.459264,1680728297,-4.0,-4.104432624273332,-16.660458436841967,22.5,1.22,0.746,21.75,1.198,0.35,-330.072056402334,-4.136430327226561,22.2,4.76,-4.857,-14.21,-0.161,-0.03,-134.37932790537903
1680728297.4657075,1680728297,-4.0,-4.104432624273332,-16.270446534623275,22.5,1.22,0.746,21.75,1.198,0.35,-330.072056402334,-4.04334610045353,22.2,4.66,-4.774,-14.19,-0.159,0.0,-647.4392121293671
1680728297.471594,1680728297,-4.0,-4.046836758957519,-15.93043615833004,22.5,1.29,0.802,22.06,1.023,0.18,-280.1628060649097,-4.04334610045353,22.2,4.66,-4.774,-14.19,-0.159,0.0,-647.4392121293671
1680728297.4781687,1680728297,-4.0,-4.0392736655322095,-15.370419067964747,22.6,1.02,0.683,20.77,1.062,-0.25,-418.95055991583394,-3.974114706791088,22.1,4.53,-4.761,-13.91,-0.125,0.0,-328.9842542710776
1680728297.484715,1680728297,-4.0,-4.052072746713502,-16.00543844721825,22.6,1.14,0.742,21.2,1.176,-0.17,-606.3585903825119,-4.03520123061089,22.1,4.55,-4.829,-13.79,-0.124,0.01,-589.4288731056689
1680728297.4902802,1680728297,-4.0,-4.052072746713502,-16.07544058351392,22.6,1.14,0.742,21.2,1.176,-0.17,-606.3585903825119,-4.03520123061089,22.1,4.55,-4.829,-13.79,-0.124,0.01,-589.4288731056689
1680728297.496643,1680728297,-4.0,-4.052072746713502,-16.455452180547514,22.6,1.14,0.742,21.2,1.176,-0.17,-606.3585903825119,-4.128867233801252,22.2,4.69,-4.898,-13.95,-0.146,0.06,-340.5983745540668
1680728297.5022593,1680728297,-4.0,-4.052072746713502,-16.235445466475422,22.6,1.14,0.742,21.2,1.176,-0.17,-606.3585903825119,-4.128867233801252,22.2,4.69,-4.898,-13.95,-0.146,0.06,-340.5983745540668
1680728297.509221,1680728297,-4.0,-3.998549316319009,-16.535454622028283,22.5,1.42,0.853,22.31,1.144,0.36,-167.2313599133894,-4.033455901358895,22.1,4.62,-4.783,-14.05,-0.149,0.0,-337.7428672568022
1680728297.5147707,1680728297,-4.0,-3.998549316319009,-15.83543325907165,22.5,1.42,0.853,22.31,1.144,0.36,-167.2313599133894,-4.033455901358895,22.1,4.62,-4.783,-14.05,-0.149,0.0,-337.7428672568022
1680728297.5212054,1680728297,-4.0,-4.01542083242162,-15.60042608722192,22.6,1.21,0.795,21.56,1.133,-0.13,-399.9975218883585,-4.033455901358895,22.1,4.62,-4.783,-14.05,-0.149,0.0,-337.7428672568022
1680728297.5277147,1680728297,-4.0,-4.01542083242162,-15.810432496108895,22.6,1.21,0.795,21.56,1.133,-0.13,-399.9975218883585,-4.003203527657661,22.1,4.56,-4.801,-13.87,-0.126,0.04,-208.99232731567488
1680728297.5344892,1680728297,-4.0,-4.0765073562414225,-15.865434174626927,22.5,1.18,0.782,21.27,1.309,0.0,-252.07299292809705,-4.064290051477462,22.1,4.62,-4.864,-13.88,-0.13,-0.04,-663.7671528725225
1680728297.5399532,1680728297,-4.0,-4.0765073562414225,-16.74046087832272,22.5,1.18,0.782,21.27,1.309,0.0,-252.07299292809705,-4.064290051477462,22.1,4.62,-4.864,-13.88,-0.13,-0.04,-663.7671528725225
1680728297.5471764,1680728297,-4.0,-4.010184844665638,-15.790431885738714,22.5,1.24,0.798,21.79,1.184,-0.01,-300.7318851192645,-4.041018994784205,22.1,4.71,-4.78,-14.28,-0.153,0.01,-328.58869632622554
1680728297.5530038,1680728297,-4.0,-3.912446406553955,-16.690459352397244,22.5,1.39,0.836,22.08,1.081,0.39,-849.7301995026347,-4.041018994784205,22.1,4.71,-4.78,-14.28,-0.153,0.01,-328.58869632622554
1680728297.5591223,1680728297,-4.0,-3.912446406553955,-15.660427918332493,22.5,1.39,0.836,22.08,1.081,0.39,-849.7301995026347,-3.917100617892607,22.1,4.57,-4.684,-14.17,-0.136,-0.02,-296.9313909025579
1680728297.5650299,1680728297,-4.0,-3.912446406553955,-15.940436463515157,22.5,1.39,0.836,22.08,1.081,0.39,-849.7301995026347,-3.9328085811605558,22.2,4.47,-4.731,-13.82,-0.121,0.0,-642.5692323320495
1680728297.571878,1680728297,-4.0,-4.016002608838952,-15.92043585314496,22.5,1.04,0.72,20.75,1.113,-0.25,-1228.885664716105,-3.9328085811605558,22.2,4.47,-4.731,-13.82,-0.121,0.0,-642.5692323320495
1680728297.5781765,1680728297,-4.0,-4.016002608838952,-15.965437226477874,22.5,1.04,0.72,20.75,1.113,-0.25,-1228.885664716105,-3.9328085811605558,22.2,4.47,-4.731,-13.82,-0.121,0.0,-642.5692323320495
1680728297.585088,1680728297,-4.0,-4.0480003117921814,-16.460452333140072,22.5,1.27,0.824,21.65,1.268,0.06,-291.55723288373105,-4.0765073562414225,22.1,4.66,-4.867,-13.94,-0.14,0.03,-215.6293176067902
1680728297.5915456,1680728297,-4.0,-4.014257279586958,-15.98043768425553,22.5,1.22,0.775,21.52,1.185,0.13,-724.3284734265733,-4.0765073562414225,22.1,4.66,-4.867,-13.94,-0.14,0.03,-215.6293176067902
1680728297.5985062,1680728297,-4.0,-3.9537525321844877,-16.785462251655634,22.5,1.34,0.828,22.02,1.116,0.16,-504.5252383933653,-4.0765073562414225,22.1,4.66,-4.867,-13.94,-0.14,0.03,-215.6293176067902
1680728297.6044385,1680728297,-4.0,-3.9537525321844877,-15.615426544999558,22.5,1.34,0.828,22.02,1.116,0.16,-504.5252383933653,-3.9229183820659213,22.2,4.56,-4.69,-14.14,-0.137,0.0,-192.8675011906018
1680728297.611,1680728297,-4.0,-3.954334308601819,-16.205444550920145,22.6,1.08,0.706,20.7,1.072,-0.05,-323.63565813116304,-3.9339721339952187,22.1,4.47,-4.725,-13.82,-0.118,-0.05,-607.3869932085946
1680728297.6163726,1680728297,-4.0,-3.954334308601819,-15.52542379833371,22.6,1.08,0.706,20.7,1.072,-0.05,-323.63565813116304,-3.9339721339952187,22.1,4.47,-4.725,-13.82,-0.118,-0.05,-607.3869932085946
1680728297.6224213,1680728297,-4.0,-4.032292348524233,-16.010438599810808,22.6,1.12,0.721,20.89,1.238,0.0,-1032.3928657419474,-3.9339721339952187,22.1,4.47,-4.725,-13.82,-0.118,-0.05,-607.3869932085946
1680728297.629124,1680728297,-4.0,-4.067198933564119,-16.375449739066763,22.5,1.14,0.803,21.22,1.256,-0.15,-724.1613429487506,-4.081743343997405,22.1,4.7,-4.873,-14.01,-0.135,0.02,-232.1743529076147
1680728297.6350794,1680728297,-4.0,-4.067198933564119,-16.305447602771093,22.5,1.14,0.803,21.22,1.256,-0.15,-724.1613429487506,-4.073598474154765,22.1,4.68,-4.842,-14.05,-0.15,0.03,-623.8465888177752
1680728297.6413074,1680728297,-4.0,-3.964806284113785,-16.595456453138837,22.5,1.38,0.857,22.35,1.1,0.05,-296.1322540188686,-4.073598474154765,22.1,4.68,-4.842,-14.05,-0.15,0.03,-623.8465888177752
1680728297.6480494,1680728297,-4.0,-3.938044568916539,-15.850433716849288,22.5,1.16,0.746,21.15,0.957,0.17,-595.6922997542165,-4.073598474154765,22.1,4.68,-4.842,-14.05,-0.15,0.03,-623.8465888177752
1680728297.654437,1680728297,-4.0,-3.9339721339952187,-15.9054353953673,22.5,1.14,0.743,21.07,0.966,0.09,-756.8586329757663,-3.9019744310419893,22.1,4.47,-4.685,-13.91,-0.119,-0.01,-205.76153791243465
1680728297.6605065,1680728297,-4.0,-3.9339721339952187,-15.540424256111345,22.5,1.14,0.743,21.07,0.966,0.09,-756.8586329757663,-3.9235001584832525,22.1,4.54,-4.735,-13.98,-0.125,0.0,-613.7452880590363
1680728297.6658115,1680728297,-4.0,-3.9339721339952187,-15.890434937589665,22.5,1.14,0.743,21.07,0.966,0.09,-756.8586329757663,-3.9235001584832525,22.1,4.54,-4.735,-13.98,-0.125,0.0,-613.7452880590363
1680728297.672863,1680728297,-4.0,-4.056145181634822,-16.08044073610646,22.5,1.07,0.739,20.81,1.207,-0.14,-206.74589198803787,-4.038110112697547,22.1,4.64,-4.84,-13.94,-0.132,0.0,-344.43123191377094
1680728297.6787045,1680728297,-4.0,-4.056145181634822,-16.095441193884117,22.5,1.07,0.739,20.81,1.207,-0.14,-206.74589198803787,-4.04741853537485,22.1,4.64,-4.825,-14.02,-0.14,0.01,-588.2633499409826
1680728297.6852324,1680728297,-4.0,-4.024729255098924,-16.24544577166054,22.5,1.25,0.803,21.73,1.184,0.06,-315.39596086875616,-4.04741853537485,22.1,4.64,-4.825,-14.02,-0.14,0.01,-588.2633499409826
1680728297.6919756,1680728297,-4.0,-3.981677800216397,-16.22544516129034,22.4,1.26,0.806,21.53,1.107,0.07,-861.9099465399894,-3.998549316319009,22.1,4.62,-4.755,-14.11,-0.139,-0.02,-350.2303677825269
1680728297.6968389,1680728297,-4.0,-3.981677800216397,-15.98043768425553,22.4,1.26,0.806,21.53,1.107,0.07,-861.9099465399894,-3.998549316319009,22.1,4.62,-4.755,-14.11,-0.139,-0.02,-350.2303677825269
1680728297.7048147,1680728297,-4.0,-4.021820373012266,-15.885434784997104,22.5,1.19,0.779,21.39,1.118,-0.02,-387.14627003136974,-3.975278259625751,22.1,4.56,-4.763,-13.93,-0.125,-0.01,-282.95222063674254
1680728297.7104418,1680728297,-4.0,-4.021820373012266,-15.890434937589665,22.5,1.19,0.779,21.39,1.118,-0.02,-387.14627003136974,-3.975278259625751,22.1,4.56,-4.763,-13.93,-0.125,-0.01,-282.95222063674254
1680728297.7179646,1680728297,-4.0,-4.021820373012266,-16.120441956846836,22.5,1.19,0.779,21.39,1.118,-0.02,-387.14627003136974,-4.078834461910748,22.1,4.66,-4.877,-13.93,-0.136,0.02,-342.3697031945826
1680728297.7244072,1680728297,-4.0,-4.038110112697547,-16.55045507980592,22.5,1.41,0.885,22.2,1.313,0.18,-174.74218886705086,-4.078834461910748,22.1,4.66,-4.877,-13.93,-0.136,0.02,-342.3697031945826
1680728297.7305713,1680728297,-4.0,-4.038110112697547,-16.49045324869535,22.5,1.41,0.885,22.2,1.313,0.18,-174.74218886705086,-4.053236299548164,22.2,4.72,-4.816,-14.22,-0.155,0.04,-294.09077143148863
1680728297.7367294,1680728297,-4.0,-4.038110112697547,-16.22544516129034,22.5,1.41,0.885,22.2,1.313,0.18,-174.74218886705086,-3.9706240482870996,22.3,4.59,-4.717,-14.11,-0.142,-0.02,-624.9157346426557
1680728297.7431815,1680728297,-4.0,-4.038110112697547,-15.960437073885334,22.5,1.41,0.885,22.2,1.313,0.18,-174.74218886705086,-3.914773512223281,22.1,4.52,-4.681,-14.06,-0.127,-0.06,-622.5261677817772
1680728297.7492769,1680728297,-4.0,-3.942117003837859,-15.795432038331256,22.5,1.04,0.673,20.45,1.012,-0.05,-153.24278819304658,-3.914773512223281,22.1,4.52,-4.681,-14.06,-0.127,-0.06,-622.5261677817772
1680728297.7557476,1680728297,-4.0,-4.020075043760272,-15.795432038331256,22.5,1.07,0.759,20.98,1.121,-0.43,-878.4275507342477,-3.960733849192465,22.1,4.53,-4.767,-13.88,-0.116,0.0,-353.64602078985314
1680728297.762388,1680728297,-4.0,-4.029965242854907,-16.15544302499469,22.5,1.18,0.766,21.12,1.213,0.02,-473.43078559133147,-4.05149097029617,22.1,4.61,-4.85,-13.86,-0.128,0.02,-522.9476775712296
1680728297.7682757,1680728297,-4.0,-4.029965242854907,-16.445451875362433,22.5,1.18,0.766,21.12,1.213,0.02,-473.43078559133147,-4.05149097029617,22.1,4.61,-4.85,-13.86,-0.128,0.02,-522.9476775712296
1680728297.7743754,1680728297,-4.0,-4.029965242854907,-16.435451570177317,22.5,1.3,0.823,21.88,1.199,0.05,-341.95628844764934,-4.05149097029617,22.1,4.61,-4.85,-13.86,-0.128,0.02,-522.9476775712296
1680728297.7801456,1680728297,-4.0,-4.029965242854907,-16.280446839808356,22.5,1.3,0.823,21.88,1.199,0.05,-341.95628844764934,-4.005530633326986,22.1,4.64,-4.754,-14.16,-0.144,-0.01,-215.96026888302328
1680728297.7867818,1680728297,-4.0,-3.980514247381734,-15.895435090182222,22.5,1.19,0.782,21.3,1.057,0.04,-319.64096396558045,-4.005530633326986,22.1,4.64,-4.754,-14.16,-0.144,-0.01,-215.96026888302328
1680728297.7928376,1680728297,-4.0,-3.952588979349825,-16.120441956846836,22.5,1.18,0.755,21.16,1.079,-0.04,-759.186690774506,-3.9467712151765104,22.1,4.54,-4.732,-13.96,-0.129,0.02,-316.6767091651624
1680728297.7998524,1680728297,-4.0,-4.01949326734294,-15.540424256111345,22.5,1.05,0.723,20.66,1.143,-0.24,-515.533505265414,-3.9560796378538137,22.1,4.54,-4.749,-13.93,-0.118,-0.03,-643.4887399894827
1680728297.8058767,1680728297,-4.0,-4.01949326734294,-16.32044806054873,22.5,1.05,0.723,20.66,1.143,-0.24,-515.533505265414,-4.043927876870861,22.2,4.57,-4.842,-13.79,-0.126,0.02,-594.5966090468681
1680728297.8125324,1680728297,-4.0,-4.079416238328079,-15.98043768425553,22.4,1.2,0.804,21.39,1.263,-0.03,-345.29315775199115,-4.053818075965496,22.1,4.69,-4.834,-14.1,-0.141,0.0,-663.7886149246295
1680728297.8180552,1680728297,-4.0,-4.079416238328079,-16.590456300546297,22.4,1.2,0.804,21.39,1.263,-0.03,-345.29315775199115,-4.053818075965496,22.1,4.69,-4.834,-14.1,-0.141,0.0,-663.7886149246295
1680728297.825738,1680728297,-4.0,-3.965969836948448,-16.025439057588446,22.5,1.35,0.849,22.16,1.103,0.04,-874.2108025537221,-4.003203527657661,22.1,4.67,-4.737,-14.27,-0.15,-0.03,-324.0813080268025
1680728297.8317282,1680728297,-4.0,-3.931645028325893,-16.095441193884117,22.5,1.19,0.769,21.28,0.964,0.13,-583.8176898990089,-3.945025885924516,22.0,4.54,-4.714,-14.0,-0.132,-0.02,-524.4742417647705
1680728297.8389337,1680728297,-4.0,-3.931645028325893,-15.960437073885334,22.5,1.19,0.769,21.28,0.964,0.13,-583.8176898990089,-3.945025885924516,22.0,4.54,-4.714,-14.0,-0.132,-0.02,-524.4742417647705
1680728297.8452752,1680728297,-4.0,-3.9915679993110316,-15.450421509445498,22.6,1.02,0.709,20.55,1.054,-0.25,-292.46470592170806,-3.945025885924516,22.0,4.54,-4.714,-14.0,-0.132,-0.02,-524.4742417647705
1680728297.8519874,1680728297,-4.0,-3.996222210649683,-16.095441193884117,22.5,1.15,0.738,21.01,1.175,-0.12,-578.57683130883,-4.011348397500301,22.0,4.57,-4.815,-13.83,-0.122,0.0,-208.18925482929035
1680728297.8575716,1680728297,-4.0,-3.996222210649683,-15.98043768425553,22.5,1.15,0.738,21.01,1.175,-0.12,-578.57683130883,-4.011348397500301,22.0,4.57,-4.815,-13.83,-0.122,0.0,-208.18925482929035
1680728297.8632073,1680728297,-4.0,-3.996222210649683,-16.625457368694132,22.5,1.15,0.738,21.01,1.175,-0.12,-578.57683130883,-4.085815778918725,22.1,4.67,-4.866,-13.94,-0.137,0.0,-315.4619222587056
1680728297.8703,1680728297,-4.0,-4.017166161673615,-15.970437379070415,22.6,1.29,0.838,21.96,1.187,-0.13,-215.74452739599337,-4.032292348524233,22.1,4.71,-4.781,-14.28,-0.153,0.03,-751.0395633280599
1680728297.8763692,1680728297,-4.0,-4.017166161673615,-16.220445008697784,22.6,1.29,0.838,21.96,1.187,-0.13,-215.74452739599337,-4.005530633326986,22.1,4.57,-4.77,-13.95,-0.132,-0.03,-575.0021615951096
1680728297.8834176,1680728297,-4.0,-3.9898226700590373,-16.010438599810808,22.5,1.22,0.803,21.4,1.128,-0.03,-319.11764272157325,-3.951425426515162,22.1,4.59,-4.714,-14.14,-0.133,-0.03,-660.5611587139996
1680728297.8898692,1680728297,-4.0,-4.037528336280215,-15.25541555833616,22.5,1.09,0.741,20.82,1.191,-0.34,-555.0878868157025,-3.951425426515162,22.1,4.59,-4.714,-14.14,-0.133,-0.03,-660.5611587139996
1680728297.895605,1680728297,-4.0,-4.037528336280215,-16.15544302499469,22.5,1.09,0.741,20.82,1.191,-0.34,-555.0878868157025,-4.036946559862884,22.1,4.6,-4.845,-13.86,-0.127,0.0,-298.2277917398044
1680728297.9022708,1680728297,-4.0,-4.084070449666731,-15.945436616107678,22.4,1.25,0.827,21.58,1.324,-0.03,-337.78657957325623,-4.077670909076085,22.1,4.65,-4.861,-13.93,-0.139,0.04,-720.216928648733
1680728297.9078982,1680728297,-4.0,-4.084070449666731,-16.95546743980227,22.4,1.25,0.827,21.58,1.324,-0.03,-337.78657957325623,-4.109086835611983,22.0,4.71,-4.882,-14.01,-0.142,-0.02,-611.3567929819689
1680728297.9136655,1680728297,-4.0,-4.084070449666731,-16.025439057588446,22.4,1.25,0.827,21.58,1.324,-0.03,-337.78657957325623,-4.109086835611983,22.0,4.71,-4.882,-14.01,-0.142,-0.02,-611.3567929819689
1680728297.9195285,1680728297,-4.0,-4.084070449666731,-16.55045507980592,22.4,1.25,0.827,21.58,1.324,-0.03,-337.78657957325623,-4.109086835611983,22.0,4.71,-4.882,-14.01,-0.142,-0.02,-611.3567929819689
1680728297.925162,1680728297,-4.0,-4.084070449666731,-16.015438752403348,22.4,1.25,0.827,21.58,1.324,-0.03,-337.78657957325623,-3.9048833131286464,22.1,4.58,-4.67,-14.22,-0.129,-0.01,-224.4274671789955
1680728297.9314723,1680728297,-4.0,-4.084070449666731,-15.645427460554853,22.4,1.25,0.827,21.58,1.324,-0.03,-337.78657957325623,-3.8903389026953605,22.1,4.46,-4.694,-13.88,-0.115,-0.02,-684.5925748240303
1680728297.9383276,1680728297,-4.0,-3.984004905885723,-16.07044043092138,22.6,1.08,0.726,20.72,1.102,-0.18,-113.21838387430287,-3.955497861436482,22.1,4.51,-4.769,-13.8,-0.116,0.02,-647.4112425745135
1680728297.9448173,1680728297,-4.0,-4.01542083242162,-15.7454305124058,22.5,1.07,0.732,20.62,1.186,-0.11,-593.7562368802868,-4.002621751240329,22.1,4.59,-4.806,-13.94,-0.128,0.01,-580.2043346021883
1680728297.9520473,1680728297,-4.0,-4.043927876870861,-16.64045782647177,22.5,1.3,0.842,21.69,1.264,0.03,-540.2083849184968,-4.070107815650776,22.1,4.64,-4.862,-13.89,-0.134,0.0,-606.3101822565461
1680728297.9577363,1680728297,-4.0,-4.043927876870861,-15.715429596850505,22.5,1.3,0.842,21.69,1.264,0.03,-540.2083849184968,-4.070107815650776,22.1,4.64,-4.862,-13.89,-0.134,0.0,-606.3101822565461
1680728297.9654698,1680728297,-4.0,-4.043927876870861,-16.665458589434508,22.5,1.3,0.842,21.69,1.264,0.03,-540.2083849184968,-4.070107815650776,22.1,4.64,-4.862,-13.89,-0.134,0.0,-606.3101822565461
1680728297.9719887,1680728297,-4.0,-4.043927876870861,-15.83543325907165,22.5,1.3,0.842,21.69,1.264,0.03,-540.2083849184968,-3.9269908169872414,22.1,4.59,-4.704,-14.16,-0.139,0.02,-190.85739619528218
1680728297.9780507,1680728297,-4.0,-4.043927876870861,-15.870434327219469,22.5,1.3,0.842,21.69,1.264,0.03,-540.2083849184968,-3.9269908169872414,22.1,4.48,-4.713,-13.87,-0.113,-0.07,-617.0066788407138
1680728297.9838974,1680728297,-4.0,-4.043927876870861,-15.730430054628144,22.5,1.3,0.842,21.69,1.264,0.03,-540.2083849184968,-3.9508436500978306,22.1,4.57,-4.761,-13.97,-0.126,0.06,-653.4321500386408
1680728297.9904737,1680728297,-4.0,-4.023565702264261,-15.700429139072867,22.5,1.05,0.704,20.51,1.216,-0.11,-102.48348354761796,-3.9508436500978306,22.1,4.57,-4.761,-13.97,-0.126,0.06,-653.4321500386408
1680728297.9968698,1680728297,-4.0,-4.048582088209513,-16.750461183507817,22.6,1.21,0.815,21.31,1.243,-0.01,-838.5671134274327,-3.9508436500978306,22.1,4.57,-4.761,-13.97,-0.126,0.06,-653.4321500386408
1680728298.0023315,1680728297,-4.0,-4.048582088209513,-15.895435090182222,22.6,1.21,0.815,21.31,1.243,-0.01,-838.5671134274327,-3.9508436500978306,22.1,4.57,-4.761,-13.97,-0.126,0.06,-653.4321500386408
1680728298.0087526,1680728298,-4.0,-3.93862634533387,-16.625457368694132,22.5,1.34,0.83,22.01,1.071,0.17,-296.3883279462338,-3.9508436500978306,22.1,4.57,-4.761,-13.97,-0.126,0.06,-653.4321500386408
1680728298.0148416,1680728298,-4.0,-3.933390357577887,-15.900435242774764,22.5,1.1,0.711,20.7,0.928,0.29,-773.8922464748271,-3.91826417072727,22.0,4.59,-4.683,-14.21,-0.141,0.0,-127.71817095780963
1680728298.0213053,1680728298,-4.0,-3.933390357577887,-15.715429596850505,22.6,1.07,0.718,20.68,0.954,-0.05,-520.8800843099915,-3.91826417072727,22.0,4.59,-4.683,-14.21,-0.141,0.0,-127.71817095780963
1680728298.0274882,1680728298,-4.0,-3.9479347680111734,-15.57042517166664,22.5,0.9,0.617,19.84,1.006,-0.21,-806.0967086558434,-3.916518841475275,22.1,4.52,-4.739,-13.89,-0.111,0.01,-337.7692692946316
1680728298.03368,1680728298,-4.0,-4.016584385256284,-15.610426392407001,22.5,1.03,0.706,20.53,1.124,-0.26,-542.0455583467815,-3.916518841475275,22.1,4.52,-4.739,-13.89,-0.111,0.01,-337.7692692946316
1680728298.0400996,1680728298,-4.0,-4.016584385256284,-16.285446992400914,22.5,1.03,0.706,20.53,1.124,-0.26,-542.0455583467815,-4.035783007028221,22.1,4.63,-4.842,-13.91,-0.127,0.0,-298.82078149788157
1680728298.0460944,1680728298,-4.0,-4.022402149429598,-15.825432953886533,22.5,1.18,0.758,21.14,1.207,0.12,-324.3708648958156,-4.035783007028221,22.1,4.63,-4.842,-13.91,-0.127,0.0,-298.82078149788157
1680728298.0523238,1680728298,-4.0,-4.042764324036199,-16.350448976104026,22.5,1.25,0.82,21.77,1.187,-0.11,-791.0329620900505,-4.035783007028221,22.1,4.63,-4.842,-13.91,-0.127,0.0,-298.82078149788157
1680728298.0587766,1680728298,-4.0,-4.042764324036199,-16.465452485732612,22.5,1.25,0.82,21.77,1.187,-0.11,-791.0329620900505,-4.014257279586958,22.1,4.65,-4.78,-14.11,-0.146,0.03,-214.17051917319463
1680728298.064173,1680728298,-4.0,-4.042764324036199,-15.730430054628144,22.5,1.25,0.82,21.77,1.187,-0.11,-791.0329620900505,-4.014257279586958,22.1,4.65,-4.78,-14.11,-0.146,0.03,-214.17051917319463
