timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1679857172.317354,1679857172,-14.0,-0.005235987755982988,-0.008490259102131859,25.1,0.0,0.012,0.0,0.006,0.0,-2.4077759443997886,-0.008144869842640205,24.9,0.0,0.001,0.0,-0.008,0.0,-0.6178928548774631
1679857172.3253415,1679857172,-14.0,0.012217304763960306,-0.5285061287270487,25.1,0.0,-0.004,0.0,0.008,0.0,0.039338932554917085,0.0040724349213201025,24.9,0.0,0.002,0.0,-0.007,0.0,0.007561812352738419
1679857172.3344493,1679857172,-14.0,-1.8675022996339325,0.06151187719353856,24.9,4.36,-3.972,-19.5,-2.052,6.92,-236.97916574482804,0.0040724349213201025,24.9,0.0,0.002,0.0,-0.007,0.0,0.007561812352738419
1679857172.343995,1679857172,-14.0,-1.8675022996339325,10.78183903561511,24.9,4.36,-3.972,-19.5,-2.052,6.92,-236.97916574482804,-6.238970299462396,24.5,3.5,-5.385,-11.29,-1.637,1.91,-341.4779476317508
1679857172.351045,1679857172,-14.0,-7.230899091012507,0.11151340311901237,24.7,-0.55,-5.551,3.6,0.341,-5.43,-387.0022072916257,-6.238970299462396,24.5,3.5,-5.385,-11.29,-1.637,1.91,-341.4779476317508
1679857172.3583224,1679857172,-14.0,-7.230899091012507,4.951661112704873,24.7,-0.55,-5.551,3.6,0.341,-5.43,-387.0022072916257,-6.238970299462396,24.5,3.5,-5.385,-11.29,-1.637,1.91,-341.4779476317508
1679857172.3658297,1679857172,-14.0,-7.230899091012507,5.94169132602925,24.7,-0.55,-5.551,3.6,0.341,-5.43,-387.0022072916257,-11.616911501274258,24.3,5.72,-7.624,-13.4,-3.685,2.76,-496.73624607442775
1679857172.373296,1679857172,-14.0,-12.301080568056035,10.676835831171623,25.7,-4.58,-8.505,8.65,1.567,-2.28,-600.6690893639874,-11.616911501274258,24.3,5.72,-7.624,-13.4,-3.685,2.76,-496.73624607442775
1679857172.3800101,1679857172,-14.0,-11.986921302697056,3.66662189642021,25.2,-4.37,-9.131,8.47,1.896,0.19,-1399.0258498925193,-11.616911501274258,24.3,5.72,-7.624,-13.4,-3.685,2.76,-496.73624607442775
1679857172.3864982,1679857172,-14.0,-11.995647948957027,9.206790968962686,25.2,-0.28,-10.11,0.68,1.413,1.23,-1758.4103091218067,-11.616911501274258,24.3,5.72,-7.624,-13.4,-3.685,2.76,-496.73624607442775
1679857172.3939538,1679857172,-14.0,-12.230103845141597,10.011815536362825,25.6,-3.8,-8.86,7.0,1.545,-1.05,-1833.3371507538523,-11.616911501274258,24.3,5.72,-7.624,-13.4,-3.685,2.76,-496.73624607442775
1679857172.401478,1679857172,-14.0,-12.230103845141597,4.911659891964497,25.6,-3.8,-8.86,7.0,1.545,-1.05,-1833.3371507538523,-11.802498178402987,24.3,6.59,-6.811,-15.08,-3.173,-0.62,-328.7571496288833
1679857172.4097917,1679857172,-14.0,-12.230103845141597,8.93178257637258,25.6,-3.8,-8.86,7.0,1.545,-1.05,-1833.3371507538523,-12.15040047596719,24.3,5.65,-7.316,-12.56,-2.622,-0.24,-1765.7902816240285
1679857172.4163792,1679857172,-14.0,-12.230103845141597,8.561771284524085,25.6,-3.8,-8.86,7.0,1.545,-1.05,-1833.3371507538523,-12.15040047596719,24.3,5.65,-7.316,-12.56,-2.622,-0.24,-1765.7902816240285
1679857172.4243472,1679857172,-14.0,-12.230103845141597,6.016693614917461,25.6,-3.8,-8.86,7.0,1.545,-1.05,-1833.3371507538523,-11.902563722183995,24.4,6.19,-7.043,-13.84,-2.507,-0.94,-2621.316389089589
1679857172.4315913,1679857172,-14.0,-12.173089756243117,8.991784407483152,25.4,-2.32,-9.517,4.14,1.423,0.31,-319.8899759223703,-11.902563722183995,24.4,6.19,-7.043,-13.84,-2.507,-0.94,-2621.316389089589
1679857172.4400818,1679857172,-14.0,-12.221958975298959,7.871750226752532,25.5,-3.75,-9.077,6.87,1.594,-0.6,-1684.9398967240443,-12.25512023108685,24.3,6.62,-7.26,-14.18,-2.839,-1.04,-780.7774068980846
1679857172.4470015,1679857172,-14.0,-12.146328041045871,7.186729321573555,25.4,-2.82,-9.51,5.12,1.562,0.42,-1495.710410377583,-12.25512023108685,24.3,6.62,-7.26,-14.18,-2.839,-1.04,-780.7774068980846
1679857172.4539356,1679857172,-14.0,-12.228940292306936,8.391766096377467,25.5,-2.97,-9.326,5.31,1.486,-0.19,-1745.156448701444,-12.06197046053281,24.3,6.22,-7.178,-13.93,-2.713,-0.11,-1177.588821528202
1679857172.4601877,1679857172,-14.0,-12.205087459196346,7.681744428235734,25.5,-3.53,-9.26,6.42,1.611,-0.23,-1941.512009347179,-12.06197046053281,24.3,6.22,-7.178,-13.93,-2.713,-0.11,-1177.588821528202
1679857172.467234,1679857172,-14.0,-12.205087459196346,7.081726117130067,25.4,-2.96,-9.458,5.32,1.56,0.23,-1930.6749821028502,-12.196360812936375,24.3,6.27,-7.204,-13.58,-2.642,-1.26,-667.901515101543
1679857172.4751391,1679857172,-14.0,-12.216722987542974,7.776747327494142,25.3,-2.91,-9.431,5.21,1.513,0.07,-1889.9620128925735,-12.262683324512158,24.2,6.3,-7.413,-13.99,-2.92,0.87,-1857.4727959095212
