timestamp (epoch),loop time (s),des current,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1682009763.761567,1682009763,14.0,-0.0023271056693257726,0.015110461134693054,24.4,0.0,-0.004,0.0,-0.001,0.0,-0.011553959557987986,0.0,25.0,0.0,-0.001,0.0,-0.011,0.0,0.0
1682009763.7692628,1682009763,14.0,0.004654211338651545,-0.014890454420601884,24.4,0.0,-0.003,0.0,-0.001,0.0,0.04096835896055676,0.0,24.9,0.0,0.013,0.0,-0.009,0.0,0.0
1682009763.7775874,1682009763,14.0,0.29088820866572157,3.4002137662892546,24.4,0.19,0.959,2.86,-0.026,0.28,32.2583040864965,0.0,24.9,0.0,0.013,0.0,-0.009,0.0,0.0
1682009763.7842677,1682009763,14.0,0.29088820866572157,14.120540924710829,24.4,0.19,0.959,2.86,-0.026,0.28,32.2583040864965,3.6605372178494404,24.6,3.0,4.234,12.0,1.378,-0.8,237.21715456599324
1682009763.792071,1682009763,14.0,3.0217467116195156,18.340669712820823,24.3,1.9,-1.318,-22.91,0.733,-1.4,233.13879512779982,3.9008108782073263,24.4,4.18,5.154,12.98,0.259,2.79,566.9353293498909
1682009763.7998786,1682009763,14.0,3.8013271108436495,15.905595400250263,24.4,1.78,-1.047,-24.56,1.076,-0.32,426.6502945228783,3.9008108782073263,24.4,4.18,5.154,12.98,0.259,2.79,566.9353293498909
1682009763.807014,1682009763,14.0,3.8013271108436495,12.920504302499475,24.4,1.78,-1.047,-24.56,1.076,-0.32,426.6502945228783,3.9008108782073263,24.4,4.18,5.154,12.98,0.259,2.79,566.9353293498909
1682009763.81417,1682009763,14.0,3.8013271108436495,11.570463102511681,24.4,1.78,-1.047,-24.56,1.076,-0.32,426.6502945228783,4.760094646605868,24.5,4.35,5.648,12.67,-0.101,0.14,209.7237758843419
1682009763.820239,1682009763,14.0,3.8013271108436495,13.91553466841641,24.4,1.78,-1.047,-24.56,1.076,-0.32,426.6502945228783,4.760094646605868,24.5,4.35,5.648,12.67,-0.101,0.14,209.7237758843419
1682009763.8278265,1682009763,14.0,6.174393117138607,13.990536957304602,24.5,-0.61,0.407,-17.58,0.253,-4.52,223.95131140963113,6.408849013323178,24.3,5.65,7.074,13.01,-0.347,0.26,482.53650442453295
1682009763.835942,1682009763,14.0,7.009824052426558,14.365548401745674,24.5,-0.58,0.367,-19.16,0.237,-6.51,927.7209725605492,7.184356977625992,24.2,6.15,7.559,13.17,-0.432,0.16,910.9794186070684
1682009763.8419068,1682009763,14.0,7.009824052426558,15.095570680257566,24.5,-0.58,0.367,-19.16,0.237,-6.51,927.7209725605492,7.184356977625992,24.2,6.15,7.559,13.17,-0.432,0.16,910.9794186070684
1682009763.8491473,1682009763,14.0,7.009824052426558,14.080539703970452,24.5,-0.58,0.367,-19.16,0.237,-6.51,927.7209725605492,8.146033395474866,24.1,6.98,8.237,13.6,-0.565,0.11,606.1622335232909
1682009763.8547924,1682009763,14.0,7.009824052426558,12.870502776573984,24.5,-0.58,0.367,-19.16,0.237,-6.51,927.7209725605492,8.146033395474866,24.1,6.98,8.237,13.6,-0.565,0.11,606.1622335232909
1682009763.8616712,1682009763,14.0,7.009824052426558,11.58546356028932,24.5,-0.58,0.367,-19.16,0.237,-6.51,927.7209725605492,8.146033395474866,24.1,6.98,8.237,13.6,-0.565,0.11,606.1622335232909
1682009763.8683045,1682009763,14.0,7.009824052426558,12.090478972136598,24.5,-0.58,0.367,-19.16,0.237,-6.51,927.7209725605492,8.146033395474866,24.1,6.98,8.237,13.6,-0.565,0.11,606.1622335232909
1682009763.8754387,1682009763,14.0,7.009824052426558,14.475551758781702,24.5,-0.58,0.367,-19.16,0.237,-6.51,927.7209725605492,11.353366784223113,23.9,8.45,10.952,12.42,-0.687,0.17,428.42144215107504
1682009763.8852434,1682009763,14.0,11.739666325331191,19.030690770592376,24.7,-3.02,1.922,-21.26,1.481,-2.66,244.86170224077497,12.127129419273933,23.7,9.74,11.434,13.52,-0.881,0.44,1733.6946532526104
1682009763.8907979,1682009763,14.0,11.739666325331191,15.805592348399298,24.7,-3.02,1.922,-21.26,1.481,-2.66,244.86170224077497,12.127129419273933,23.7,9.74,11.434,13.52,-0.881,0.44,1733.6946532526104
1682009763.896369,1682009763,14.0,11.739666325331191,18.52567535874508,24.7,-3.02,1.922,-21.26,1.481,-2.66,244.86170224077497,11.708250398795293,23.7,9.38,10.54,14.01,-1.002,-0.38,775.6378860687173
1682009763.9005578,1682009763,14.0,11.739666325331191,13.340517120273443,24.7,-3.02,1.922,-21.26,1.481,-2.66,244.86170224077497,11.708250398795293,23.7,9.38,10.54,14.01,-1.002,-0.38,775.6378860687173
1682009763.905598,1682009763,14.0,11.739666325331191,13.85053268471328,24.7,-3.02,1.922,-21.26,1.481,-2.66,244.86170224077497,11.708250398795293,23.7,9.38,10.54,14.01,-1.002,-0.38,775.6378860687173
1682009763.9096045,1682009763,14.0,11.739666325331191,15.525583803216653,24.7,-3.02,1.922,-21.26,1.481,-2.66,244.86170224077497,11.708250398795293,23.7,9.38,10.54,14.01,-1.002,-0.38,775.6378860687173
1682009763.914339,1682009763,14.0,11.497647335721311,13.970536346934423,24.7,-3.01,2.647,-19.73,1.728,0.08,385.2976798933002,11.719885927141922,23.8,9.61,10.89,13.97,-0.914,0.31,613.8073849504286
1682009763.9186184,1682009763,14.0,11.497647335721311,19.64070938688316,24.7,-3.01,2.647,-19.73,1.728,0.08,385.2976798933002,11.719885927141922,23.8,9.61,10.89,13.97,-0.914,0.31,613.8073849504286
1682009763.9240937,1682009763,14.0,11.497647335721311,17.910656589861755,24.7,-3.01,2.647,-19.73,1.728,0.08,385.2976798933002,11.719885927141922,23.8,9.61,10.89,13.97,-0.914,0.31,613.8073849504286
1682009763.928948,1682009763,14.0,11.497647335721311,14.570554658040091,24.7,-3.01,2.647,-19.73,1.728,0.08,385.2976798933002,11.719885927141922,23.8,9.61,10.89,13.97,-0.914,0.31,613.8073849504286
1682009763.9333107,1682009763,14.0,11.497647335721311,10.225422055116429,24.7,-3.01,2.647,-19.73,1.728,0.08,385.2976798933002,11.719885927141922,23.8,9.61,10.89,13.97,-0.914,0.31,613.8073849504286
1682009763.9374611,1682009763,14.0,11.497647335721311,14.985567323221538,24.7,-3.01,2.647,-19.73,1.728,0.08,385.2976798933002,11.719885927141922,23.8,9.61,10.89,13.97,-0.914,0.31,613.8073849504286
1682009763.942049,1682009763,14.0,11.782717780213718,15.265575868404202,24.7,-3.01,2.805,-16.87,1.268,-0.92,421.02111325775263,12.167853768487134,23.7,9.83,11.48,13.57,-0.838,0.65,436.96426018511477
1682009763.9466386,1682009763,14.0,11.782717780213718,19.365700994293054,24.7,-3.01,2.805,-16.87,1.268,-0.92,421.02111325775263,12.373802620222465,23.6,10.28,11.439,14.13,-1.007,0.45,2642.405673092488
1682009763.9506423,1682009763,14.0,11.782717780213718,17.96065811578723,24.7,-3.01,2.805,-16.87,1.268,-0.92,421.02111325775263,12.373802620222465,23.6,10.28,11.439,14.13,-1.007,0.45,2642.405673092488
1682009763.9549804,1682009763,14.0,12.08989572856472,17.205635074312564,24.7,-3.01,0.975,-25.53,2.261,-9.96,914.2138210810377,12.373802620222465,23.6,10.28,11.439,14.13,-1.007,0.45,2642.405673092488
1682009763.9590466,1682009763,14.0,12.08989572856472,17.98565887874995,24.7,-3.01,0.975,-25.53,2.261,-9.96,914.2138210810377,12.373802620222465,23.6,10.28,11.439,14.13,-1.007,0.45,2642.405673092488
1682009763.9636557,1682009763,14.0,11.641346110802179,11.435458982512898,24.8,-2.82,1.939,-27.04,2.476,-2.11,1436.0138979448861,12.373802620222465,23.6,10.28,11.439,14.13,-1.007,0.45,2642.405673092488
1682009763.9681098,1682009763,14.0,11.723958362063243,13.780530548417627,24.8,-3.37,3.186,-19.58,1.534,3.39,2464.730863306867,12.373802620222465,23.6,10.28,11.439,14.13,-1.007,0.45,2642.405673092488
1682009763.9728384,1682009763,14.0,11.723958362063243,15.78559173802912,24.8,-3.37,3.186,-19.58,1.534,3.39,2464.730863306867,11.96481379883846,23.7,9.22,11.198,13.08,-0.801,0.29,466.8285244253335
1682009763.9771714,1682009763,14.0,11.761773829189787,16.24560577654348,24.7,-3.17,2.748,-19.42,1.789,-0.17,1388.8250617625079,12.068951777540788,23.8,10.02,11.156,14.17,-0.968,0.36,2470.997399021109
1682009763.9815931,1682009763,14.0,12.151564028801854,19.32569977355266,24.7,-3.31,1.632,-22.57,2.117,-3.9,2412.3132152716644,12.068951777540788,23.8,10.02,11.156,14.17,-0.968,0.36,2470.997399021109
1682009763.9864035,1682009763,14.0,11.952014717657168,18.225666203192237,24.7,-2.93,1.014,-24.61,2.567,-8.96,2757.598500375617,11.899073063680007,23.7,10.61,10.678,15.45,-1.145,0.34,1316.4603874148745
1682009763.9911067,1682009763,14.0,11.815297259584279,14.580554963225206,24.7,-2.92,1.149,-27.53,2.984,-5.48,2791.6262143456165,11.57793248131305,23.8,9.82,10.32,14.84,-1.096,-0.2,2672.0242389183036
1682009763.9960613,1682009763,14.0,11.815297259584279,11.170450895107873,24.7,-2.92,1.149,-27.53,2.984,-5.48,2791.6262143456165,11.57793248131305,23.8,9.82,10.32,14.84,-1.096,-0.2,2672.0242389183036
1682009764.0008092,1682009763,14.0,11.815297259584279,15.185573426923431,24.7,-2.92,1.149,-27.53,2.984,-5.48,2791.6262143456165,11.991575514035706,23.9,8.35,11.23,11.93,-0.71,-0.37,1231.7564995180865
1682009764.005073,1682009764,14.0,11.908963262774641,16.1006013513596,24.8,-3.11,2.827,-17.48,1.386,-0.49,827.367194211037,11.991575514035706,23.9,8.35,11.23,11.93,-0.71,-0.37,1231.7564995180865
1682009764.0113842,1682009764,14.0,12.084077964391406,20.075722662434767,24.7,-2.9,1.019,-26.92,2.425,-7.55,4631.663761524146,12.39998255900238,23.6,10.46,11.396,14.39,-1.038,0.44,1247.315069361199
1682009764.0169861,1682009764,14.0,12.084077964391406,17.020629428388325,24.7,-2.9,1.019,-26.92,2.425,-7.55,4631.663761524146,12.39998255900238,23.6,10.46,11.396,14.39,-1.038,0.44,1247.315069361199
1682009764.0222604,1682009764,14.0,12.0450989444302,13.810531463972902,24.7,-3.1,1.081,-26.76,2.589,-8.24,1707.3608206495223,12.39998255900238,23.6,10.46,11.396,14.39,-1.038,0.44,1247.315069361199
1682009764.026974,1682009764,14.0,12.0450989444302,10.500430447706535,24.7,-3.1,1.081,-26.76,2.589,-8.24,1707.3608206495223,11.546516554777153,23.9,8.82,10.468,13.39,-0.896,-0.51,694.0625216298785
1682009764.0310602,1682009764,14.0,12.0450989444302,16.045599672841586,24.7,-3.1,1.081,-26.76,2.589,-8.24,1707.3608206495223,11.546516554777153,23.9,8.82,10.468,13.39,-0.896,-0.51,694.0625216298785
1682009764.036063,1682009764,14.0,11.918271685451945,15.330577852107297,24.8,-3.12,2.662,-18.36,1.584,-1.42,805.544260077637,12.167271992069802,23.6,10.09,11.37,14.0,-0.899,0.69,1410.498261115678
1682009764.0406702,1682009764,14.0,11.918271685451945,19.265697942442088,24.8,-3.12,2.662,-18.36,1.584,-1.42,805.544260077637,12.167271992069802,23.6,10.09,11.37,14.0,-0.899,0.69,1410.498261115678
1682009764.0455236,1682009764,14.0,11.918271685451945,17.200634921720024,24.8,-3.12,2.662,-18.36,1.584,-1.42,805.544260077637,12.167271992069802,23.6,10.09,11.37,14.0,-0.899,0.69,1410.498261115678
1682009764.0510027,1682009764,14.0,11.780972450961723,17.670649265419485,24.7,-2.91,1.591,-27.85,2.814,-3.82,3642.681892735611,11.802498178402987,23.7,9.99,10.499,14.83,-1.121,-0.3,820.0792743964674
1682009764.0560477,1682009764,14.0,11.780972450961723,11.00544585955383,24.7,-2.91,1.591,-27.85,2.814,-3.82,3642.681892735611,11.530808591509203,23.8,9.44,10.345,14.33,-1.015,-0.23,2429.849105637129
1682009764.0604196,1682009764,14.0,11.750138300843158,14.395549317300931,24.8,-3.25,3.347,-19.73,1.715,4.09,1774.133412857902,11.530808591509203,23.8,9.44,10.345,14.33,-1.015,-0.23,2429.849105637129
1682009764.0653543,1682009764,14.0,11.750138300843158,15.635587160252697,24.8,-3.25,3.347,-19.73,1.715,4.09,1774.133412857902,12.19403370726705,23.7,9.52,11.463,13.18,-0.797,0.38,1223.1372558776757
1682009764.070636,1682009764,14.0,11.97354044509843,18.060661167638177,24.8,-3.24,2.771,-18.65,1.6,-0.26,1015.1331780206608,12.382529266482436,23.6,10.21,11.437,14.06,-0.984,0.48,2476.3310939076123
1682009764.0752978,1682009764,14.0,11.97354044509843,18.145663761711468,24.8,-3.24,2.771,-18.65,1.6,-0.26,1015.1331780206608,12.382529266482436,23.6,10.21,11.437,14.06,-0.984,0.48,2476.3310939076123
1682009764.0810492,1682009764,14.0,11.962486693169135,17.80065323282571,24.7,-2.97,1.153,-27.85,2.682,-6.39,3635.029036231694,11.992157290453038,23.8,10.37,10.665,15.12,-1.161,-0.04,1155.2839655467944
1682009764.0856957,1682009764,14.0,11.962486693169135,12.750499114352856,24.7,-2.97,1.153,-27.85,2.682,-6.39,3635.029036231694,11.992157290453038,23.8,10.37,10.665,15.12,-1.161,-0.04,1155.2839655467944
1682009764.0900702,1682009764,14.0,11.728612573401895,13.130510711386467,24.7,-3.1,2.946,-23.5,2.038,2.57,1739.2648363410358,11.992157290453038,23.8,10.37,10.665,15.12,-1.161,-0.04,1155.2839655467944
1682009764.094297,1682009764,14.0,12.070697106792784,16.055599978026667,24.7,-3.33,2.724,-18.38,1.435,-0.08,3087.6485428925653,12.030554533996913,23.7,8.86,11.271,12.54,-0.756,0.03,838.6066876761461
1682009764.098699,1682009764,14.0,11.852530950293492,14.745559998779251,24.8,-3.15,2.774,-19.12,1.733,-0.26,2659.166513770516,12.030554533996913,23.7,8.86,11.271,12.54,-0.756,0.03,838.6066876761461
