timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1680716702.2860136,1680716701,-4.0,0.0,-0.005370163884386159,23.0,0.0,-0.002,0.0,-0.008,0.0,0.0,0.005235987755982988,22.8,0.0,-0.011,0.0,-0.001,0.0,0.21835117410239288
1680716702.6923428,1680716702,-3.5789473684210527,0.0005817764173314432,-0.0003700112918636478,23.0,0.0,-0.007,0.0,-0.01,0.0,0.0008173487055916482,-0.0017453292519943294,22.8,0.0,-0.014,0.0,-0.002,0.0,-0.00845499139301076
1680716703.0999718,1680716702,-3.5789473684210527,0.0023271056693257726,-0.03037092684712306,23.1,0.0,-0.002,0.0,0.0,0.0,2.0918535399219387,-0.0011635528346628863,22.9,0.0,-0.013,0.0,0.0,0.0,-0.7041255675426177
1680716703.5118277,1680716703,-3.1578947368421053,-0.0017453292519943294,0.019630599078332978,23.0,0.0,0.001,0.0,-0.015,0.0,-0.26488788040804834,-0.011635528346628864,22.8,0.0,-0.011,0.0,-0.001,0.0,-0.05477574510878596
1680716703.9237761,1680716703,-3.1578947368421053,0.0,0.0396312094485296,23.0,0.0,-0.007,0.0,-0.014,0.0,0.0,0.0,22.8,0.0,-0.011,0.0,-0.005,0.0,0.0
1680716704.3337126,1680716703,-3.1578947368421053,-0.0034906585039886587,-0.010370316476944197,23.0,0.0,-0.007,0.0,-0.008,0.0,-0.36420106780879724,-0.002908882086657216,22.8,0.0,-0.017,0.0,-0.005,0.0,-1.7379965486602147
1680716704.7450378,1680716704,-2.736842105263158,0.0,0.049631514633627916,23.0,0.0,0.0,0.0,-0.008,0.0,0.0,0.0,22.8,0.0,-0.008,0.0,-0.006,0.0,0.0
1680716705.1548169,1680716704,-2.736842105263158,0.002908882086657216,0.034631056855971565,23.0,0.0,-0.01,0.0,-0.007,0.0,1.8570374081574896,-0.0005817764173314432,22.8,0.0,-0.012,0.0,-0.001,0.0,-0.32221671125299634
1680716705.5645812,1680716705,-2.3157894736842106,-0.002908882086657216,0.01463044648577494,23.0,0.0,-0.01,0.0,-0.01,0.0,-0.928942878909297,-0.0005817764173314432,22.8,0.0,-0.008,0.0,-0.005,0.0,-0.0028064571699724216
1680716705.9747238,1680716705,-2.3157894736842106,0.0,-0.0003700112918636478,23.0,0.0,-0.012,0.0,-0.014,0.0,0.0,-0.0005817764173314432,22.8,0.0,-0.011,0.0,0.0,0.0,-0.3421406554008611
1680716706.3870058,1680716705,-2.3157894736842106,0.0,-0.015370469069502233,23.0,0.0,-0.008,0.0,-0.016,0.0,0.0,0.0,22.8,0.0,-0.008,0.0,-0.006,0.0,0.0
1680716706.7989655,1680716706,-1.8947368421052633,-0.002908882086657216,0.029630904263431287,22.9,0.0,0.001,0.0,-0.004,0.0,-1.442508367414839,0.0,22.8,0.0,-0.011,0.0,-0.005,0.0,0.0
1680716707.2106445,1680716706,-1.8947368421052633,0.0,0.05463166722616819,23.1,0.0,-0.006,0.0,-0.013,0.0,0.0,0.0,22.8,0.0,-0.012,0.0,0.001,0.0,0.0
1680716707.621448,1680716707,-1.473684210526316,0.0023271056693257726,0.009630293893252428,23.0,0.0,-0.004,0.0,-0.011,0.0,0.9024212848812653,-0.0011635528346628863,22.8,0.0,-0.008,0.0,-0.006,0.0,-0.0058190807940633246
1680716708.0319707,1680716707,-1.473684210526316,0.0023271056693257726,-0.0003700112918636478,23.0,0.0,-0.004,0.0,-0.011,0.0,0.9024212848812653,-0.0017453292519943294,22.8,0.0,-0.013,0.0,-0.002,0.0,-1.0157404555233558
1680716794.564499,1680716708,-1.0526315789473686,-0.0023271056693257726,-0.0003700112918636478,23.1,0.0,-0.002,0.0,-0.005,0.0,-0.8003106442502267,0.0005817764173314432,22.8,0.0,-0.013,0.0,-0.001,0.0,0.3544664663449944
1680716795.024432,1680716794,-0.6315789473684212,-0.0023271056693257726,-0.015370469069502233,23.1,0.0,-0.002,0.0,-0.005,0.0,-0.8003106442502267,-0.0017453292519943294,22.8,0.0,0.066,-0.33,0.008,-0.56,-2.0180684145016995e-05
1680716795.4352353,1680716795,-0.2105263157894739,0.0017453292519943294,0.009630293893252428,23.0,0.0,0.071,-0.02,-0.006,0.04,-0.8003106442502267,0.0,22.7,0.0,0.084,0.01,0.01,-0.01,-2.0180684145016995e-05
