loop time,Output Velocity D1,Futek Torque,V_BUS D1,I_Bus D1,V_q D1,I_q D1,Output Velocity D2,V_BUS D2,I_Bus D2,V_q D2,I_q D2,max_velocity,max_current
0.000988006591796875,0.9500408895022466,-1780.6192206549274,24.5,0.14,0.965,2.35,-1.0111274133220483,24.3,0.0,-0.17,1.03,1,1
0.006031990051269531,0.9500408895022466,-1780.6192206549274,24.5,0.14,0.965,2.35,-1.0111274133220483,24.3,0.0,-0.17,1.03,1,1
0.011239051818847656,0.9884381330461219,-1780.6192206549274,24.4,0.14,0.984,2.28,-1.0419615634406147,24.3,0.0,-0.163,0.97,1,1
0.015955448150634766,0.9884381330461219,-1780.6192206549274,24.4,0.14,0.984,2.28,-1.0419615634406147,24.3,0.0,-0.163,0.97,1,1
0.021074295043945312,0.9773843811168245,-1780.6192206549274,24.4,0.14,0.989,2.24,-1.0245082709206714,24.3,0.0,-0.132,0.97,1,1
0.02698349952697754,0.9773843811168245,-1780.6192206549274,24.4,0.14,0.989,2.24,-1.0169451774953626,24.3,0.0,-0.146,1.04,1,1
0.031118154525756836,0.9773843811168245,-1780.6192206549274,24.4,0.14,0.989,2.24,-1.0169451774953626,24.3,0.0,-0.146,1.04,1,1
0.03600931167602539,1.0076367548180596,-1780.6192206549274,24.4,0.14,0.972,2.28,-1.0169451774953626,24.3,0.0,-0.146,1.04,1,1
0.04116487503051758,0.9884381330461219,-1780.6192206549274,24.5,0.15,0.988,2.43,-1.0117091897393797,24.3,0.0,-0.14,0.92,1,1
0.04600405693054199,0.9791297103688188,-1780.6192206549274,24.4,0.17,1.017,2.61,-1.0117091897393797,24.3,0.0,-0.14,0.92,1,1
0.051969051361083984,0.9791297103688188,-1780.6192206549274,24.4,0.17,1.017,2.61,-0.9605128650142126,24.3,0.0,-0.102,1.03,1,1
0.05607962608337402,0.9791297103688188,-1780.6192206549274,24.4,0.17,1.017,2.61,-0.9605128650142126,24.3,0.0,-0.102,1.03,1,1
0.060967206954956055,0.9791297103688188,-1780.6192206549274,24.4,0.17,1.017,2.61,-0.9605128650142126,24.3,0.0,-0.102,1.03,1,1
0.06599044799804688,0.9994918849754193,-1780.6192206549274,24.4,0.18,1.019,2.77,-1.0111274133220483,24.3,0.0,-0.146,1.06,1,1
0.07172393798828125,0.9994918849754193,-1780.6192206549274,24.4,0.18,1.019,2.77,-1.0530153153699122,24.3,0.0,-0.166,0.99,1,1
0.07599210739135742,0.9994918849754193,-1780.6192206549274,24.4,0.18,1.019,2.77,-1.0530153153699122,24.3,0.0,-0.166,0.99,1,1
0.08091092109680176,0.9983283321407564,-1780.6192206549274,24.4,0.14,0.975,2.29,-1.0530153153699122,24.3,0.0,-0.166,0.99,1,1
0.08597898483276367,0.9925105679674421,-1780.6192206549274,24.4,0.16,1.003,2.46,-0.9948376736367678,24.3,0.0,-0.105,0.93,1,1
0.09096980094909668,0.9837839217074704,-1780.6192206549274,24.4,0.17,1.027,2.63,-0.9576039829275554,24.3,0.0,-0.096,0.98,1,1
0.09601879119873047,0.9837839217074704,-1780.6192206549274,24.4,0.17,1.027,2.63,-0.9576039829275554,24.3,0.0,-0.096,0.98,1,1
0.10103321075439453,0.9837839217074704,-1780.6192206549274,24.4,0.17,1.027,2.63,-0.9576039829275554,24.3,0.0,-0.096,0.98,1,1
0.10601687431335449,0.9837839217074704,-1780.6192206549274,24.4,0.17,1.027,2.63,-0.9965830028887621,24.3,0.0,-0.157,1.01,1,1
0.1109464168548584,0.9837839217074704,-1780.6192206549274,24.4,0.17,1.027,2.63,-0.9715666169435101,24.3,0.0,-0.142,0.94,1,1
0.1160423755645752,0.9901834622981163,-1780.6192206549274,24.4,0.17,1.011,2.64,-0.9605128650142126,24.3,0.0,-0.12,0.96,1,1
0.12104105949401855,0.9901834622981163,-1780.6192206549274,24.4,0.17,1.011,2.64,-0.9605128650142126,24.3,0.0,-0.12,0.96,1,1
0.12619853019714355,0.9837839217074704,-1780.6192206549274,24.4,0.17,1.023,2.61,-0.9605128650142126,24.3,0.0,-0.12,0.96,1,1
0.13098430633544922,0.9960012264714307,-1780.6192206549274,24.4,0.16,0.999,2.47,-0.9948376736367678,24.2,0.0,-0.148,1.05,1,1
0.13702797889709473,0.9960012264714307,-1780.6192206549274,24.4,0.16,0.999,2.47,-1.0378891285192946,24.3,0.0,-0.187,0.98,1,1
0.14102864265441895,0.9960012264714307,-1780.6192206549274,24.4,0.16,0.999,2.47,-1.0378891285192946,24.3,0.0,-0.187,0.98,1,1
0.14617514610290527,0.9960012264714307,-1780.6192206549274,24.4,0.16,0.999,2.47,-1.014618071826037,24.3,0.0,-0.157,0.92,1,1
0.15100336074829102,0.9960012264714307,-1780.6192206549274,24.4,0.16,0.999,2.47,-1.014618071826037,24.3,0.0,-0.157,0.92,1,1
0.15600013732910156,0.9954194500540993,-1780.6192206549274,24.4,0.15,0.996,2.42,-0.9529497715889039,24.3,0.0,-0.102,0.96,1,1
0.16091465950012207,0.9983283321407564,-1780.6192206549274,24.4,0.14,0.986,2.28,-0.9645852999355328,24.3,0.0,-0.114,1.03,1,1
0.1660621166229248,0.9983283321407564,-1780.6192206549274,24.4,0.14,0.986,2.28,-0.9645852999355328,24.3,0.0,-0.114,1.03,1,1
0.17099475860595703,1.0140362954087054,-1780.6192206549274,24.3,0.14,0.974,2.3,-0.9971647793060936,24.3,0.0,-0.152,1.06,1,1
0.17593693733215332,1.0140362954087054,-1780.6192206549274,24.3,0.14,0.974,2.3,-0.9971647793060936,24.3,0.0,-0.152,1.06,1,1
0.18104839324951172,1.0064732019833966,-1780.6192206549274,24.4,0.13,0.958,2.16,-0.9971647793060936,24.3,0.0,-0.152,1.06,1,1
0.18676066398620605,0.9965830028887621,-1780.6192206549274,24.5,0.15,0.992,2.44,-0.9971647793060936,24.3,0.0,-0.152,1.06,1,1
0.19184398651123047,1.0053096491487339,-1780.6192206549274,24.4,0.13,0.963,2.14,-1.0390526813539576,24.3,0.0,-0.136,0.97,1,1
0.1988966464996338,1.0053096491487339,-1780.6192206549274,24.4,0.13,0.963,2.14,-1.0309078115113173,24.3,0.0,-0.146,1.02,1,1
0.20407390594482422,1.012290966156711,-1780.6192206549274,24.4,0.13,0.95,2.09,-1.0309078115113173,24.3,0.0,-0.146,1.02,1,1
0.20839595794677734,1.012290966156711,-1780.6192206549274,24.4,0.13,0.95,2.09,-1.0309078115113173,24.3,0.0,-0.146,1.02,1,1
0.21298646926879883,1.017526953912694,-1780.6192206549274,24.4,0.11,0.927,1.92,-1.0309078115113173,24.3,0.0,-0.146,1.02,1,1
0.21965742111206055,1.0047278727314024,-1780.6192206549274,24.4,0.14,0.967,2.22,-1.0105456369047168,24.3,0.0,-0.111,0.92,1,1
0.22331619262695312,1.0047278727314024,-1780.6192206549274,24.4,0.14,0.967,2.22,-1.0105456369047168,24.3,0.0,-0.111,0.92,1,1
0.22856974601745605,0.9797114867861503,-1780.6192206549274,24.4,0.16,1.006,2.55,-0.9762208282821616,24.2,0.0,-0.092,0.98,1,1
0.23397016525268555,0.9994918849754193,-1780.6192206549274,24.4,0.15,0.987,2.35,-0.9721483933608415,24.3,0.0,-0.104,1.03,1,1
0.23862648010253906,0.9965830028887621,-1780.6192206549274,24.5,0.15,0.99,2.36,-0.9721483933608415,24.3,0.0,-0.104,1.03,1,1
0.24408698081970215,1.0204358359993513,-1780.6192206549274,24.4,0.12,0.926,1.95,-0.9721483933608415,24.3,0.0,-0.104,1.03,1,1
0.24765586853027344,1.0204358359993513,-1780.6192206549274,24.4,0.12,0.926,1.95,-0.9721483933608415,24.3,0.0,-0.104,1.03,1,1
0.25435566902160645,1.0047278727314024,-1780.6192206549274,24.4,0.13,0.95,2.09,-1.008218531235391,24.3,0.0,-0.11,0.92,1,1
0.2622859477996826,0.9965830028887621,-1780.6192206549274,24.4,0.12,0.951,2.05,-1.008218531235391,24.3,0.0,-0.11,0.92,1,1
0.2665078639984131,0.9965830028887621,-1780.6192206549274,24.4,0.12,0.951,2.05,-1.008218531235391,24.3,0.0,-0.11,0.92,1,1
0.2726874351501465,0.9965830028887621,-1780.6192206549274,24.4,0.12,0.951,2.05,-1.008218531235391,24.3,0.0,-0.11,0.92,1,1
