timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q
1678920167.3074667,7.949992418289185,4,3.93862634533387,1.8911877144688207,24.5,-0.13,1.194,-1.78
1678920167.3574717,7.999992370605469,4,3.9927315521456945,1.546177185583062,24.5,-0.13,1.202,-1.76
1678920167.4076312,8.049992322921753,4,3.9956404342323517,1.9161884774315574,24.4,-0.14,1.185,-1.86
1678920167.457059,8.099992275238037,4,3.9834231294683913,2.236198243354597,24.5,-0.14,1.168,-1.95
1678920167.5073853,8.149992227554321,4,4.052654523130833,2.046192444837782,24.5,-0.14,1.179,-1.91
1678920167.557487,8.199992179870605,4,4.0148390560042895,2.5362073989074396,24.4,-0.14,1.172,-1.92
1678920167.6076634,8.24999213218689,4,4.0148390560042895,2.066193055207979,24.4,-0.14,1.172,-1.92
1678920167.6571105,8.299992084503174,4,4.0148390560042895,2.05119259743034,24.4,-0.14,1.172,-1.92
1678920167.7088032,8.349992036819458,4,4.0148390560042895,2.0311919870601436,24.4,-0.14,1.172,-1.92
1678920167.7595263,8.399991989135742,4,4.0148390560042895,1.5911785589159955,24.4,-0.14,1.172,-1.92
1678920167.807246,8.449991941452026,4,3.957824967105808,1.8461863411359045,24.5,-0.14,1.167,-1.99
1678920167.857435,8.49999189376831,4,3.957824967105808,1.826185730765708,24.5,-0.14,1.167,-1.99
1678920167.9074063,8.549991846084595,4,3.997385763484346,1.5661777959532406,24.5,-0.13,1.19,-1.82
1678920167.9574177,8.599991798400879,4,3.997385763484346,2.05119259743034,24.5,-0.13,1.19,-1.82
1678920168.007424,8.649991750717163,4,3.997385763484346,2.3862028211310182,24.5,-0.13,1.19,-1.82
1678920168.0572586,8.699991703033447,4,4.045091429705525,2.1061942759483543,24.4,-0.14,1.179,-1.91
1678920168.1078439,8.749991655349731,4,4.045091429705525,2.7612142655720717,24.4,-0.14,1.179,-1.91
1678920168.159402,8.799991607666016,4,4.039855441949541,1.9811904611346873,24.5,-0.14,1.181,-1.87
1678920168.208515,8.8499915599823,4,4.039855441949541,1.8361860359508062,24.5,-0.14,1.181,-1.87
1678920168.2586908,8.899991512298584,4,3.951425426515162,2.1211947337260106,24.4,-0.12,1.213,-1.66
1678920168.3075728,8.949991464614868,4,3.9904044464763686,1.6211794744712726,24.3,-0.13,1.189,-1.82
1678920168.3578696,8.999991416931152,4,3.9904044464763686,1.7461832892849571,24.3,-0.13,1.189,-1.82
1678920168.4075975,9.049991369247437,6,3.9904044464763686,1.9861906137272103,24.3,-0.13,1.189,-1.82
1678920168.4574788,9.09999132156372,6,4.011930173917632,3.8762482937101344,24.5,-0.13,1.209,-1.69
1678920168.5084748,9.149991273880005,6,6.39372282647256,2.1761964122440247,24.5,0.11,2.61,0.24
1678920168.5592878,9.199991226196289,6,6.39372282647256,2.626210145573289,24.5,0.11,2.61,0.24
1678920168.6097114,9.249991178512573,6,5.987061110757882,2.071193207800537,24.4,-0.25,2.053,-1.93
1678920168.6587188,9.299991130828857,6,5.987061110757882,1.9161884774315574,24.4,-0.25,2.053,-1.93
1678920168.7090032,9.349991083145142,6,5.973680253159259,2.5812087722403554,24.4,-0.24,2.071,-1.9
1678920168.7590337,9.399991035461426,6,6.041748093987037,1.9261887826166735,24.5,-0.26,2.031,-2.05
1678920168.8088524,9.44999098777771,6,6.041748093987037,1.8061851203955295,24.5,-0.26,2.031,-2.05
1678920168.8588681,9.499990940093994,6,5.944009655875354,2.081193512985635,24.4,-0.26,2.036,-2.09
1678920168.9089046,9.549990892410278,6,5.944009655875354,1.791184662617873,24.4,-0.26,2.036,-2.09
1678920168.9589663,9.599990844726562,6,5.944009655875354,2.1011941233558318,24.4,-0.26,2.036,-2.09
1678920169.0088809,9.649990797042847,6,5.944009655875354,2.7062125870540576,24.4,-0.26,2.036,-2.09
1678920169.0587838,9.69999074935913,6,5.944009655875354,1.346171081881149,24.4,-0.26,2.036,-2.09
1678920169.1086583,9.749990701675415,6,5.944009655875354,2.54120755149998,24.4,-0.26,2.036,-2.09
1678920169.1584268,9.7999906539917,6,5.944009655875354,1.65618054261909,24.4,-0.26,2.036,-2.09
1678920169.2090805,9.849990606307983,6,6.035348553396392,1.7661838996551538,24.5,-0.24,2.069,-1.84
1678920169.2592957,9.899990558624268,6,6.035348553396392,2.3762025159459377,24.5,-0.24,2.069,-1.84
1678920169.3091574,9.949990510940552,6,6.021967695797768,1.6461802374340095,24.5,-0.24,2.057,-1.87
1678920169.3590677,9.999990463256836,6,6.0382574354830485,1.9161884774315574,24.5,-0.23,2.08,-1.78
1678920169.4090395,10.04999041557312,6,5.927719916190075,2.3062003796502495,24.4,-0.25,2.046,-2.0
1678920169.4591894,10.099990367889404,6,6.032439671309734,1.5111761174352267,24.5,-0.23,2.067,-1.78
1678920169.5089357,10.149990320205688,6,6.032439671309734,1.791184662617873,24.5,-0.23,2.067,-1.78
1678920169.5590813,10.199990272521973,6,5.9655353833166185,2.4412044996490323,24.4,-0.24,2.068,-1.86
1678920169.6098719,10.249990224838257,6,5.9655353833166185,1.6211794744712726,24.4,-0.24,2.068,-1.86
1678920169.6591623,10.299990177154541,6,5.967280712568613,2.3412014477980847,24.4,-0.24,2.069,-1.9
1678920169.7090635,10.349990129470825,6,5.980661570167236,2.0261918344676033,24.4,-0.24,2.057,-1.85
1678920169.7594748,10.39999008178711,6,6.051056516664341,2.066193055207979,24.5,-0.25,2.042,-1.97
1678920169.8092217,10.449990034103394,6,5.984152228671224,3.051223115939816,24.5,-0.24,2.072,-1.9
1678920169.8590202,10.499989986419678,6,6.0469840817430205,1.901188019653919,24.5,-0.24,2.052,-1.9
1678920169.9097664,10.549989938735962,6,6.0469840817430205,1.72118252632222,24.5,-0.24,2.052,-1.9
1678920169.9586108,10.599989891052246,6,6.0469840817430205,2.161195954466386,24.5,-0.24,2.052,-1.9
1678920170.0095117,10.64998984336853,6,6.0469840817430205,1.741183136692399,24.5,-0.24,2.052,-1.9
1678920170.0575097,10.699989795684814,6,6.0469840817430205,2.161195954466386,24.5,-0.24,2.052,-1.9
1678920170.1079962,10.749989748001099,6,6.0469840817430205,2.686211976683861,24.5,-0.24,2.052,-1.9
1678920170.1578388,10.799989700317383,6,6.056874280837655,1.3611715396587876,24.5,-0.24,2.061,-1.87
1678920170.2076735,10.849989652633667,6,6.056874280837655,2.5312072463148994,24.5,-0.24,2.061,-1.87
1678920170.2578628,10.899989604949951,6,5.988224663592544,1.8411861885433467,24.4,-0.26,2.023,-2.05
1678920170.3078663,10.949989557266235,6,6.046402305325689,1.72118252632222,24.4,-0.22,2.083,-1.74
1678920170.3579195,10.99998950958252,6,5.960299395560635,2.356201905575741,24.5,-0.25,2.053,-1.98
1678920170.407693,11.049989461898804,6,5.960299395560635,1.5611776433607005,24.5,-0.25,2.053,-1.98
1678920170.4576502,11.099989414215088,6,6.035930329813723,1.9611898507644907,24.4,-0.23,2.085,-1.76
1678920170.5076692,11.149989366531372,6,6.035930329813723,2.126194886318551,24.4,-0.23,2.085,-1.76
1678920170.5576847,11.199989318847656,6,6.036512106231054,1.771184052247694,24.5,-0.23,2.064,-1.83
1678920170.6078882,11.24998927116394,6,6.036512106231054,1.756183594470038,24.5,-0.23,2.064,-1.83
1678920170.6576586,11.299989223480225,6,6.036512106231054,2.626210145573289,24.5,-0.23,2.064,-1.83
1678920170.707712,11.349989175796509,6,6.036512106231054,1.751183441877515,24.5,-0.23,2.064,-1.83
1678920170.757678,11.399989128112793,6,5.953318078552658,2.321200837427888,24.4,-0.23,2.076,-1.84
1678920170.807709,11.449989080429077,6,5.987642887175213,1.9961909189123261,24.5,-0.24,2.053,-1.88
1678920170.8578184,11.499989032745361,6,6.036512106231054,2.0861936655781754,24.5,-0.24,2.059,-1.86
1678920170.9077966,11.549988985061646,6,5.996951309852516,2.6962122818689593,24.4,-0.24,2.077,-1.84
1678920170.9576936,11.59998893737793,6,5.996951309852516,1.741183136692399,24.4,-0.24,2.077,-1.84
1678920171.0077014,11.649988889694214,6,5.996951309852516,1.9111883248390173,24.4,-0.24,2.077,-1.84
1678920171.0575352,11.699988842010498,6,5.996951309852516,1.9611898507644907,24.4,-0.24,2.077,-1.84
1678920171.1077273,11.749988794326782,6,6.031276118475072,2.0861936655781754,24.4,-0.24,2.039,-1.94
1678920171.1577613,11.799988746643066,6,6.031276118475072,2.131195038911091,24.4,-0.24,2.039,-1.94
1678920171.2077296,11.84998869895935,6,6.031276118475072,2.5262070937223413,24.4,-0.24,2.039,-1.94
1678920171.257807,11.899988651275635,6,6.031276118475072,1.3811721500289842,24.4,-0.24,2.039,-1.94
1678920171.3072212,11.949988603591919,6,5.964953606899287,2.216197632984418,24.4,-0.25,2.059,-2.0
1678920171.3574953,11.999988555908203,6,5.964953606899287,1.9411892403943123,24.4,-0.25,2.059,-2.0
1678920171.4080756,12.049988508224487,8,5.964953606899287,1.5811782537308794,24.4,-0.25,2.059,-2.0
1678920171.4571185,12.099988460540771,8,5.964953606899287,2.54120755149998,24.4,-0.25,2.059,-2.0
1678920171.5073342,12.149988412857056,8,5.964953606899287,2.271199311502432,24.4,-0.25,2.059,-2.0
1678920171.5573578,12.19998836517334,8,8.059348709292482,2.1061942759483543,24.6,-0.39,2.974,-2.29
1678920171.6075132,12.249988317489624,8,8.059348709292482,2.2511987011322354,24.6,-0.39,2.974,-2.29
1678920171.6573782,12.299988269805908,8,8.059348709292482,2.5012063307596044,24.6,-0.39,2.974,-2.29
1678920171.7073693,12.349988222122192,8,7.973245799527429,2.241198395947137,24.5,-0.34,2.958,-1.84
1678920171.7574406,12.399988174438477,8,7.973245799527429,1.8661869515061011,24.5,-0.34,2.958,-1.84
1678920171.807268,12.44998812675476,8,7.987208433543383,1.8211855781731678,24.4,-0.34,2.948,-1.84
1678920171.8575325,12.499988079071045,8,8.03840475826855,2.0261918344676033,24.5,-0.35,2.923,-1.97
1678920171.9073348,12.549988031387329,8,8.033168770512567,2.6412106033509275,24.5,-0.35,2.923,-1.93
1678920171.9577436,12.599987983703613,8,8.033168770512567,1.956189698171933,24.5,-0.35,2.923,-1.93
1678920172.006915,12.649987936019897,8,7.963355600432794,1.6761811529892867,24.4,-0.35,2.934,-1.92
1678920172.05792,12.699987888336182,8,7.959283165511474,1.936189087801754,24.5,-0.33,2.951,-1.82
1678920172.1077693,12.749987840652466,8,7.959283165511474,2.1811965648365828,24.5,-0.33,2.951,-1.82
1678920172.1588838,12.79998779296875,8,8.033168770512567,2.2211977855769405,24.5,-0.37,2.916,-2.06
