timestamp (epoch),loop time (s),des current,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1682011428.6573477,1682011428,14.0,7.004588064670576,14.363948352916047,24.6,-0.06,0.022,-18.69,0.026,-12.28,446.5900303712044,7.741117009012183,23.6,6.72,8.04,13.17,-0.487,0.1,1671.0549683668469
1682011428.6619372,1682011428,14.0,7.004588064670576,14.898964680318603,24.6,-0.06,0.022,-18.69,0.026,-12.28,446.5900303712044,8.21177413063332,23.5,7.04,8.342,13.25,-0.538,0.13,1326.7595178432919
1682011428.6661978,1682011428,14.0,7.004588064670576,12.72889845515305,24.6,-0.06,0.022,-18.69,0.026,-12.28,446.5900303712044,8.21177413063332,23.5,7.04,8.342,13.25,-0.538,0.13,1326.7595178432919
1682011428.6708407,1682011428,14.0,7.004588064670576,12.863902575151814,24.6,-0.06,0.022,-18.69,0.026,-12.28,446.5900303712044,8.21177413063332,23.5,7.04,8.342,13.25,-0.538,0.13,1326.7595178432919
1682011428.6767635,1682011428,14.0,9.40441578616278,12.828901507003998,24.7,-2.16,2.237,-16.28,0.96,0.05,2583.168221975487,9.487609813841175,23.5,7.67,9.505,12.7,-0.586,0.15,705.2408427432973
1682011428.6817563,1682011428,14.0,9.40441578616278,13.938935382549502,24.7,-2.16,2.237,-16.28,0.96,0.05,2583.168221975487,10.19912237223753,23.4,8.09,9.997,12.71,-0.648,0.1,1815.7909827397327
1682011428.6869583,1682011428,14.0,9.40441578616278,14.218943927732166,24.7,-2.16,2.237,-16.28,0.96,0.05,2583.168221975487,10.754718850789057,23.3,8.75,10.434,13.08,-0.737,0.29,2142.5173503723736
1682011428.6927516,1682011428,14.0,10.633127579566787,16.174003591418202,24.8,-2.69,2.229,-18.08,1.609,-1.53,876.1653675589819,10.754718850789057,23.3,8.75,10.434,13.08,-0.737,0.29,2142.5173503723736
1682011428.6981058,1682011428,14.0,10.633127579566787,12.373887621082176,24.8,-2.69,2.229,-18.08,1.609,-1.53,876.1653675589819,11.399327121192297,23.3,9.67,10.635,14.04,-0.929,0.14,1032.7956828471365
1682011428.7040336,1682011428,14.0,11.535462802847855,17.81405364177374,24.8,-2.93,2.024,-21.97,1.695,-0.74,751.2575155790254,11.844967856868182,23.1,9.17,11.061,12.86,-0.838,-0.21,2127.59179743624
1682011428.7093742,1682011428,14.0,11.729776126236557,17.939057456587424,24.8,-2.89,1.488,-24.75,2.092,-1.92,2186.880336283882,11.844967856868182,23.1,9.17,11.061,12.86,-0.838,-0.21,2127.59179743624
1682011428.7142727,1682011428,14.0,11.729776126236557,18.184064933622235,24.8,-2.89,1.488,-24.75,2.092,-1.92,2186.880336283882,11.619820383360913,23.0,10.21,10.497,14.79,-1.067,0.04,1025.5899310454793
1682011428.7189715,1682011428,14.0,11.729776126236557,15.538984212164664,24.8,-2.89,1.488,-24.75,2.092,-1.92,2186.880336283882,11.288207825481992,23.2,9.92,10.124,14.93,-1.051,-0.1,2619.8636141683496
1682011428.7248943,1682011428,14.0,11.360348101231091,13.003906847743158,24.7,-2.8,2.485,-22.17,2.472,1.05,732.6294394413414,11.141600168314469,23.3,9.07,10.124,13.8,-0.908,-0.41,2367.2183857130867
1682011428.7292032,1682011428,14.0,11.360348101231091,11.733868089236115,24.7,-2.8,2.485,-22.17,2.472,1.05,732.6294394413414,11.397581791940302,23.3,8.56,10.584,12.64,-0.768,-0.34,1840.9166243169432
1682011428.7346117,1682011428,14.0,11.360348101231091,13.70392821069979,24.7,-2.8,2.485,-22.17,2.472,1.05,732.6294394413414,11.890928193837366,23.3,8.77,11.311,12.14,-0.704,-0.05,2605.6197527362647
1682011428.7386441,1682011428,14.0,11.360348101231091,18.804083855098117,24.7,-2.8,2.485,-22.17,2.472,1.05,732.6294394413414,11.890928193837366,23.3,8.77,11.311,12.14,-0.704,-0.05,2605.6197527362647
1682011428.7447762,1682011428,14.0,12.022991440571605,18.189065086214793,24.8,-2.7,1.003,-26.78,2.108,-7.89,2522.1607027685927,11.890928193837366,23.3,8.77,11.311,12.14,-0.704,-0.05,2605.6197527362647
1682011428.7495208,1682011428,14.0,12.022991440571605,15.188973530686347,24.8,-2.7,1.003,-26.78,2.108,-7.89,2522.1607027685927,12.042771838760874,23.2,10.91,10.729,15.39,-1.207,0.01,817.8734450752455
1682011428.7544432,1682011428,14.0,12.022991440571605,16.649018087710203,24.8,-2.7,1.003,-26.78,2.108,-7.89,2522.1607027685927,11.92816188454658,23.2,9.59,10.703,13.75,-1.005,-0.52,2256.4647801281462
1682011428.7603047,1682011428,14.0,11.628547029620886,17.08403136326181,24.7,-2.7,1.556,-24.89,2.486,-4.95,758.1790971634852,11.92816188454658,23.2,9.59,10.703,13.75,-1.005,-0.52,2256.4647801281462
1682011428.7661865,1682011428,14.0,11.628547029620886,12.72389830256051,24.7,-2.7,1.556,-24.89,2.486,-4.95,758.1790971634852,11.50521042914662,23.2,9.73,10.422,14.31,-0.989,-0.12,1043.1098984871253
1682011428.7715583,1682011428,14.0,11.628547029620886,15.378979329203164,24.7,-2.7,1.556,-24.89,2.486,-4.95,758.1790971634852,11.50521042914662,23.2,9.73,10.422,14.31,-0.989,-0.12,1043.1098984871253
1682011428.7773862,1682011428,14.0,11.628547029620886,15.883994741050458,24.7,-2.7,1.556,-24.89,2.486,-4.95,758.1790971634852,11.50521042914662,23.2,9.73,10.422,14.31,-0.989,-0.12,1043.1098984871253
1682011428.7839315,1682011428,14.0,11.860094043718801,18.404071647694327,24.8,-2.8,1.153,-25.74,2.516,-5.62,508.6800544824315,11.50521042914662,23.2,9.73,10.422,14.31,-0.989,-0.12,1043.1098984871253
1682011428.788982,1682011428,14.0,11.860094043718801,16.904025869930095,24.8,-2.8,1.153,-25.74,2.516,-5.62,508.6800544824315,11.50521042914662,23.2,9.73,10.422,14.31,-0.989,-0.12,1043.1098984871253
1682011428.794255,1682011428,14.0,11.860094043718801,10.87884199591052,24.8,-2.8,1.153,-25.74,2.516,-5.62,508.6800544824315,11.459831868594767,23.3,9.55,10.338,14.17,-0.988,-0.28,397.8975053458155
1682011428.798423,1682011428,14.0,11.860094043718801,14.49895247291483,24.8,-2.8,1.153,-25.74,2.516,-5.62,508.6800544824315,11.459831868594767,23.3,9.55,10.338,14.17,-0.988,-0.28,397.8975053458155
1682011428.8033,1682011428,14.0,11.860094043718801,16.309007711416967,24.8,-2.8,1.153,-25.74,2.516,-5.62,508.6800544824315,12.140510276872556,23.0,9.62,11.431,13.03,-0.79,0.35,1321.0790197516583
1682011428.8082168,1682011428,14.0,11.860094043718801,18.329069358806116,24.8,-2.8,1.153,-25.74,2.516,-5.62,508.6800544824315,12.140510276872556,23.0,9.62,11.431,13.03,-0.79,0.35,1321.0790197516583
1682011428.8144827,1682011428,14.0,12.124802313604606,17.0090290743736,24.8,-2.97,1.027,-24.42,2.333,-9.23,2457.005838397964,12.123638760769945,23.0,10.82,10.958,14.99,-1.122,0.26,1179.9291476900971
1682011428.8192353,1682011428,14.0,12.124802313604606,17.359039755851917,24.8,-2.97,1.027,-24.42,2.333,-9.23,2457.005838397964,12.123638760769945,23.0,10.82,10.958,14.99,-1.122,0.26,1179.9291476900971
1682011428.8246768,1682011428,14.0,12.124802313604606,12.758899370708345,24.8,-2.97,1.027,-24.42,2.333,-9.23,2457.005838397964,12.123638760769945,23.0,10.82,10.958,14.99,-1.122,0.26,1179.9291476900971
1682011428.830126,1682011428,14.0,12.124802313604606,13.998937213660072,24.8,-2.97,1.027,-24.42,2.333,-9.23,2457.005838397964,12.123638760769945,23.0,10.82,10.958,14.99,-1.122,0.26,1179.9291476900971
1682011428.8351352,1682011428,14.0,12.124802313604606,15.178973225501267,24.8,-2.97,1.027,-24.42,2.333,-9.23,2457.005838397964,12.123638760769945,23.0,10.82,10.958,14.99,-1.122,0.26,1179.9291476900971
1682011428.8395667,1682011428,14.0,12.124802313604606,18.79908370250556,24.8,-2.97,1.027,-24.42,2.333,-9.23,2457.005838397964,12.123638760769945,23.0,10.82,10.958,14.99,-1.122,0.26,1179.9291476900971
1682011428.844176,1682011428,14.0,12.1986879186057,18.644078972136597,24.8,-3.03,1.304,-24.22,2.214,-4.35,451.4532755550811,12.123638760769945,23.0,10.82,10.958,14.99,-1.122,0.26,1179.9291476900971
1682011428.8491287,1682011428,14.0,11.975867550767758,17.189034567705317,24.8,-2.79,1.078,-25.91,2.593,-7.07,2666.5832760872436,11.918853461869276,23.1,10.75,10.601,15.32,-1.163,0.07,336.19345754840117
1682011428.8554122,1682011428,14.0,11.975867550767758,12.078878618121891,24.8,-2.79,1.078,-25.91,2.593,-7.07,2666.5832760872436,11.639600781550183,23.1,9.86,10.405,14.45,-1.049,-0.29,2261.547418189608
1682011428.8617628,1682011428,14.0,12.068951777540788,13.798931109958179,24.8,-3.18,2.823,-17.43,1.302,0.42,778.9980720252753,11.778063568875067,23.3,8.72,10.759,12.66,-0.826,-0.64,1989.8807354864646
1682011428.8668742,1682011428,14.0,12.068951777540788,15.743990468459119,24.8,-3.18,2.823,-17.43,1.302,0.42,778.9980720252753,12.21497765829098,23.0,9.72,11.419,13.16,-0.819,0.35,1953.4574923582754
1682011428.8725717,1682011428,14.0,12.068951777540788,18.4640734788049,24.8,-3.18,2.823,-17.43,1.302,0.42,778.9980720252753,12.325515177583954,23.0,10.57,11.298,14.3,-1.032,0.34,2304.402140117727
1682011428.879104,1682011428,14.0,12.096295269155366,17.194034720297857,24.8,-2.96,0.982,-24.87,2.458,-9.39,698.0674137671909,12.100367704076687,23.0,10.86,10.903,15.09,-1.131,0.2,2118.5765846835725
1682011428.8838694,1682011428,14.0,12.096295269155366,14.818962238837852,24.8,-2.96,0.982,-24.87,2.458,-9.39,698.0674137671909,12.100367704076687,23.0,10.86,10.903,15.09,-1.131,0.2,2118.5765846835725
1682011428.8927305,1682011428,14.0,11.97237689226377,12.678896929227577,24.9,-3.28,2.927,-19.54,1.669,2.21,1089.350462909289,12.100367704076687,23.0,10.86,10.903,15.09,-1.131,0.2,2118.5765846835725
1682011428.9009755,1682011428,14.0,11.97237689226377,15.31897749809259,24.9,-3.28,2.927,-19.54,1.669,2.21,1089.350462909289,12.100367704076687,23.0,10.86,10.903,15.09,-1.131,0.2,2118.5765846835725
1682011428.9087126,1682011428,14.0,12.003211042382336,18.444072868434702,24.8,-2.86,1.093,-25.4,2.481,-6.1,681.6105181000839,12.100367704076687,23.0,10.86,10.903,15.09,-1.131,0.2,2118.5765846835725
1682011428.9180443,1682011428,14.0,12.003211042382336,16.45401213660085,24.8,-2.86,1.093,-25.4,2.481,-6.1,681.6105181000839,12.100367704076687,23.0,10.86,10.903,15.09,-1.131,0.2,2118.5765846835725
1682011428.9258866,1682011428,14.0,12.068370001123457,15.238975056611839,24.9,-3.17,2.957,-18.04,1.404,1.48,738.771583244919,11.91245392127863,23.2,8.91,10.742,12.9,-0.852,-0.52,258.49610237434433
1682011428.9326272,1682011428,14.0,12.068370001123457,17.289037619556265,24.9,-3.17,2.957,-18.04,1.404,1.48,738.771583244919,12.281881946284097,23.0,10.25,11.4,13.81,-0.906,0.55,1594.9084050536292
1682011428.940453,1682011428,14.0,12.145746264628539,16.859024496597197,24.8,-2.93,1.002,-24.77,2.314,-9.51,801.8218928560541,12.281881946284097,23.0,10.25,11.4,13.81,-0.906,0.55,1594.9084050536292
1682011428.948262,1682011428,14.0,12.145746264628539,15.883994741050458,24.8,-2.93,1.002,-24.77,2.314,-9.51,801.8218928560541,11.821696800174925,23.1,10.2,10.629,14.6,-1.084,-0.14,765.9265980159861
1682011428.9577715,1682011428,14.0,12.145746264628539,14.108940570696138,24.8,-2.93,1.002,-24.77,2.314,-9.51,801.8218928560541,11.75537428859914,23.2,9.22,10.62,13.41,-0.916,-0.43,1584.8289479659456
1682011428.9660447,1682011428,14.0,12.188215943093734,17.524044791405995,24.8,-3.17,2.299,-20.15,1.851,-1.05,506.8820560709721,12.21497765829098,23.1,9.84,11.309,13.41,-0.868,0.28,1438.6131371151123
1682011428.9736776,1682011428,14.0,12.188215943093734,17.704050284737693,24.8,-3.17,2.299,-20.15,1.851,-1.05,506.8820560709721,12.145746264628539,23.0,10.73,11.102,14.68,-1.081,0.26,1246.5242277751918
1682011428.9824069,1682011428,14.0,11.740829878165854,12.798900591448719,24.9,-2.88,2.201,-25.78,2.402,0.23,699.427751804658,11.637273675880857,23.1,10.25,10.458,14.88,-1.096,-0.18,1696.745003922612
1682011428.9884095,1682011428,14.0,11.89965484009734,16.02899916623432,24.9,-3.15,2.623,-19.01,1.64,-0.08,1478.837626501915,11.982848867775735,23.1,8.84,10.9,12.6,-0.811,-0.45,1335.522305888641
1682011428.9931645,1682011428,14.0,11.89965484009734,16.214004812158578,24.9,-3.15,2.623,-19.01,1.64,-0.08,1478.837626501915,11.982848867775735,23.1,8.84,10.9,12.6,-0.811,-0.45,1335.522305888641
1682011428.9982085,1682011428,14.0,11.89965484009734,18.354070121768853,24.9,-3.15,2.623,-19.01,1.64,-0.08,1478.837626501915,12.241157597070895,23.0,10.51,11.192,14.31,-1.029,0.22,1247.0098431988158
1682011429.0022638,1682011428,14.0,12.06197046053281,17.33903914548174,24.7,-2.87,1.119,-23.77,2.486,-8.71,1035.7998270068304,12.241157597070895,23.0,10.51,11.192,14.31,-1.029,0.22,1247.0098431988158
1682011429.007126,1682011429,14.0,12.06197046053281,15.258975666982035,24.7,-2.87,1.119,-23.77,2.486,-8.71,1035.7998270068304,12.241157597070895,23.0,10.51,11.192,14.31,-1.029,0.22,1247.0098431988158
1682011429.0121076,1682011429,14.0,12.06197046053281,11.698867021088297,24.7,-2.87,1.119,-23.77,2.486,-8.71,1035.7998270068304,12.241157597070895,23.0,10.51,11.192,14.31,-1.029,0.22,1247.0098431988158
1682011429.0177107,1682011429,14.0,11.989830184783711,15.673988332163447,24.9,-3.3,3.001,-18.72,1.536,2.26,866.0959062992398,11.994484396122363,23.2,8.69,11.143,12.15,-0.755,-0.47,621.47639136002
1682011429.023044,1682011429,14.0,11.989830184783711,15.828993062532426,24.9,-3.3,3.001,-18.72,1.536,2.26,866.0959062992398,12.245230031992216,23.1,10.21,11.381,13.78,-0.901,0.5,2234.5102155364402
1682011429.0283952,1682011429,14.0,11.989830184783711,19.149094383983893,24.9,-3.3,3.001,-18.72,1.536,2.26,866.0959062992398,12.245230031992216,23.1,10.21,11.381,13.78,-0.901,0.5,2234.5102155364402
1682011429.0341048,1682011429,14.0,11.974703997933094,17.51404448622088,24.7,-2.82,1.087,-27.31,2.725,-6.32,585.0384260611156,12.047426050099524,23.0,11.05,10.794,15.45,-1.166,0.26,1133.0231685644342
1682011429.0409532,1682011429,14.0,11.769336922615095,13.138910967741921,24.9,-3.01,2.565,-24.44,2.223,1.71,1681.6275568684102,12.047426050099524,23.0,11.05,10.794,15.45,-1.166,0.26,1133.0231685644342
1682011429.04542,1682011429,14.0,11.769336922615095,14.838962849208048,24.9,-3.01,2.565,-24.44,2.223,1.71,1681.6275568684102,12.047426050099524,23.0,11.05,10.794,15.45,-1.166,0.26,1133.0231685644342
1682011429.0505984,1682011429,14.0,11.769336922615095,15.498982991424286,24.9,-3.01,2.565,-24.44,2.223,1.71,1681.6275568684102,12.047426050099524,23.0,11.05,10.794,15.45,-1.166,0.26,1133.0231685644342
1682011429.054899,1682011429,14.0,11.769336922615095,18.384071037324148,24.9,-3.01,2.565,-24.44,2.223,1.71,1681.6275568684102,12.262683324512158,23.0,10.32,11.284,14.01,-0.979,0.26,556.1031227360512
1682011429.061269,1682011429,14.0,11.769336922615095,17.524044791405995,24.9,-3.01,2.565,-24.44,2.223,1.71,1681.6275568684102,12.167853768487134,23.0,10.97,11.025,15.08,-1.1,0.37,2405.074351205498
1682011429.066096,1682011429,14.0,11.769336922615095,17.35403960325936,24.9,-3.01,2.565,-24.44,2.223,1.71,1681.6275568684102,11.83158699926956,23.1,10.38,10.613,14.83,-1.113,-0.06,2106.0676771796593
1682011429.0705984,1682011429,14.0,11.769336922615095,11.353856492202521,24.9,-3.01,2.565,-24.44,2.223,1.71,1681.6275568684102,11.83158699926956,23.1,10.38,10.613,14.83,-1.113,-0.06,2106.0676771796593
1682011429.0749867,1682011429,14.0,11.769336922615095,13.69892805810725,24.9,-3.01,2.565,-24.44,2.223,1.71,1681.6275568684102,11.83158699926956,23.1,10.38,10.613,14.83,-1.113,-0.06,2106.0676771796593
1682011429.0804973,1682011429,14.0,11.997393278209021,15.64898756920073,24.8,-3.11,2.608,-19.06,1.688,-0.42,3196.9958460206612,12.16610843923514,23.0,9.61,11.388,13.04,-0.804,0.19,887.8357075444576
1682011429.0853744,1682011429,14.0,11.997393278209021,18.384071037324148,24.8,-3.11,2.608,-19.06,1.688,-0.42,3196.9958460206612,12.31562497848932,23.0,10.48,11.371,14.11,-0.973,0.47,2207.2159599101683
1682011429.0894275,1682011429,14.0,11.997393278209021,18.024060050660715,24.8,-3.11,2.608,-19.06,1.688,-0.42,3196.9958460206612,12.31562497848932,23.0,10.48,11.371,14.11,-0.973,0.47,2207.2159599101683
1682011429.0943115,1682011429,14.0,11.997393278209021,17.25903670400097,24.8,-3.11,2.608,-19.06,1.688,-0.42,3196.9958460206612,11.93688853080655,23.1,10.66,10.593,15.19,-1.158,-0.06,1336.3299875171099
1682011429.099014,1682011429,14.0,11.938052083641214,13.678927447737053,24.8,-2.79,1.226,-27.35,2.759,-5.26,739.2638576540584,11.93688853080655,23.1,10.66,10.593,15.19,-1.158,-0.06,1336.3299875171099
1682011429.1038373,1682011429,14.0,11.938052083641214,11.448859391460928,24.8,-2.79,1.226,-27.35,2.759,-5.26,739.2638576540584,11.67450736659007,23.3,8.88,10.65,12.95,-0.859,-0.62,1230.0960370215842
1682011429.109376,1682011429,14.0,12.082914411556743,16.164003286233086,24.8,-3.23,2.885,-17.46,1.299,0.89,1202.0164187669013,11.67450736659007,23.3,8.88,10.65,12.95,-0.859,-0.62,1230.0960370215842
1682011429.1140003,1682011429,14.0,12.082914411556743,17.849054709921557,24.8,-3.23,2.885,-17.46,1.299,0.89,1202.0164187669013,11.67450736659007,23.3,8.88,10.65,12.95,-0.859,-0.62,1230.0960370215842
1682011429.118966,1682011429,14.0,12.082914411556743,18.754082329172643,24.8,-3.23,2.885,-17.46,1.299,0.89,1202.0164187669013,12.284209051953422,23.0,10.87,11.164,14.77,-1.096,0.33,772.3535776262097
1682011429.1229188,1682011429,14.0,12.116075667344635,17.0090290743736,24.8,-2.93,0.979,-25.11,2.469,-9.11,903.2473896385886,12.284209051953422,23.0,10.87,11.164,14.77,-1.096,0.33,772.3535776262097
1682011429.127833,1682011429,14.0,12.010192359390313,16.894025564745014,24.8,-2.94,1.065,-25.95,2.643,-7.65,1820.5420257954545,12.284209051953422,23.0,10.87,11.164,14.77,-1.096,0.33,772.3535776262097
1682011429.1324618,1682011429,14.0,12.010192359390313,10.95384428479873,24.8,-2.94,1.065,-25.95,2.643,-7.65,1820.5420257954545,12.284209051953422,23.0,10.87,11.164,14.77,-1.096,0.33,772.3535776262097
1682011429.1369977,1682011429,14.0,11.890346417420036,15.368979024018065,24.9,-3.19,3.201,-18.74,1.588,3.53,1755.366848754726,12.284209051953422,23.0,10.87,11.164,14.77,-1.096,0.33,772.3535776262097
1682011429.1412797,1682011429,14.0,11.890346417420036,15.62398680623799,24.9,-3.19,3.201,-18.74,1.588,3.53,1755.366848754726,12.284209051953422,23.0,10.87,11.164,14.77,-1.096,0.33,772.3535776262097
1682011429.1454632,1682011429,14.0,12.023573216988936,17.74405150547807,24.9,-3.21,2.585,-19.38,1.699,-0.44,1266.017001514022,12.284209051953422,23.0,10.87,11.164,14.77,-1.096,0.33,772.3535776262097
1682011429.1500323,1682011429,14.0,12.276645958528114,18.244066764732807,24.7,-2.98,1.168,-24.23,2.207,-5.63,2872.795427942329,12.346459128607886,22.9,10.93,11.2,14.8,-1.096,0.35,402.9726233509192
1682011429.1549,1682011429,14.0,12.123056984352612,16.599016561784712,24.7,-2.91,1.116,-24.7,2.321,-8.77,2919.9372000515737,12.095131716320703,23.1,10.81,10.803,15.13,-1.148,0.04,2737.9059495002857
1682011429.1592767,1682011429,14.0,12.099785927659354,17.0090290743736,24.7,-2.96,1.132,-25.66,2.402,-7.82,2179.709681549858,12.095131716320703,23.1,10.81,10.803,15.13,-1.148,0.04,2737.9059495002857
1682011429.1637962,1682011429,14.0,12.099785927659354,11.248853287759033,24.7,-2.96,1.132,-25.66,2.402,-7.82,2179.709681549858,11.646000322140829,23.1,9.88,10.469,14.43,-1.003,-0.19,1237.663509644933
1682011429.1681585,1682011429,14.0,12.099785927659354,16.499013509933764,24.7,-2.96,1.132,-25.66,2.402,-7.82,2179.709681549858,11.646000322140829,23.1,9.88,10.469,14.43,-1.003,-0.19,1237.663509644933
1682011429.1742384,1682011429,14.0,11.886855758916047,13.61392546403394,24.9,-3.13,2.789,-19.55,1.879,0.99,699.3853950516169,12.000302160295679,23.0,10.19,11.128,14.02,-0.894,0.5,1384.5220705324532
1682011429.179301,1682011429,14.0,11.886855758916047,18.70408080324717,24.9,-3.13,2.789,-19.55,1.879,0.99,699.3853950516169,12.000302160295679,23.0,10.19,11.128,14.02,-0.894,0.5,1384.5220705324532
1682011429.1853158,1682011429,14.0,11.886855758916047,17.189034567705317,24.9,-3.13,2.789,-19.55,1.879,0.99,699.3853950516169,12.036954074587559,23.0,10.89,10.921,15.08,-1.085,0.48,1008.9055898734816
1682011429.1896164,1682011429,14.0,11.886855758916047,15.028968647724827,24.9,-3.13,2.789,-19.55,1.879,0.99,699.3853950516169,12.036954074587559,23.0,10.89,10.921,15.08,-1.085,0.48,1008.9055898734816
1682011429.195176,1682011429,14.0,11.75537428859914,11.328855729239784,24.8,-2.96,2.079,-25.69,2.624,-0.42,675.6692667173959,11.654726968400801,23.2,9.45,10.563,13.75,-0.949,-0.31,1174.688036297192
1682011429.2002368,1682011429,14.0,11.75537428859914,15.743990468459119,24.8,-2.96,2.079,-25.69,2.624,-0.42,675.6692667173959,12.024154993406267,23.2,8.79,11.134,12.29,-0.773,-0.45,2285.5506836519476
1682011429.2052736,1682011429,14.0,11.75537428859914,15.883994741050458,24.8,-2.96,2.079,-25.69,2.624,-0.42,675.6692667173959,12.024154993406267,23.2,8.79,11.134,12.29,-0.773,-0.45,2285.5506836519476
1682011429.2102504,1682011429,14.0,12.101531256911349,18.819084312875756,24.9,-3.21,2.248,-20.44,1.915,-1.01,743.5906967036083,12.024154993406267,23.2,8.79,11.134,12.29,-0.773,-0.45,2285.5506836519476
1682011429.215428,1682011429,14.0,12.101531256911349,17.16903395733512,24.9,-3.21,2.248,-20.44,1.915,-1.01,743.5906967036083,12.024154993406267,23.2,8.79,11.134,12.29,-0.773,-0.45,2285.5506836519476
1682011429.2212253,1682011429,14.0,12.101531256911349,16.309007711416967,24.9,-3.21,2.248,-20.44,1.915,-1.01,743.5906967036083,11.852530950293492,23.1,10.24,10.59,14.66,-1.089,-0.18,589.2274265134502
1682011429.2264066,1682011429,14.0,12.101531256911349,12.32888624774926,24.9,-3.21,2.248,-20.44,1.915,-1.01,743.5906967036083,11.852530950293492,23.1,10.24,10.59,14.66,-1.089,-0.18,589.2274265134502
1682011429.231061,1682011429,14.0,12.101531256911349,16.02899916623432,24.9,-3.21,2.248,-20.44,1.915,-1.01,743.5906967036083,11.852530950293492,23.1,10.24,10.59,14.66,-1.089,-0.18,589.2274265134502
1682011429.2364373,1682011429,14.0,12.101531256911349,15.433981007721192,24.9,-3.21,2.248,-20.44,1.915,-1.01,743.5906967036083,12.07767842380076,23.0,10.38,11.169,14.22,-0.949,0.57,767.2581928338366
1682011429.2415204,1682011429,14.0,12.101531256911349,18.569076683248387,24.9,-3.21,2.248,-20.44,1.915,-1.01,743.5906967036083,12.196942589353705,23.0,10.25,11.164,14.01,-1.001,0.1,2199.5736989550524
