timestamp (epoch),loop time (s),des velocity,velocityM (Rad/S),Futek Torque (Nm),v_busM,i_busM,v_qM,i_qM,v_dM,i_dM,accelM,velocityL (Rad/S),v_busL,i_busL,v_qL,i_qL,v_dL,i_dL,accelL
1679857334.8035092,1679857334,-4.0,-3.459242577452761,0.0038701181066436163,25.0,0.05,-2.023,-0.43,-2.289,-0.01,-643.448267310321,-27.800767878600343,24.8,0.75,-12.346,-0.82,-3.465,-0.62,-5261.715261779023
1679857334.8081393,1679857334,-4.0,-3.4836771869806817,-0.00613018707847246,25.0,0.05,-1.925,-0.36,-2.348,-0.05,-334.338630301394,-27.800767878600343,24.8,0.75,-12.346,-0.82,-3.465,-0.62,-5261.715261779023
1679857334.8137646,1679857334,-4.0,-3.4766958699727044,0.008870270699166127,25.0,0.06,-2.04,-0.53,-2.288,0.02,-670.8215748555522,-27.800767878600343,24.8,0.75,-12.346,-0.82,-3.465,-0.62,-5261.715261779023
1679857334.8182847,1679857334,-4.0,-3.4900767275713274,0.008870270699166127,25.0,0.05,-1.99,-0.33,-2.306,-0.07,-696.9359540449119,-27.800767878600343,24.8,0.75,-12.346,-0.82,-3.465,-0.62,-5261.715261779023
1679857334.8235219,1679857334,-4.0,-3.4691327765473954,0.023870728476822478,25.0,0.05,-2.09,-0.32,-2.226,-0.07,-679.2996022970984,-27.7833145860804,24.8,1.07,-12.358,-1.14,-3.403,-0.99,-1058.5415853066697
1679857334.8287392,1679857334,-4.0,-3.4848407398153447,-0.06613201818902681,25.0,0.07,-2.115,-0.52,-2.208,-0.01,-670.204110888645,-27.7833145860804,24.8,1.07,-12.358,-1.14,-3.403,-0.99,-1058.5415853066697
1679857334.8335085,1679857334,-4.0,-3.4848407398153447,0.013870423291724167,25.0,0.07,-2.115,-0.52,-2.208,-0.01,-670.204110888645,-27.75597109446582,24.8,0.06,-12.296,-0.19,-3.674,0.33,-2792.5777342497213
1679857334.8386588,1679857334,-4.0,-3.4900767275713274,-0.021130644856111047,25.1,0.04,-2.141,-0.21,-2.134,-0.15,-345.53151844115024,-27.75597109446582,24.8,0.06,-12.296,-0.19,-3.674,0.33,-2792.5777342497213
1679857334.843829,1679857334,-4.0,-3.486586069067339,0.03387103366192079,25.0,0.07,-2.273,-0.59,-2.098,0.03,-682.2394166472318,-27.73968135478054,24.8,1.01,-12.259,-1.12,-3.726,-0.77,-2790.6040933749414
1679857334.8487313,1679857334,-4.0,-3.486586069067339,0.018870575884282204,25.0,0.07,-2.273,-0.59,-2.098,0.03,-682.2394166472318,-27.832765581553573,24.6,0.93,-12.331,-1.0,-3.496,-0.86,-5458.668288121784
1679857334.8540428,1679857334,-4.0,-3.4714598822167213,-0.021130644856111047,25.0,0.06,-2.326,-0.38,-2.038,-0.06,-349.99178091969435,-27.80891274844298,24.8,-0.5,-12.308,0.34,-3.674,1.12,-5624.410935309355
1679857334.8590631,1679857334,-4.0,-3.4714598822167213,0.02887088106936275,25.0,0.06,-2.326,-0.38,-2.038,-0.06,-349.99178091969435,-27.75655287088315,24.7,0.54,-12.303,-0.64,-3.623,-0.27,-3934.6836802946027
1679857334.8638709,1679857334,-4.0,-3.4714598822167213,-0.00613018707847246,25.0,0.06,-2.326,-0.38,-2.038,-0.06,-349.99178091969435,-27.69779345273268,24.8,0.32,-12.327,-0.51,-3.565,0.25,-8369.207252357213
1679857334.8686805,1679857334,-4.0,-3.4714598822167213,0.0438713388470191,25.0,0.06,-2.326,-0.38,-2.038,-0.06,-349.99178091969435,-27.696048123480683,24.8,0.9,-12.25,-1.1,-3.759,-0.39,-5838.349772755065
1679857334.8737257,1679857334,-4.0,-3.4714598822167213,-0.036131102633749634,25.0,0.06,-2.326,-0.38,-2.038,-0.06,-349.99178091969435,-27.696048123480683,24.8,0.9,-12.25,-1.1,-3.759,-0.39,-5838.349772755065
1679857334.8791518,1679857334,-4.0,-3.494730938909979,-0.03113095004120936,25.0,0.06,-2.311,-0.47,-2.059,0.04,-138.42894337407336,-27.79960432576568,24.8,-0.24,-12.368,0.08,-3.461,0.82,-2807.7439708624615
1679857334.8838456,1679857334,-4.0,-3.494730938909979,0.013870423291724167,25.0,0.06,-2.311,-0.47,-2.059,0.04,-138.42894337407336,-27.79960432576568,24.8,-0.24,-12.368,0.08,-3.461,0.82,-2807.7439708624615
1679857334.8890476,1679857334,-4.0,-3.494730938909979,-0.021130644856111047,25.0,0.06,-2.311,-0.47,-2.059,0.04,-138.42894337407336,-27.79960432576568,24.8,-0.24,-12.368,0.08,-3.461,0.82,-2807.7439708624615
1679857334.8937874,1679857334,-4.0,-3.494730938909979,-0.01613049226355301,25.0,0.06,-2.311,-0.47,-2.059,0.04,-138.42894337407336,-27.79960432576568,24.8,-0.24,-12.368,0.08,-3.461,0.82,-2807.7439708624615
1679857334.8988101,1679857334,-4.0,-3.512766007847254,-0.061131865596486534,25.0,0.06,-2.142,-0.51,-2.216,0.03,-176.22247294251468,-27.79960432576568,24.8,-0.24,-12.368,0.08,-3.461,0.82,-2807.7439708624615
1679857334.9038246,1679857334,-4.0,-3.512766007847254,-0.05113156041140598,25.0,0.06,-2.142,-0.51,-2.216,0.03,-176.22247294251468,-27.75015333029251,24.8,0.35,-12.356,-0.47,-3.456,0.01,-1106.2145766735337
1679857334.909984,1679857334,-4.0,-3.512766007847254,0.05887179662465769,25.0,0.06,-2.142,-0.51,-2.216,0.03,-176.22247294251468,-27.80891274844298,24.7,0.36,-12.291,-0.49,-3.664,0.02,-10449.653644189697
1679857334.9146667,1679857334,-4.0,-3.512766007847254,-0.04613140781884795,25.0,0.06,-2.142,-0.51,-2.216,0.03,-176.22247294251468,-27.80891274844298,24.7,0.36,-12.291,-0.49,-3.664,0.02,-10449.653644189697
1679857334.919703,1679857334,-4.0,-3.511602455012591,0.03387103366192079,25.0,0.08,-2.143,-0.72,-2.28,0.11,-169.11300690597665,-27.80891274844298,24.7,0.36,-12.291,-0.49,-3.664,0.02,-10449.653644189697
1679857334.9245214,1679857334,-4.0,-3.511602455012591,-0.036131102633749634,25.0,0.08,-2.143,-0.72,-2.28,0.11,-169.11300690597665,-27.80891274844298,24.7,0.36,-12.291,-0.49,-3.664,0.02,-10449.653644189697
1679857334.929522,1679857334,-4.0,-3.5174202191859054,0.03387103366192079,25.0,0.05,-2.122,-0.48,-2.261,0.02,-356.45049880432776,-27.80891274844298,24.7,0.36,-12.291,-0.49,-3.664,0.02,-10449.653644189697
1679857334.9347434,1679857334,-4.0,-3.5180019956032367,-0.03113095004120936,25.0,0.06,-2.119,-0.54,-2.282,0.02,-695.5253284075719,-27.80891274844298,24.7,0.36,-12.291,-0.49,-3.664,0.02,-10449.653644189697
1679857334.9392364,1679857334,-4.0,-3.5162566663512425,-0.00613018707847246,25.0,0.05,-2.077,-0.35,-2.271,-0.05,-662.4556169745174,-27.836838016474893,24.7,0.43,-12.321,-0.5,-3.57,-0.26,-1028.3534093718586
1679857334.9438572,1679857334,-4.0,-3.5162566663512425,0.0038701181066436163,25.0,0.05,-2.077,-0.35,-2.271,-0.05,-662.4556169745174,-27.836838016474893,24.7,0.43,-12.321,-0.5,-3.57,-0.26,-1028.3534093718586
1679857334.949696,1679857334,-4.0,-3.524983312611214,-0.021130644856111047,25.0,0.06,-2.139,-0.45,-2.244,-0.02,-346.4117059048375,-27.708847204661975,24.9,1.23,-12.257,-1.41,-3.715,-0.78,-2744.3876609498097
1679857334.9551764,1679857334,-4.0,-3.524983312611214,0.0038701181066436163,25.0,0.06,-2.139,-0.45,-2.244,-0.02,-346.4117059048375,-27.708847204661975,24.9,1.23,-12.257,-1.41,-3.715,-0.78,-2744.3876609498097
1679857334.9612448,1679857334,-4.0,-3.5389459466271687,0.013870423291724167,25.0,0.05,-2.056,-0.42,-2.297,0.0,-339.5652355071059,-27.814148736198966,24.8,0.14,-12.308,-0.24,-3.613,0.16,-6170.254154590059
1679857334.9658883,1679857334,-4.0,-3.529637523949866,0.013870423291724167,25.0,0.05,-2.142,-0.34,-2.241,-0.03,-678.1664125173164,-27.814148736198966,24.8,0.14,-12.308,-0.24,-3.613,0.16,-6170.254154590059
1679857334.971797,1679857334,-4.0,-3.53545528812318,0.018870575884282204,25.0,0.08,-2.145,-0.74,-2.297,0.15,-651.4420004742875,-27.6704499611181,24.7,1.0,-12.248,-1.18,-3.769,-0.64,-5592.361535860718
1679857334.97692,1679857334,-4.0,-3.5360370645405115,-0.03113095004120936,25.0,0.04,-2.057,-0.2,-2.3,-0.1,-673.2280709918531,-27.6704499611181,24.7,1.0,-12.248,-1.18,-3.769,-0.64,-5592.361535860718
1679857334.9811826,1679857334,-4.0,-3.5360370645405115,-0.021130644856111047,25.0,0.04,-2.057,-0.2,-2.3,-0.1,-673.2280709918531,-27.6704499611181,24.7,1.0,-12.248,-1.18,-3.769,-0.64,-5592.361535860718
1679857334.9861102,1679857334,-4.0,-3.5360370645405115,0.02887088106936275,25.0,0.04,-2.057,-0.2,-2.3,-0.1,-673.2280709918531,-27.784478138915063,24.6,-0.16,-12.281,-0.02,-3.736,0.79,-2589.5859694227815
1679857334.9913292,1679857334,-4.0,-3.5377823937925057,-0.036131102633749634,25.0,0.06,-2.027,-0.52,-2.384,0.04,-237.58762061345743,-27.784478138915063,24.6,-0.16,-12.281,-0.02,-3.736,0.79,-2589.5859694227815
1679857334.9965782,1679857334,-4.0,-3.548254369304472,-0.0011300344859144218,25.0,0.04,-1.963,-0.32,-2.4,-0.05,-679.1611141418895,-27.784478138915063,24.6,-0.16,-12.281,-0.02,-3.736,0.79,-2589.5859694227815
1679857335.0018423,1679857334,-4.0,-3.5401094994618316,0.023870728476822478,25.0,0.07,-2.068,-0.65,-2.369,0.08,-671.8685716755999,-27.720482733008605,24.7,0.55,-12.241,-0.73,-3.818,-0.05,-1851.0201965992537
1679857335.0082655,1679857335,-3.5789473684210527,-3.5453454872178147,-0.11613354411450061,25.0,0.06,-2.005,-0.49,-2.403,-0.02,-667.36633867784,-27.803676760687,24.8,0.93,-12.327,-1.01,-3.507,-0.83,-5266.781350016102
1679857335.0133488,1679857335,-3.5789473684210527,-3.54767259288714,-0.03113095004120936,25.1,0.05,-1.755,-0.33,-2.499,-0.06,-564.9638297151229,-27.803676760687,24.8,0.93,-12.327,-1.01,-3.507,-0.83,-5266.781350016102
1679857335.0181217,1679857335,-3.5789473684210527,-3.54767259288714,0.05387164403209965,25.1,0.05,-1.755,-0.33,-2.499,-0.06,-564.9638297151229,-27.7722608341511,24.7,0.46,-12.327,-0.57,-3.549,-0.19,-2404.9323789273126
1679857335.0230494,1679857335,-3.5789473684210527,-3.2038427302442574,0.03387103366192079,25.1,-0.13,-1.792,1.21,-1.264,0.98,-328.51461627758005,-27.69779345273268,24.8,-0.08,-12.306,-0.1,-3.671,0.79,-5457.460697607483
1679857335.02927,1679857335,-3.5789473684210527,-3.038036451304796,0.03387103366192079,25.0,1.27,-2.899,-8.9,-2.24,3.52,-560.6251238441423,-27.779242151159078,24.7,0.91,-12.325,-1.07,-3.514,-0.56,-5321.758768227603
1679857335.034682,1679857335,-3.5789473684210527,-3.038036451304796,0.018870575884282204,25.0,1.27,-2.899,-8.9,-2.24,3.52,-560.6251238441423,-27.779242151159078,24.7,0.91,-12.325,-1.07,-3.514,-0.56,-5321.758768227603
1679857335.0390737,1679857335,-3.5789473684210527,-3.038036451304796,-0.7111517026276459,25.0,1.27,-2.899,-8.9,-2.24,3.52,-560.6251238441423,-27.779242151159078,24.7,0.91,-12.325,-1.07,-3.514,-0.56,-5321.758768227603
1679857335.0445065,1679857335,-3.5789473684210527,-3.368485456349056,0.5138856825464799,25.0,0.17,-1.653,-1.99,-1.901,1.45,-215.41871776761306,-27.809494524860316,24.7,0.51,-12.307,-0.64,-3.6,-0.16,-2498.2110542642904
1679857335.0499532,1679857335,-3.5789473684210527,-3.113667385557884,-0.011130339671012734,24.9,-0.04,-2.219,0.06,-1.443,1.05,-560.5969939008831,-27.809494524860316,24.7,0.51,-12.307,-0.64,-3.6,-0.16,-2498.2110542642904
1679857335.0550761,1679857335,-3.5789473684210527,-3.229440892606841,0.023870728476822478,25.1,0.46,-2.271,-3.89,-2.091,1.66,-632.7193971237128,-27.809494524860316,24.7,0.51,-12.307,-0.64,-3.6,-0.16,-2498.2110542642904
1679857335.0598981,1679857335,-3.5789473684210527,-3.277728335245351,-0.021130644856111047,25.0,-0.1,-1.695,1.12,-1.593,-0.04,-576.1856273023016,-27.800186102183012,24.7,0.89,-12.336,-0.95,-3.489,-0.87,-1628.7303120382535
1679857335.0652735,1679857335,-3.5789473684210527,-3.113667385557884,-0.04613140781884795,25.0,0.21,-2.539,-1.95,-1.703,0.9,-696.9988562691452,-27.82752959379759,24.6,-0.41,-12.318,0.3,-3.626,0.89,-7828.109905122978
1679857335.0703788,1679857335,-3.5789473684210527,-3.298090509851951,-0.09613293374430398,25.0,0.09,-1.819,-0.78,-1.932,0.37,-562.1650025535042,-27.82752959379759,24.6,-0.41,-12.318,0.3,-3.626,0.89,-7828.109905122978
1679857335.0754352,1679857335,-3.5789473684210527,-3.181735226385663,0.03387103366192079,25.0,0.0,-2.131,0.13,-1.628,0.03,-713.1494034612457,-27.82752959379759,24.6,-0.41,-12.318,0.3,-3.626,0.89,-7828.109905122978
1679857335.0801163,1679857335,-3.5789473684210527,-3.181735226385663,-0.011130339671012734,25.0,0.0,-2.131,0.13,-1.628,0.03,-713.1494034612457,-27.82752959379759,24.6,-0.41,-12.318,0.3,-3.626,0.89,-7828.109905122978
1679857335.0852084,1679857335,-3.5789473684210527,-3.181735226385663,-0.061131865596486534,25.0,0.0,-2.131,0.13,-1.628,0.03,-713.1494034612457,-27.793204785175035,24.7,0.94,-12.321,-1.01,-3.536,-0.84,-1368.2294601323802
1679857335.0900297,1679857335,-3.5789473684210527,-3.181735226385663,-0.0011300344859144218,25.1,0.07,-2.272,-0.6,-1.77,0.1,-208.6942855998857,-27.80309498426967,24.8,-0.55,-12.338,0.41,-3.571,1.12,-4521.699593055533
1679857335.0952642,1679857335,-3.5789473684210527,-3.225368457685521,0.023870728476822478,25.0,0.1,-2.152,-0.92,-1.89,0.27,-705.5111250870514,-27.80309498426967,24.8,-0.55,-12.338,0.41,-3.571,1.12,-4521.699593055533
1679857335.100561,1679857335,-3.5789473684210527,-3.2195506935122062,0.03387103366192079,25.0,0.01,-1.999,-0.06,-1.905,-0.07,-628.4332814594667,-27.80309498426967,24.8,-0.55,-12.338,0.41,-3.571,1.12,-4521.699593055533
1679857335.1052644,1679857335,-3.5789473684210527,-3.2195506935122062,-0.061131865596486534,25.0,0.01,-1.999,-0.06,-1.905,-0.07,-628.4332814594667,-27.80309498426967,24.8,-0.55,-12.338,0.41,-3.571,1.12,-4521.699593055533
1679857335.1102078,1679857335,-3.5789473684210527,-3.216060035008218,0.03387103366192079,25.0,0.05,-2.088,-0.52,-1.954,0.09,-321.66766350483147,-27.80309498426967,24.8,-0.55,-12.338,0.41,-3.571,1.12,-4521.699593055533
1679857335.1152284,1679857335,-3.5789473684210527,-3.216060035008218,-0.021130644856111047,25.0,0.05,-2.088,-0.52,-1.954,0.09,-321.66766350483147,-27.7722608341511,24.8,0.54,-12.368,-0.65,-3.409,-0.25,-1172.7692394233407
1679857335.1201725,1679857335,-3.5789473684210527,-3.212569376504229,-0.036131102633749634,25.0,0.08,-2.11,-0.84,-2.002,0.19,-303.00185712051257,-27.77167905773377,24.7,0.33,-12.334,-0.43,-3.531,-0.03,-4348.484882912196
1679857335.125416,1679857335,-3.5789473684210527,-3.2306044454415037,-0.00613018707847246,24.9,0.03,-1.869,-0.2,-2.085,-0.1,-729.2076820543042,-27.77167905773377,24.7,0.33,-12.334,-0.43,-3.531,-0.03,-4348.484882912196
1679857335.1303725,1679857335,-3.5789473684210527,-3.2131511529215606,-0.021130644856111047,25.0,0.05,-2.021,-0.53,-2.034,0.1,-629.0577265358249,-27.77167905773377,24.7,0.33,-12.334,-0.43,-3.531,-0.03,-4348.484882912196
1679857335.1358867,1679857335,-3.5789473684210527,-3.2306044454415037,0.008870270699166127,25.0,0.05,-1.889,-0.41,-2.098,-0.02,-525.6065612076447,-27.66637752619678,24.9,0.94,-12.262,-1.11,-3.738,-0.44,-2009.8934428619946
1679857335.1411006,1679857335,-3.5789473684210527,-3.208496941582909,-0.011130339671012734,25.1,0.06,-2.021,-0.6,-2.06,0.08,-721.770531298952,-27.778078598324417,24.7,1.18,-12.337,-1.23,-3.473,-1.23,-4407.570030160646
1679857335.1463373,1679857335,-3.5789473684210527,-3.2329315511108296,-0.036131102633749634,25.0,0.04,-1.827,-0.27,-2.135,-0.1,-615.5475843910463,-27.778078598324417,24.7,1.18,-12.337,-1.23,-3.473,-1.23,-4407.570030160646
1679857335.1524036,1679857335,-3.5789473684210527,-3.2282773397721782,-0.04113125522628991,25.0,0.05,-1.973,-0.5,-2.062,0.05,-614.0203409811267,-27.778078598324417,24.7,1.18,-12.337,-1.23,-3.473,-1.23,-4407.570030160646
1679857335.1590953,1679857335,-3.5789473684210527,-3.2306044454415037,0.013870423291724167,25.0,0.06,-1.973,-0.52,-2.067,0.0,-488.15250190694866,-27.778078598324417,24.7,1.18,-12.337,-1.23,-3.473,-1.23,-4407.570030160646
1679857335.1649272,1679857335,-3.5789473684210527,-3.2276955633548465,-0.04113125522628991,25.0,0.05,-1.953,-0.4,-2.076,0.0,-523.0031451482128,-27.79145945592304,24.8,0.26,-12.317,-0.4,-3.586,0.12,-1017.9443857953894
1679857335.1693451,1679857335,-3.5789473684210527,-3.2300226690241725,-0.03113095004120936,25.0,0.06,-1.982,-0.5,-2.059,-0.01,-631.3587939593049,-27.79145945592304,24.8,0.26,-12.317,-0.4,-3.586,0.12,-1017.9443857953894
1679857335.1745887,1679857335,-3.5789473684210527,-3.238749315284144,-0.026130797448651318,25.0,0.07,-1.983,-0.68,-2.09,0.1,-631.2993404634979,-27.79553189084436,24.8,0.74,-12.305,-0.84,-3.62,-0.52,-5131.290078868665
1679857335.179275,1679857335,-3.5789473684210527,-3.238749315284144,-0.026130797448651318,25.0,0.07,-1.983,-0.68,-2.09,0.1,-631.2993404634979,-27.79553189084436,24.8,0.74,-12.305,-0.84,-3.62,-0.52,-5131.290078868665
1679857335.1841297,1679857335,-3.5789473684210527,-3.238749315284144,-0.01613049226355301,25.0,0.07,-1.983,-0.68,-2.09,0.1,-631.2993404634979,-27.79553189084436,24.8,0.74,-12.305,-0.84,-3.62,-0.52,-5131.290078868665
1679857335.188925,1679857335,-3.5789473684210527,-3.238749315284144,-0.0011300344859144218,25.0,0.07,-1.983,-0.68,-2.09,0.1,-631.2993404634979,-27.780987480411074,24.7,0.82,-12.309,-0.94,-3.615,-0.53,-1858.1665323888194
