timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q
1678923339.6690629,2.6999974250793457,-12.526315789473685,-12.48492191593277,-2.7526140031128854,24.6,-0.7,-0.082,2.3
1678923339.7185748,2.74999737739563,-12.526315789473685,-12.636183784438945,-2.55260789941099,24.6,-0.71,-0.064,2.32
1678923339.7687285,2.799997329711914,-12.526315789473685,-12.636183784438945,-3.0926243794061037,24.6,-0.71,-0.064,2.32
1678923339.8187704,2.8499972820281982,-12.526315789473685,-12.636183784438945,-2.497606220892976,24.6,-0.71,-0.064,2.32
1678923339.8688118,2.8999972343444824,-12.526315789473685,-12.588478118217767,-3.067623616443367,24.6,-0.69,-0.05,2.28
1678923339.9193068,2.9499971866607666,-12.526315789473685,-12.468050399830158,-2.077593403118989,24.6,-0.72,-0.039,2.36
1678923339.9684954,2.999997138977051,-12.526315789473685,-12.468050399830158,-2.6626112564470183,24.6,-0.72,-0.039,2.36
1678923340.0192697,3.049997091293335,-11.052631578947368,-12.468050399830158,-2.2225978283028702,24.6,-0.72,-0.039,2.36
1678923340.0683782,3.099997043609619,-11.052631578947368,-12.60534963432038,-2.462605152745141,24.6,-0.7,-0.066,2.29
1678923340.1189404,3.1499969959259033,-11.052631578947368,-11.397581791940302,-2.1775964549699367,24.6,-0.68,0.283,3.19
1678923340.1691623,3.1999969482421875,-11.052631578947368,-11.397581791940302,-2.3476016431165547,24.6,-0.68,0.283,3.19
1678923340.2186577,3.2499969005584717,-11.052631578947368,-11.397581791940302,-1.7225825690481322,24.6,-0.68,0.283,3.19
1678923340.268856,3.299996852874756,-11.052631578947368,-11.118329111621211,-2.3076004223761792,24.6,-0.63,0.028,2.38
1678923340.3186681,3.34999680519104,-11.052631578947368,-11.116002005951884,-2.9176190386669454,24.6,-0.63,0.092,2.4
1678923340.3686519,3.399996757507324,-11.052631578947368,-11.132291745637165,-1.957589740897845,24.6,-0.6,0.02,2.28
1678923340.419217,3.4499967098236084,-11.052631578947368,-11.132291745637165,-1.492575549790942,24.6,-0.6,0.02,2.28
1678923340.4683647,3.4999966621398926,-11.052631578947368,-11.063642128392054,-2.497606220892976,24.6,-0.62,0.028,2.37
1678923340.5187533,3.5499966144561768,-11.052631578947368,-11.090985620006633,-2.0325920297860733,24.6,-0.63,0.09,2.4
1678923340.5688488,3.599996566772461,-11.052631578947368,-11.101457595518598,-2.38260271126439,24.6,-0.61,0.037,2.31
1678923340.6189978,3.649996519088745,-11.052631578947368,-11.101457595518598,-1.3625715823847173,24.6,-0.61,0.037,2.31
1678923340.6691613,3.6999964714050293,-11.052631578947368,-11.075277656738683,-2.852617054963833,24.6,-0.62,0.016,2.35
1678923340.718969,3.7499964237213135,-11.052631578947368,-11.034553307525483,-2.2225978283028702,24.6,-0.62,0.086,2.36
1678923340.7690506,3.7999963760375977,-11.052631578947368,-11.034553307525483,-2.372602406079274,24.6,-0.62,0.086,2.36
1678923340.8192184,3.849996328353882,-11.052631578947368,-11.034553307525483,-2.132595081637021,24.6,-0.62,0.086,2.36
1678923340.8690622,3.899996280670166,-11.052631578947368,-11.034553307525483,-2.4126036268196493,24.6,-0.62,0.086,2.36
1678923340.9191644,3.94999623298645,-11.052631578947368,-11.00546448665891,-2.102594166081726,24.5,-0.63,0.087,2.38
1678923340.9686599,3.9999961853027344,-11.052631578947368,-11.080513644494667,-2.762614308297966,24.6,-0.62,0.033,2.38
1678923341.0195436,4.0499961376190186,-11.052631578947368,-11.080513644494667,-2.427604084597288,24.6,-0.62,0.033,2.38
1678923341.0684268,4.099996089935303,-11.052631578947368,-11.080513644494667,-2.187596760155035,24.6,-0.62,0.033,2.38
1678923341.118966,4.149996042251587,-11.052631578947368,-11.080513644494667,-2.522606983855713,24.6,-0.62,0.033,2.38
1678923341.1687846,4.199995994567871,-11.052631578947368,-11.080513644494667,-2.5276071364482533,24.6,-0.62,0.033,2.38
1678923341.2190356,4.249995946884155,-11.052631578947368,-11.080513644494667,-2.5426075942259097,24.6,-0.62,0.033,2.38
1678923341.2694438,4.2999958992004395,-11.052631578947368,-11.080513644494667,-2.2775995068208843,24.6,-0.62,0.033,2.38
1678923341.3196766,4.349995851516724,-11.052631578947368,-11.080513644494667,-2.8126158342234575,24.6,-0.62,0.033,2.38
1678923341.3695128,4.399995803833008,-11.052631578947368,-11.080513644494667,-2.7576141557054434,24.6,-0.62,0.033,2.38
1678923341.4185183,4.449995756149292,-11.052631578947368,-11.002555604572253,-2.457605000152583,24.6,-0.62,0.058,2.36
1678923341.4687395,4.499995708465576,-11.052631578947368,-11.002555604572253,-3.137625752739037,24.6,-0.62,0.058,2.36
1678923341.5191567,4.54999566078186,-9.578947368421053,-10.988011194138966,-3.1426259053315775,24.6,-0.63,0.082,2.41
1678923341.569068,4.5999956130981445,-9.578947368421053,-11.000228498902928,-1.842586231269259,24.6,-0.61,0.036,2.32
1678923341.6188002,4.649995565414429,-9.578947368421053,-11.000228498902928,-2.2725993542283263,24.6,-0.61,0.036,2.32
1678923341.6690688,4.699995517730713,-9.578947368421053,-9.628981483252716,-2.632610340891741,24.5,-0.63,0.179,2.89
1678923341.7189305,4.749995470046997,-9.578947368421053,-9.571385617936903,-2.3576019483016353,24.5,-0.54,0.159,2.44
1678923341.769043,4.799995422363281,-9.578947368421053,-9.571385617936903,-2.522606983855713,24.5,-0.54,0.159,2.44
1678923341.8190353,4.849995374679565,-9.578947368421053,-9.52600705738505,-2.2875998120059826,24.6,-0.54,0.15,2.43
1678923341.8692772,4.89999532699585,-9.578947368421053,-9.605710426559458,-2.2525987438581296,24.6,-0.52,0.122,2.35
1678923341.918957,4.949995279312134,-9.578947368421053,-9.605710426559458,-2.547607746818432,24.6,-0.52,0.122,2.35
1678923341.969587,4.999995231628418,-9.578947368421053,-9.524261728133055,-2.187596760155035,24.6,-0.54,0.176,2.44
1678923342.0197332,5.049995183944702,-9.578947368421053,-9.524261728133055,-2.687612019409773,24.6,-0.54,0.176,2.44
1678923342.0672865,5.099995136260986,-9.578947368421053,-9.57836693494488,-3.1426259053315775,24.6,-0.53,0.107,2.38
1678923342.117335,5.1499950885772705,-9.578947368421053,-9.577203382110218,-2.467605305337681,24.6,-0.53,0.167,2.4
1678923342.1675415,5.199995040893555,-9.578947368421053,-9.577203382110218,-3.4826362816247958,24.6,-0.53,0.167,2.4
1678923342.2170703,5.249994993209839,-9.578947368421053,-9.568476735850245,-2.8726176653340296,24.5,-0.51,0.092,2.31
1678923342.2674706,5.299994945526123,-9.578947368421053,-9.620836613410075,-2.3076004223761792,24.6,-0.55,0.15,2.48
1678923342.317252,5.349994897842407,-9.578947368421053,-9.620836613410075,-2.8726176653340296,24.6,-0.55,0.15,2.48
1678923342.3673735,5.399994850158691,-9.578947368421053,-9.575458052858224,-2.0625929453413505,24.6,-0.52,0.082,2.33
1678923342.4175673,5.449994802474976,-9.578947368421053,-9.575458052858224,-2.827616292001096,24.6,-0.52,0.082,2.33
1678923342.4672115,5.49999475479126,-9.578947368421053,-9.575458052858224,-1.6475802801599038,24.6,-0.52,0.082,2.33
1678923342.517386,5.549994707107544,-9.578947368421053,-9.575458052858224,-2.71761293496505,24.6,-0.52,0.082,2.33
1678923342.5673535,5.599994659423828,-9.578947368421053,-9.575458052858224,-2.877617817926552,24.6,-0.52,0.082,2.33
1678923342.6172981,5.649994611740112,-9.578947368421053,-9.575458052858224,-1.5575775334940545,24.6,-0.52,0.082,2.33
1678923342.6673179,5.6999945640563965,-9.578947368421053,-9.641198788016675,-2.31760072756126,24.5,-0.52,0.068,2.32
1678923342.7174237,5.749994516372681,-9.578947368421053,-9.641198788016675,-2.4176037794122074,24.5,-0.52,0.068,2.32
1678923342.7685125,5.799994468688965,-9.578947368421053,-9.575458052858224,-1.7875845527512269,24.5,-0.52,0.109,2.35
1678923342.819106,5.849994421005249,-9.578947368421053,-9.575458052858224,-3.2826301779229183,24.5,-0.52,0.109,2.35
1678923342.868835,5.899994373321533,-9.578947368421053,-9.547532784826315,-2.7776147660756223,24.6,-0.55,0.165,2.47
1678923342.9187639,5.949994325637817,-9.578947368421053,-9.61443707281943,-2.8726176653340296,24.6,-0.52,0.098,2.33
1678923342.9687967,5.999994277954102,-9.578947368421053,-9.61443707281943,-3.0326225482955316,24.6,-0.52,0.098,2.33
1678923343.0191457,6.049994230270386,-8.105263157894736,-9.61443707281943,-2.182596607562477,24.6,-0.52,0.098,2.33
1678923343.068112,6.09999418258667,-8.105263157894736,-9.613855296402098,-3.6826423853266914,24.6,-0.54,0.099,2.46
1678923343.1186337,6.149994134902954,-8.105263157894736,-9.613855296402098,-3.017622090517893,24.6,-0.54,0.099,2.46
